ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-10-01,4,22.225,HOU,,DEN,W 10-6,0,0,,0,0,0,,0,1,26,26.00,0,0,0
2,1967,1967-10-29,7,22.253,HOU,,BUF,W 10-3,8,39,4.88,0,1,7,7.00,0,0,0,,0,0,0
3,1967,1967-11-05,8,22.260,HOU,@,BOS,L 7-18,2,-5,-2.50,0,1,-3,-3.00,0,0,0,,0,0,0
4,1967,1967-11-12,9,22.267,HOU,@,DEN,W 20-18,2,6,3.00,0,1,5,5.00,0,0,0,,0,0,0
5,1967,1967-12-23,14,22.308,HOU,@,MIA,W 41-10,1,2,2.00,0,0,0,,0,0,0,,0,0,0
6,1968,1968-09-14,2,23.209,HOU,@,MIA,W 24-10,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
7,1968,1968-09-21,3,23.216,HOU,@,SDG,L 14-30,1,13,13.00,0,1,6,6.00,0,0,0,,0,0,0
8,1968,1968-10-20,7,23.245,HOU,,NYJ,L 14-20,12,46,3.83,0,2,32,16.00,0,0,0,,0,0,0
9,1968,1968-10-27,8,23.252,HOU,@,BUF,W 30-7,8,9,1.13,0,0,0,,0,0,0,,0,0,0
10,1968,1968-11-03,9,23.259,HOU,@,CIN,W 27-17,3,0,0.00,0,0,0,,0,0,0,,0,0,0
11,1968,1968-11-10,10,23.266,HOU,@,NYJ,L 7-26,0,0,,0,0,0,,0,1,21,21.00,0,0,0
12,1968,1968-11-17,11,23.273,HOU,,DEN,W 38-17,2,1,0.50,0,1,2,2.00,0,0,0,,0,0,0
13,1968,1968-12-07,13,23.293,HOU,,BUF,W 35-6,4,37,9.25,0,0,0,,0,0,0,,0,0,0
14,1969,1969-09-14,1,24.208,HOU,@,OAK,L 17-21,12,38,3.17,0,1,9,9.00,0,0,0,,0,0,0
15,1969,1969-09-21,2,24.215,HOU,@,BUF,W 17-3,15,66,4.40,0,1,56,56.00,0,0,0,,0,0,0
16,1969,1969-09-28,3,24.222,HOU,,MIA,W 22-10,11,35,3.18,1,1,4,4.00,0,0,0,,0,1,6
17,1969,1969-10-05,4,24.229,HOU,,BUF,W 28-14,12,32,2.67,0,3,35,11.67,1,0,0,,0,1,6
18,1969,1969-10-12,5,24.236,HOU,@,KAN,L 0-24,5,11,2.20,0,1,11,11.00,0,0,0,,0,0,0
19,1969,1969-10-20,6,24.244,HOU,@,NYJ,L 17-26,6,18,3.00,0,1,10,10.00,0,0,0,,0,0,0
20,1969,1969-10-26,7,24.250,HOU,,DEN,W 24-21,14,107,7.64,2,2,29,14.50,0,0,0,,0,2,12
21,1969,1969-11-02,8,24.257,HOU,@,BOS,L 0-24,4,-1,-0.25,0,5,26,5.20,0,0,0,,0,0,0
22,1969,1969-11-09,9,24.264,HOU,,CIN,T 31-31,6,26,4.33,0,2,45,22.50,0,0,0,,0,0,0
23,1969,1969-11-16,10,24.271,HOU,@,DEN,T 20-20,14,52,3.71,0,2,6,3.00,0,0,0,,0,0,0
24,1969,1969-11-23,11,24.278,HOU,@,MIA,W 32-7,8,26,3.25,1,2,50,25.00,0,0,0,,0,1,6
25,1969,1969-11-27,12,24.282,HOU,,SDG,L 17-21,13,25,1.92,0,5,36,7.20,0,0,0,,0,0,0
26,1969,1969-12-06,13,24.291,HOU,,NYJ,L 26-34,9,30,3.33,0,1,8,8.00,0,0,0,,0,0,0
27,1969,1969-12-14,14,24.299,HOU,,BOS,W 27-23,2,8,4.00,0,2,13,6.50,0,0,0,,0,0,0
28,1970,1970-09-20,1,25.214,HOU,@,PIT,W 19-7,3,9,3.00,0,1,11,11.00,0,0,0,,0,0,0
29,1970,1970-09-27,2,25.221,HOU,,MIA,L 10-20,0,0,,0,0,0,,0,1,20,20.00,0,0,0
30,1970,1970-10-04,3,25.228,HOU,@,CIN,W 20-13,,,,,,,,,,,,,,
31,1970,1970-10-11,4,25.235,HOU,,BAL,L 20-24,16,67,4.19,1,1,1,1.00,0,0,0,,0,1,6
32,1970,1970-10-18,5,25.242,HOU,,PIT,L 3-7,10,20,2.00,0,2,12,6.00,0,0,0,,0,0,0
33,1970,1970-11-01,7,25.256,HOU,@,STL,L 0-44,,,,,,,,,,,,,,
34,1970,1970-11-08,8,25.263,HOU,@,KAN,L 9-24,8,22,2.75,0,6,101,16.83,0,0,0,,0,0,0
35,1970,1970-11-15,9,25.270,HOU,,SFO,L 20-30,16,78,4.88,2,3,12,4.00,0,0,0,,0,2,12
36,1970,1970-11-22,10,25.277,HOU,@,CLE,L 14-28,3,7,2.33,0,1,5,5.00,0,0,0,,0,0,0
37,1970,1970-12-07,12,25.292,HOU,,CLE,L 10-21,,,,,,,,,,,,,,
38,1970,1970-12-13,13,25.298,HOU,,CIN,L 20-30,,,,,,,,,,,,,,
39,1970,1970-12-20,14,25.305,HOU,@,DAL,L 10-52,1,4,4.00,0,0,0,,0,0,0,,0,0,0
