ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2013,2013-09-29,4,23.138,ATL,,NWE,L 23-30,,,,
2,2013,2013-10-20,6,23.159,ATL,,TAM,W 31-23,,,,
3,2013,2013-10-27,7,23.166,ATL,@,ARI,L 13-27,,,,
4,2013,2013-11-03,8,23.173,ATL,@,CAR,L 10-34,,,,
5,2013,2013-11-10,9,23.180,ATL,,SEA,L 10-33,,,,
6,2013,2013-11-17,10,23.187,ATL,@,TAM,L 28-41,,0.0,1,0
7,2013,2013-11-21,11,23.191,ATL,,NOR,L 13-17,,,,
8,2013,2013-12-01,12,23.201,ATL,@,BUF,W 34-31,,0.0,1,2
9,2013,2013-12-08,13,23.208,ATL,@,GNB,L 21-22,,0.0,4,2
10,2013,2013-12-15,14,23.215,ATL,,WAS,W 27-26,*,0.0,2,4
