ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
49,1966,1966-11-27,11,26.144,PIT,@,STL,L 3-6,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1966,1966-12-04,12,26.151,PIT,@,PHI,L 23-27,6,93,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,109,27.25,0,0,0
51,1966,1966-12-11,13,26.158,PIT,@,NYG,W 47-28,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,35,17.50,0,0,0
52,1966,1966-12-18,14,26.165,PIT,@,ATL,W 57-33,5,59,11.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,1,6
53,1967,1967-09-17,1,27.073,PHI,,WAS,W 35-24,4,105,26.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,43,21.50,0,2,12
54,1967,1967-10-01,3,27.087,PHI,,PIT,W 34-24,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
55,1967,1967-10-08,4,27.094,PHI,@,ATL,W 38-7,3,80,26.67,1,1,17,17.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
56,1967,1967-10-15,5,27.101,PHI,,SFO,L 27-28,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1967,1967-10-22,6,27.108,PHI,@,STL,L 14-48,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1967,1967-10-29,7,27.115,PHI,,DAL,W 21-14,4,30,7.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
59,1967,1967-11-05,8,27.122,PHI,@,NOR,L 24-31,4,50,12.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
60,1967,1967-11-12,9,27.129,PHI,@,RAM,L 17-33,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1967,1967-11-19,10,27.136,PHI,,NOR,W 48-21,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1967,1967-12-03,12,27.150,PHI,@,WAS,T 35-35,5,31,6.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
63,1967,1967-12-10,13,27.157,PHI,@,DAL,L 17-38,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1967,1967-12-17,14,27.164,PHI,,CLE,W 28-24,4,58,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1968,1968-09-15,1,28.071,PHI,@,GNB,L 13-30,3,17,5.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
66,1968,1968-09-29,3,28.085,PHI,,DAL,L 13-45,3,75,25.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
67,1968,1968-10-27,7,28.113,PHI,@,PIT,L 3-6,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1968,1968-11-03,8,28.120,PHI,,STL,L 17-45,5,59,11.80,0,1,30,30.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1968,1968-11-24,11,28.141,PHI,@,CLE,L 13-47,9,86,9.56,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
70,1968,1968-11-28,12,28.145,PHI,@,DET,W 12-0,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1968,1968-12-08,13,28.155,PHI,,NOR,W 29-17,2,62,31.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
72,1968,1968-12-15,14,28.162,PHI,,MIN,L 17-24,4,24,6.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
73,1969,1969-09-21,1,29.077,PHI,,CLE,L 20-27,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
74,1969,1969-09-28,2,29.084,PHI,,PIT,W 41-27,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
75,1969,1969-10-05,3,29.091,PHI,,DAL,L 7-38,5,108,21.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1969,1969-10-13,4,29.099,PHI,@,BAL,L 20-24,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
77,1969,1969-10-19,5,29.105,PHI,@,DAL,L 14-49,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
78,1969,1969-10-26,6,29.112,PHI,,NOR,W 13-10,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
79,1969,1969-11-02,7,29.119,PHI,@,NYG,W 23-20,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
80,1969,1969-11-09,8,29.126,PHI,@,WAS,T 28-28,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
81,1969,1969-11-23,10,29.140,PHI,@,STL,W 34-30,1,23,23.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
82,1969,1969-11-30,11,29.147,PHI,@,NOR,L 17-26,4,119,29.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
83,1969,1969-12-07,12,29.154,PHI,,WAS,L 29-34,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
84,1969,1969-12-21,14,29.168,PHI,@,SFO,L 13-14,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
85,1970,1970-09-20,1,30.076,PHI,,DAL,L 7-17,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
86,1970,1970-09-27,2,30.083,PHI,@,CHI,L 16-20,7,94,13.43,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
87,1970,1970-10-04,3,30.090,PHI,,WAS,L 21-33,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
88,1970,1970-10-11,4,30.097,PHI,@,NYG,L 23-30,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
89,1970,1970-10-18,5,30.104,PHI,,STL,L 20-35,6,52,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
90,1970,1970-10-25,6,30.111,PHI,@,GNB,L 17-30,,,,,,,,,,,,,,,,,,,,,,,,,
91,1970,1970-11-01,7,30.118,PHI,@,DAL,L 17-21,6,71,11.83,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
92,1970,1970-11-08,8,30.125,PHI,,MIA,W 24-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
93,1970,1970-11-15,9,30.132,PHI,,ATL,T 13-13,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
94,1970,1970-11-23,10,30.140,PHI,,NYG,W 23-20,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
95,1970,1970-11-29,11,30.146,PHI,@,STL,L 14-23,4,58,14.50,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
96,1970,1970-12-06,12,30.153,PHI,@,BAL,L 10-29,5,37,7.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
97,1970,1970-12-13,13,30.160,PHI,@,WAS,L 6-24,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
98,1970,1970-12-20,14,30.167,PHI,,PIT,W 30-20,4,59,14.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
99,1971,1971-09-19,1,31.075,PHI,@,CIN,L 14-37,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
100,1971,1971-09-26,2,31.082,PHI,,DAL,L 7-42,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
101,1971,1971-10-03,3,31.089,PHI,,SFO,L 3-31,3,55,18.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
102,1971,1971-10-10,4,31.096,PHI,,MIN,L 0-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
103,1971,1971-10-17,5,31.103,PHI,@,OAK,L 10-34,3,90,30.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
104,1971,1971-10-24,6,31.110,PHI,,NYG,W 23-7,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
105,1972,1972-09-17,1,32.073,PHI,@,DAL,L 6-28,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
106,1972,1972-09-24,2,32.080,PHI,,CLE,L 17-27,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
107,1972,1972-10-02,3,32.088,PHI,,NYG,L 12-27,2,83,41.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
108,1972,1972-10-08,4,32.094,PHI,@,WAS,L 0-14,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
109,1972,1972-10-15,5,32.101,PHI,,RAM,L 3-34,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
110,1972,1972-10-22,6,32.108,PHI,@,KAN,W 21-20,,,,,,,,,,,,,,,,,,,,,,,,,
111,1972,1972-10-29,7,32.115,PHI,@,NOR,L 3-21,,,,,,,,,,,,,,,,,,,,,,,,,
112,1972,1972-11-05,8,32.122,PHI,,STL,T 6-6,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
113,1973,1973-09-16,1,33.072,NYG,,HOU,W 34-14,,,,,,,,,,,,,,,,,,,,,,,,,
114,1973,1973-09-23,2,33.079,NYG,,PHI,T 23-23,,,,,,,,,,,,,,,,,,,,,,,,,
115,1973,1973-09-30,3,33.086,NYG,@,CLE,L 10-12,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
116,1973,1973-10-07,4,33.093,NYG,,GNB,L 14-16,,,,,,,,,,,,,,,,,,,,,,,,,
117,1973,1973-10-14,5,33.100,NYG,,WAS,L 3-21,,,,,,,,,,,,,,,,,,,,,,,,,
118,1973,1973-12-02,12,33.149,MIN,@,CIN,L 0-27,,,,,,,,,,,,,,,,,,,,,,,,,
119,1973,1973-12-08,13,33.155,MIN,@,GNB,W 31-7,,,,,,,,,,,,,,,,,,,,,,,,,
120,1973,1973-12-16,14,33.163,MIN,@,NYG,W 31-7,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
