ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-09-14,2,24.267,JAX,@,WAS,L 10-41,,,,
2,2014,2014-10-05,5,24.288,JAX,,PIT,L 9-17,,0.0,1,0
3,2014,2014-10-12,6,24.295,JAX,@,TEN,L 14-16,,,,
4,2014,2014-10-19,7,24.302,JAX,,CLE,W 24-6,,,,
5,2014,2014-10-26,8,24.309,JAX,,MIA,L 13-27,,,,
6,2014,2014-11-02,9,24.316,JAX,@,CIN,L 23-33,,0.0,1,1
7,2014,2014-11-09,10,24.323,JAX,,DAL,L 17-31,,,,
8,2014,2014-11-23,11,24.337,JAX,@,IND,L 3-23,,,,
9,2014,2014-11-30,12,24.344,JAX,,NYG,W 25-24,,,,
10,2014,2014-12-07,13,24.351,JAX,,HOU,L 13-27,,,,
11,2014,2014-12-14,14,24.358,JAX,@,BAL,L 12-20,,,,
12,2014,2014-12-18,15,24.362,JAX,,TEN,W 21-13,,,,
13,2014,2014-12-28,16,25.007,JAX,@,HOU,L 17-23,,,,
14,2015,2015-11-19,10,25.333,JAX,,TEN,W 19-13,,0.0,0,0
15,2015,2015-12-06,12,25.350,JAX,@,TEN,L 39-42,,0.0,0,0
16,2015,2015-12-13,13,25.357,JAX,,IND,W 51-16,,0.0,0,0
17,2015,2015-12-20,14,25.364,JAX,,ATL,L 17-23,,0.0,0,0
18,2015,2015-12-27,15,26.006,JAX,@,NOR,L 27-38,,0.0,0,0
19,2015,2016-01-03,16,26.013,JAX,@,HOU,L 6-30,,0.0,0,0
