ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
13,1999,1999-12-05,13,23.143,CLE,@,SDG,L 10-23,*,10,5,41,8.20,1,50.0%,4.10,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,7,7.00,0,1,6
14,1999,1999-12-12,14,23.150,CLE,@,CIN,L 28-44,*,12,7,135,19.29,0,58.3%,11.25,1,-6,-6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
15,1999,1999-12-19,15,23.157,CLE,,JAX,L 14-24,*,10,4,54,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,4,4.00,0,0,0
16,1999,1999-12-26,16,23.164,CLE,,IND,L 28-29,*,7,2,29,14.50,0,28.6%,4.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6,6.00,0,0,0
17,2000,2000-09-03,1,24.050,CLE,,JAX,L 7-27,*,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
18,2000,2000-09-10,2,24.057,CLE,@,CIN,W 24-7,*,8,5,59,11.80,0,62.5%,7.38,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
19,2000,2000-09-17,3,24.064,CLE,,PIT,W 23-20,*,4,4,97,24.25,0,100.0%,24.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
20,2000,2000-09-24,4,24.071,CLE,@,OAK,L 10-36,*,7,3,19,6.33,0,42.9%,2.71,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
21,2000,2000-10-01,5,24.078,CLE,,BAL,L 0-12,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
22,2000,2000-10-08,6,24.085,CLE,@,ARI,L 21-29,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
23,2000,2000-10-15,7,24.092,CLE,@,DEN,L 10-44,*,12,8,60,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
24,2000,2000-10-22,8,24.099,CLE,@,PIT,L 0-22,,5,2,5,2.50,0,40.0%,1.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
25,2000,2000-10-29,9,24.106,CLE,,CIN,L 3-12,*,11,6,102,17.00,0,54.5%,9.27,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
26,2000,2000-11-05,10,24.113,CLE,,NYG,L 3-24,*,7,5,76,15.20,0,71.4%,10.86,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
27,2000,2000-11-12,11,24.120,CLE,,NWE,W 19-11,*,8,3,23,7.67,0,37.5%,2.88,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
28,2000,2000-11-19,12,24.127,CLE,@,TEN,L 10-24,*,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
29,2000,2000-11-26,13,24.134,CLE,@,BAL,L 7-44,*,6,4,85,21.25,0,66.7%,14.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
30,2000,2000-12-03,14,24.141,CLE,@,JAX,L 0-48,*,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
31,2000,2000-12-10,15,24.148,CLE,,PHI,L 24-35,*,7,6,76,12.67,0,85.7%,10.86,0,0,,0,1,3,33.33,23,0,1,22.2,0,0,7.67,-7.33,0,0,,0,0,0,,0,0,0
32,2000,2000-12-17,16,24.155,CLE,,TEN,L 0-24,*,3,2,3,1.50,0,66.7%,1.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
33,2001,2001-09-09,1,25.056,CLE,,SEA,L 6-9,*,7,4,51,12.75,0,57.1%,7.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,2001,2001-09-23,2,25.070,CLE,,DET,W 24-14,*,4,4,26,6.50,1,100.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,15,7.50,0,1,6
35,2001,2001-09-30,3,25.077,CLE,@,JAX,W 23-14,*,8,6,80,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,24,12.00,0,0,0
36,2001,2001-10-07,4,25.084,CLE,,SDG,W 20-16,*,4,3,38,12.67,1,75.0%,9.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,25,6.25,0,1,6
37,2001,2001-10-14,5,25.091,CLE,@,CIN,L 14-24,*,11,8,153,19.13,1,72.7%,13.91,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,4,4.00,0,1,6
38,2001,2001-10-21,6,25.098,CLE,,BAL,W 24-14,*,6,3,47,15.67,1,50.0%,7.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
39,2001,2001-11-04,7,25.112,CLE,@,CHI,L 21-27,*,8,5,99,19.80,1,62.5%,12.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
40,2001,2001-11-11,8,25.119,CLE,,PIT,L 12-15,*,16,8,62,7.75,0,50.0%,3.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
41,2001,2001-11-18,9,25.126,CLE,@,BAL,W 27-17,*,6,3,54,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
42,2001,2001-11-25,10,25.133,CLE,,CIN,W 18-0,*,11,6,113,18.83,1,54.5%,10.27,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
43,2001,2001-12-02,11,25.140,CLE,,TEN,L 15-31,*,7,4,41,10.25,2,57.1%,5.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
44,2001,2001-12-09,12,25.147,CLE,@,NWE,L 16-27,*,12,8,95,11.88,0,66.7%,7.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,2001,2001-12-16,13,25.154,CLE,,JAX,L 10-15,*,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,2001,2001-12-23,14,25.161,CLE,@,GNB,L 7-30,*,9,7,54,7.71,0,77.8%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,11,11.00,0,0,0
47,2001,2001-12-30,15,25.168,CLE,@,TEN,W 41-38,*,6,6,70,11.67,1,100.0%,11.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,22,11.00,0,1,6
48,2001,2002-01-06,16,25.175,CLE,@,PIT,L 7-28,*,9,6,80,13.33,0,66.7%,8.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,16,8.00,0,0,0
49,2002,2002-09-08,1,26.055,CLE,,KAN,L 39-40,,11,8,96,12.00,0,72.7%,8.73,0,0,,0,1,1,100.00,33,1,0,158.3,0,0,33.00,53.00,0,0,,0,0,0,,0,0,0
50,2002,2002-09-15,2,26.062,CLE,,CIN,W 20-7,*,7,4,50,12.50,1,57.1%,7.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
51,2002,2002-09-22,3,26.069,CLE,@,TEN,W 31-28,*,12,9,90,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
52,2002,2002-09-29,4,26.076,CLE,@,PIT,L 13-16,*,9,3,23,7.67,0,33.3%,2.56,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
53,2002,2002-10-06,5,26.083,CLE,,BAL,L 21-26,*,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
54,2002,2002-10-13,6,26.090,CLE,@,TAM,L 3-17,*,8,2,11,5.50,0,25.0%,1.38,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
55,2002,2002-10-20,7,26.097,CLE,,HOU,W 34-17,*,4,4,22,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
56,2002,2002-10-27,8,26.104,CLE,@,NYJ,W 24-21,*,8,5,73,14.60,0,62.5%,9.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
57,2002,2002-11-03,9,26.111,CLE,,PIT,L 20-23,*,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
58,2002,2002-11-17,10,26.125,CLE,@,CIN,W 27-20,*,8,3,32,10.67,0,37.5%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
59,2002,2002-11-24,11,26.132,CLE,@,NOR,W 24-15,*,5,3,31,10.33,1,60.0%,6.20,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
60,2002,2002-12-01,12,26.139,CLE,,CAR,L 6-13,*,10,5,57,11.40,0,50.0%,5.70,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
61,2002,2002-12-08,13,26.146,CLE,@,JAX,W 21-20,*,8,2,29,14.50,0,25.0%,3.63,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
62,2002,2002-12-15,14,26.153,CLE,,IND,L 23-28,*,7,5,70,14.00,1,71.4%,10.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
63,2002,2002-12-22,15,26.160,CLE,@,BAL,W 14-13,*,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
64,2002,2002-12-29,16,26.167,CLE,,ATL,W 24-16,*,5,3,32,10.67,1,60.0%,6.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
65,2003,2003-09-07,1,27.054,CLE,,IND,L 6-9,*,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
66,2003,2003-09-14,2,27.061,CLE,@,BAL,L 13-33,*,9,6,34,5.67,1,66.7%,3.78,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
67,2003,2003-09-21,3,27.068,CLE,@,SFO,W 13-12,*,15,11,109,9.91,0,73.3%,7.27,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
68,2003,2003-09-28,4,27.075,CLE,,CIN,L 14-21,*,9,5,89,17.80,0,55.6%,9.89,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
69,2003,2003-10-05,5,27.082,CLE,@,PIT,W 33-13,*,5,3,20,6.67,1,60.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
70,2003,2003-10-12,6,27.089,CLE,,OAK,W 13-7,*,7,2,17,8.50,0,28.6%,2.43,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
71,2003,2003-10-19,7,27.096,CLE,,SDG,L 20-26,*,8,5,53,10.60,0,62.5%,6.63,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
72,2003,2003-10-26,8,27.103,CLE,@,NWE,L 3-9,*,6,5,30,6.00,0,83.3%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
73,2003,2003-11-09,9,27.117,CLE,@,KAN,L 20-41,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
74,2003,2003-11-23,11,27.131,JAX,@,NYJ,L 10-13,,6,5,77,15.40,0,83.3%,12.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,2003,2003-11-30,12,27.138,JAX,,TAM,W 17-10,,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
76,2003,2003-12-07,13,27.145,JAX,,HOU,W 27-0,,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,2003,2003-12-14,14,27.152,JAX,@,NWE,L 13-27,,9,5,87,17.40,1,55.6%,9.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
78,2003,2003-12-21,15,27.159,JAX,,NOR,W 20-19,,3,1,27,27.00,0,33.3%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
79,2003,2003-12-28,16,27.166,JAX,@,ATL,L 14-21,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,2004,2004-09-12,1,28.059,BAL,@,CLE,L 3-20,,8,5,43,8.60,0,62.5%,5.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
81,2004,2004-09-19,2,28.066,BAL,,PIT,W 30-13,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
82,2004,2004-09-26,3,28.073,BAL,@,CIN,W 23-9,*,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2004,2004-10-04,4,28.081,BAL,,KAN,L 24-27,,3,2,28,14.00,0,66.7%,9.33,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
84,2004,2004-10-10,5,28.087,BAL,@,WAS,W 17-10,,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
85,2004,2004-10-24,6,28.101,BAL,,BUF,W 20-6,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,2004,2004-10-31,7,28.108,BAL,@,PHI,L 10-15,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2004,2004-11-07,8,28.115,BAL,,CLE,W 27-13,,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,2004,2004-11-14,9,28.122,BAL,@,NYJ,W 20-17,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,2004,2004-11-21,10,28.129,BAL,,DAL,W 30-10,,7,4,51,12.75,1,57.1%,7.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
90,2004,2004-11-28,11,28.136,BAL,@,NWE,L 3-24,*,6,3,20,6.67,0,50.0%,3.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,2004,2004-12-05,12,28.143,BAL,,CIN,L 26-27,,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,2004,2004-12-12,13,28.150,BAL,,NYG,W 37-14,,2,2,41,20.50,0,100.0%,20.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,2004,2004-12-19,14,28.157,BAL,@,IND,L 10-20,*,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,2004,2004-12-26,15,28.164,BAL,@,PIT,L 7-20,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,2004,2005-01-02,16,28.171,BAL,,MIA,W 30-23,*,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
96,2005,2005-09-11,1,29.058,DET,,GNB,W 17-3,,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,2005,2005-09-18,2,29.065,DET,@,CHI,L 6-38,,9,6,32,5.33,0,66.7%,3.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,2005,2005-10-02,3,29.079,DET,@,TAM,L 13-17,,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,2005,2005-10-09,4,29.086,DET,,BAL,W 35-17,,7,3,25,8.33,0,42.9%,3.57,0,0,,0,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0,,0,0,0
100,2005,2005-10-16,5,29.093,DET,,CAR,L 20-21,*,6,4,23,5.75,0,66.7%,3.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,2005,2005-10-23,6,29.100,DET,@,CLE,W 13-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,2005,2005-11-24,11,29.132,DET,,ATL,L 7-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
