ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1999,1999-09-20,2,23.088,DAL,,ATL,W 24-7,,1,0,0,,0,0.0%,0.00,1,8,8.00,0,0,0,,0,0,0,,0,0,0
2,1999,1999-10-03,3,23.101,DAL,,ARI,W 35-7,,0,,,,,0.0%,,,,,,,,,,,,,,,
3,1999,1999-10-10,4,23.108,DAL,@,PHI,L 10-13,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0
4,1999,1999-10-18,5,23.116,DAL,@,NYG,L 10-13,,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0
5,1999,1999-10-24,6,23.122,DAL,,WAS,W 38-20,,1,1,52,52.00,0,100.0%,52.00,0,0,,0,0,0,,0,0,0,,0,0,0
6,1999,1999-10-31,7,23.129,DAL,@,IND,L 24-34,,1,0,0,,0,0.0%,0.00,0,0,,0,4,114,28.50,0,0,0,,0,0,0
7,1999,1999-11-08,8,23.137,DAL,@,MIN,L 17-27,*,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,0,0,0,,0,0,0
8,1999,1999-11-14,9,23.143,DAL,,GNB,W 27-13,,0,1,11,11.00,0,,,0,0,,0,2,39,19.50,0,2,41,20.50,0,0,0
9,1999,1999-11-21,10,23.150,DAL,@,ARI,L 9-13,,1,0,0,,0,0.0%,0.00,0,0,,0,3,54,18.00,0,2,11,5.50,0,0,0
10,1999,1999-11-25,11,23.154,DAL,,MIA,W 20-0,,4,2,35,17.50,0,50.0%,8.75,0,0,,0,1,21,21.00,0,0,0,,0,0,0
11,1999,1999-12-05,12,23.164,DAL,@,NWE,L 6-13,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
12,1999,1999-12-12,13,23.171,DAL,,PHI,W 20-10,*,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,,0,0,0,,0,0,0
13,1999,1999-12-19,14,23.178,DAL,,NYJ,L 21-22,*,1,0,0,,0,0.0%,0.00,0,0,,0,4,89,22.25,0,0,0,,0,0,0
14,1999,1999-12-24,15,23.183,DAL,@,NOR,L 24-31,*,11,7,128,18.29,1,63.6%,11.64,0,0,,0,6,203,33.83,0,0,0,,0,1,6
15,1999,2000-01-02,16,23.192,DAL,,NYG,W 26-18,,8,4,122,30.50,1,50.0%,15.25,0,0,,0,2,93,46.50,0,0,0,,0,1,6
16,2000,2000-09-03,1,24.071,DAL,,PHI,L 14-41,,0,0,0,,0,0.0%,,0,0,,0,5,118,23.60,0,0,0,,0,0,0
17,2000,2000-09-10,2,24.078,DAL,@,ARI,L 31-32,,0,0,0,,0,0.0%,,0,0,,0,6,97,16.17,0,0,0,,0,0,0
18,2000,2000-09-18,3,24.086,DAL,@,WAS,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,12,4.00,0,0,0
19,2000,2000-09-24,4,24.092,DAL,,SFO,L 24-41,,4,1,1,1.00,0,25.0%,0.25,0,0,,0,2,55,27.50,0,0,0,,0,0,0
20,2000,2000-10-01,5,24.099,DAL,@,CAR,W 16-13,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,4,60,15.00,0,1,-3,-3.00,0,0,0
21,2000,2000-10-15,6,24.113,DAL,@,NYG,L 14-19,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,5,205,41.00,0,0,0,,0,0,0
22,2000,2000-10-22,7,24.120,DAL,,ARI,W 48-7,,,,,,,0.0%,,,,,,,,,,,,,,,
23,2000,2000-10-29,8,24.127,DAL,,JAX,L 17-23,,1,0,0,,0,0.0%,0.00,0,0,,0,3,68,22.67,0,0,0,,0,0,0
24,2000,2000-11-05,9,24.134,DAL,@,PHI,L 13-16,,0,0,0,,0,0.0%,,0,0,,0,2,70,35.00,0,0,0,,0,0,0
25,2000,2000-11-12,10,24.141,DAL,,CIN,W 23-6,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,3,51,17.00,0,0,0,,0,0,0
26,2000,2000-11-19,11,24.148,DAL,@,BAL,L 0-27,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,6,105,17.50,0,0,0,,0,0,0
27,2000,2000-11-23,12,24.152,DAL,,MIN,L 15-27,,8,6,57,9.50,0,75.0%,7.13,1,4,4.00,0,5,91,18.20,0,0,0,,0,0,0
28,2000,2000-12-03,13,24.162,DAL,@,TAM,L 7-27,*,3,0,0,,0,0.0%,0.00,0,0,,0,4,51,12.75,0,0,0,,0,0,0
29,2000,2000-12-10,14,24.169,DAL,,WAS,W 32-13,,1,0,0,,0,0.0%,0.00,2,29,14.50,1,2,48,24.00,0,0,0,,0,1,6
30,2000,2000-12-17,15,24.176,DAL,,NYG,L 13-17,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,4,80,20.00,0,0,0,,0,0,0
31,2000,2000-12-25,16,24.184,DAL,@,TEN,L 0-31,*,1,0,0,,0,0.0%,0.00,1,9,9.00,0,0,0,,0,0,0,,0,0,0
