ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1961,1961-10-15,5,29.178,OAK,@,DEN,L 24-27,0,0,,0,1,9,0
2,1961,1961-11-11,9,29.205,OAK,@,NYT,L 12-23,0,0,,0,1,3,0
3,1962,1962-11-25,11,30.219,OAK,@,DTX,L 7-35,1,20,20.00,0,0,0,0
