ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2002,2002-09-08,1,23.068,ARI,@,WAS,L 23-31,,
2,2002,2002-09-15,2,23.075,ARI,@,SEA,W 24-13,,
3,2002,2002-10-20,6,23.110,ARI,,DAL,W 9-6,,
4,2002,2002-11-03,8,23.124,ARI,,STL,L 14-27,,
5,2002,2002-11-10,9,23.131,ARI,,SEA,L 6-27,,
6,2002,2002-11-17,10,23.138,ARI,@,PHI,L 14-38,,
7,2002,2002-11-24,11,23.145,ARI,,OAK,L 20-41,,
8,2003,2003-09-07,1,24.067,ARI,@,DET,L 24-42,*,
9,2003,2003-09-14,2,24.074,ARI,,SEA,L 0-38,*,
10,2003,2003-09-21,3,24.081,ARI,,GNB,W 20-13,*,
11,2003,2003-09-28,4,24.088,ARI,@,STL,L 13-37,*,
12,2003,2003-10-05,5,24.095,ARI,@,DAL,L 7-24,*,1.0
13,2003,2003-10-12,6,24.102,ARI,,BAL,L 18-26,*,
14,2003,2003-10-26,7,24.116,ARI,,SFO,W 16-13,*,
15,2003,2003-11-02,8,24.123,ARI,,CIN,W 17-14,*,
16,2003,2003-11-09,9,24.130,ARI,@,PIT,L 15-28,*,
17,2003,2003-11-16,10,24.137,ARI,@,CLE,L 6-44,*,
18,2003,2003-11-23,11,24.144,ARI,,STL,L 27-30,*,
19,2003,2003-11-30,12,24.151,ARI,@,CHI,L 3-28,*,
20,2003,2003-12-07,13,24.158,ARI,@,SFO,L 14-50,*,
21,2003,2003-12-14,14,24.165,ARI,,CAR,L 17-20,,
22,2003,2003-12-21,15,24.172,ARI,@,SEA,L 10-28,*,
23,2003,2003-12-28,16,24.179,ARI,,MIN,W 18-17,*,
