ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2006,2006-10-15,6,23.020,BUF,@,DET,L 17-20,
2,2006,2006-10-22,7,23.027,BUF,,NWE,L 6-28,
3,2006,2006-11-05,8,23.041,BUF,,GNB,W 24-10,*
4,2006,2006-11-12,9,23.048,BUF,@,IND,L 16-17,*
5,2006,2006-11-19,10,23.055,BUF,@,HOU,W 24-21,*
6,2006,2006-11-26,11,23.062,BUF,,JAX,W 27-24,*
7,2006,2006-12-03,12,23.069,BUF,,SDG,L 21-24,*
8,2006,2006-12-10,13,23.076,BUF,@,NYJ,W 31-13,*
9,2006,2006-12-17,14,23.083,BUF,,MIA,W 21-0,*
10,2006,2006-12-24,15,23.090,BUF,,TEN,L 29-30,*
11,2006,2006-12-31,16,23.097,BUF,@,BAL,L 7-19,*
12,2007,2007-11-22,11,24.058,ATL,,IND,L 13-31,
13,2007,2007-12-02,12,24.068,ATL,@,STL,L 16-28,
14,2007,2007-12-10,13,24.076,ATL,,NOR,L 14-34,
15,2007,2007-12-16,14,24.082,ATL,@,TAM,L 3-37,
16,2007,2007-12-23,15,24.089,ATL,@,ARI,L 27-30,
