ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-11-11,9,22.310,TAM,,SDG,W 34-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2012,2012-11-25,11,22.324,TAM,,ATL,L 23-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2012,2012-12-02,12,22.331,TAM,@,DEN,L 23-31,,,,,,,0.0%,,,,,,,,,,,,,,
4,2012,2012-12-09,13,22.338,TAM,,PHI,L 21-23,,,,,,,0.0%,,,,,,,,,,,,,,
5,2012,2012-12-16,14,22.345,TAM,@,NOR,L 0-41,,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,0,0
6,2013,2013-10-13,5,23.280,TAM,,PHI,L 20-31,,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,1,0
7,2013,2013-10-20,6,23.287,TAM,@,ATL,L 23-31,,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2013,2013-11-17,10,23.315,TAM,,ATL,W 41-28,*,,,,,,0.0%,,,,,,,,,,,,,,
9,2013,2013-11-24,11,23.322,TAM,@,DET,W 24-21,,,,,,,0.0%,,,,,,,,,,,,,,
10,2013,2013-12-01,12,23.329,TAM,@,CAR,L 6-27,*,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2013,2013-12-08,13,23.336,TAM,,BUF,W 27-6,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
12,2013,2013-12-15,14,23.343,TAM,,SFO,L 14-33,,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,0.0,1,0
13,2013,2013-12-22,15,23.350,TAM,@,STL,L 13-23,*,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2013,2013-12-29,16,23.357,TAM,@,NOR,L 17-42,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2014,2014-09-07,1,24.244,TAM,,CAR,L 14-20,,2,2,20,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,1,6,0.0,0,0
16,2014,2014-09-14,2,24.251,TAM,,STL,L 17-19,,0,0,0,,0,0.0%,,0,0,,0,1,45,45.00,0,0,0,0.0,0,0
17,2014,2014-09-18,3,24.255,TAM,@,ATL,L 14-56,,,,,,,0.0%,,,,,,,,,,,,,,
18,2014,2014-10-26,8,24.293,NYJ,,BUF,L 23-43,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2014,2014-12-07,13,24.335,NYJ,@,MIN,L 24-30,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2014,2014-12-14,14,24.342,NYJ,@,TEN,W 16-11,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2014,2014-12-21,15,24.349,NYJ,,NWE,L 16-17,,,,,,,0.0%,,,,,,,,,,,,,,
22,2014,2014-12-28,16,24.356,NYJ,@,MIA,W 37-24,,1,1,36,36.00,0,100.0%,36.00,1,23,23.00,1,2,102,51.00,0,1,6,0.0,0,0
23,2015,2015-09-13,1,25.250,NYJ,,CLE,W 31-10,*,6,4,55,13.75,0,66.7%,9.17,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2015,2015-09-21,2,25.258,NYJ,@,IND,W 20-7,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2015,2015-10-25,6,25.292,NYJ,@,NWE,L 23-30,,4,2,25,12.50,0,50.0%,6.25,0,0,,0,2,58,29.00,0,0,0,0.0,0,0
