ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1984,1984-09-02,1,23.112,NYJ,@,IND,W 23-14,,,,,
2,1984,1984-09-06,2,23.116,NYJ,,PIT,L 17-23,,,,,
3,1984,1984-09-16,3,23.126,NYJ,,CIN,W 43-23,,,,,
4,1984,1984-09-23,4,23.133,NYJ,@,BUF,W 28-26,,,,,
5,1984,1984-09-30,5,23.140,NYJ,,NWE,L 21-28,,,,,
6,1984,1984-10-07,6,23.147,NYJ,@,KAN,W 17-16,,,,,
7,1984,1984-10-14,7,23.154,NYJ,@,CLE,W 24-20,0,0,,0,0.5
8,1984,1984-10-21,8,23.161,NYJ,,KAN,W 28-7,0,0,,0,1.0
9,1984,1984-10-28,9,23.168,NYJ,@,NWE,L 20-30,,,,,
10,1984,1984-11-04,10,23.175,NYJ,,MIA,L 17-31,,,,,
11,1984,1984-11-11,11,23.182,NYJ,,IND,L 5-9,,,,,
12,1984,1984-11-18,12,23.189,NYJ,@,HOU,L 20-31,,,,,
13,1984,1984-11-26,13,23.197,NYJ,@,MIA,L 17-28,,,,,
14,1984,1984-12-02,14,23.203,NYJ,,NYG,L 10-20,,,,,
15,1984,1984-12-08,15,23.209,NYJ,,BUF,W 21-17,,,,,
16,1984,1984-12-16,16,23.217,NYJ,@,TAM,L 21-41,,,,,
17,1985,1985-09-08,1,24.118,NYJ,@,RAI,L 0-31,,,,,
18,1985,1985-09-15,2,24.125,NYJ,,BUF,W 42-3,,,,,
19,1985,1985-09-22,3,24.132,NYJ,@,GNB,W 24-3,,,,,
20,1985,1985-09-29,4,24.139,NYJ,,IND,W 25-20,,,,,
21,1985,1985-10-06,5,24.146,NYJ,@,CIN,W 29-20,,,,,
22,1985,1985-10-14,6,24.154,NYJ,,MIA,W 23-7,,,,,
23,1985,1985-10-20,7,24.160,NYJ,@,NWE,L 13-20,,,,,
24,1985,1985-10-27,8,24.167,NYJ,,SEA,W 17-14,,,,,
25,1985,1985-11-03,9,24.174,NYJ,@,IND,W 35-17,,,,,
26,1985,1985-11-10,10,24.181,NYJ,@,MIA,L 17-21,,,,,
27,1985,1985-11-17,11,24.188,NYJ,,TAM,W 62-28,,,,,
28,1985,1985-11-24,12,24.195,NYJ,,NWE,W 16-13,,,,,
29,1985,1985-11-28,13,24.199,NYJ,@,DET,L 20-31,,,,,
30,1985,1985-12-08,14,24.209,NYJ,@,BUF,W 27-7,,,,,
31,1985,1985-12-14,15,24.215,NYJ,,CHI,L 6-19,,,,,
32,1985,1985-12-22,16,24.223,NYJ,,CLE,W 37-10,,,,,
33,1986,1986-09-07,1,25.117,NYJ,@,BUF,W 28-24,0,0,,0,
34,1986,1986-09-11,2,25.121,NYJ,,NWE,L 6-20,0,0,,0,
35,1986,1986-09-21,3,25.131,NYJ,,MIA,W 51-45,0,0,,0,
36,1986,1986-09-28,4,25.138,NYJ,@,IND,W 26-7,0,0,,0,
37,1986,1986-10-05,5,25.145,NYJ,,BUF,W 14-13,0,0,,0,
38,1986,1986-10-12,6,25.152,NYJ,@,NWE,W 31-24,0,0,,0,
39,1986,1986-10-20,7,25.160,NYJ,,DEN,W 22-10,0,0,,0,
40,1986,1986-10-26,8,25.166,NYJ,,NOR,W 28-23,0,0,,0,
41,1986,1986-11-02,9,25.173,NYJ,@,SEA,W 38-7,0,0,,0,
42,1986,1986-11-09,10,25.180,NYJ,@,ATL,W 28-14,0,0,,0,
43,1986,1986-11-16,11,25.187,NYJ,,IND,W 31-16,0,0,,0,1.0
44,1986,1986-11-24,12,25.195,NYJ,@,MIA,L 3-45,1,4,4.00,0,0.0
45,1986,1986-11-30,13,25.201,NYJ,,RAM,L 3-17,0,0,,0,
46,1986,1986-12-07,14,25.208,NYJ,@,SFO,L 10-24,0,0,,0,
47,1986,1986-12-13,15,25.214,NYJ,,PIT,L 24-45,1,-1,-1.00,0,0.0
48,1986,1986-12-21,16,25.222,NYJ,@,CIN,L 21-52,0,0,,0,
49,1988,1988-09-04,1,27.114,NYJ,@,NWE,L 3-28,,,,,
50,1988,1988-09-11,2,27.121,NYJ,@,CLE,W 23-3,,,,,
51,1988,1988-09-18,3,27.128,NYJ,,HOU,W 45-3,,,,,
52,1988,1988-09-25,4,27.135,NYJ,@,DET,W 17-10,,,,,
53,1988,1988-10-02,5,27.142,NYJ,,KAN,T 17-17,0,0,,0,1.0
54,1988,1988-10-09,6,27.149,NYJ,@,CIN,L 19-36,,,,,
55,1988,1988-10-17,7,27.157,NYJ,,BUF,L 14-37,,,,,
56,1988,1988-10-23,8,27.163,NYJ,@,MIA,W 44-30,,,,,
57,1988,1988-10-30,9,27.170,NYJ,,PIT,W 24-20,,,,,
58,1988,1988-11-06,10,27.177,NYJ,@,IND,L 14-38,,,,,
59,1988,1988-11-13,11,27.184,NYJ,,NWE,L 13-14,,,,,
60,1988,1988-11-20,12,27.191,NYJ,@,BUF,L 6-9,,,,,
61,1988,1988-11-27,13,27.198,NYJ,,MIA,W 38-34,,,,,
62,1988,1988-12-04,14,27.205,NYJ,@,KAN,L 34-38,,,,,
63,1988,1988-12-10,15,27.211,NYJ,,IND,W 34-16,,,,,
64,1988,1988-12-18,16,27.219,NYJ,,NYG,W 27-21,,,,,
