ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1984,1984-09-03,1,21.352,CLE,@,SEA,L 0-33,,,
2,1984,1984-09-09,2,21.358,CLE,@,RAM,L 17-20,,,
3,1984,1984-09-16,3,21.365,CLE,,DEN,L 14-24,,,
4,1984,1984-09-23,4,22.006,CLE,,PIT,W 20-10,,,
5,1984,1984-09-30,5,22.013,CLE,@,KAN,L 6-10,1,39,0
6,1984,1984-10-07,6,22.020,CLE,,NWE,L 16-17,,,
7,1984,1984-10-14,7,22.027,CLE,,NYJ,L 20-24,,,
8,1984,1984-10-21,8,22.034,CLE,@,CIN,L 9-12,,,
9,1984,1984-10-28,9,22.041,CLE,,NOR,L 14-16,,,
10,1984,1984-11-11,11,22.055,CLE,,SFO,L 7-41,,,
11,1984,1984-11-18,12,22.062,CLE,@,ATL,W 23-7,,,
12,1984,1984-11-25,13,22.069,CLE,,HOU,W 27-10,,,
13,1984,1984-12-02,14,22.076,CLE,,CIN,L 17-20,,,
14,1984,1984-12-09,15,22.083,CLE,@,PIT,L 20-23,,,
15,1984,1984-12-16,16,22.090,CLE,@,HOU,W 27-20,,,
16,1985,1985-09-08,1,22.356,CLE,,STL,L 24-27,,,
17,1985,1985-09-16,2,22.364,CLE,,PIT,W 17-7,,,
18,1985,1985-09-22,3,23.005,CLE,@,DAL,L 7-20,,,
19,1985,1985-09-29,4,23.012,CLE,@,SDG,W 21-7,1,3,0
20,1985,1985-10-06,5,23.019,CLE,,NWE,W 24-20,,,
21,1985,1985-10-13,6,23.026,CLE,@,HOU,W 21-6,,,
22,1985,1985-10-20,7,23.033,CLE,,RAI,L 20-21,,,
23,1985,1985-10-27,8,23.040,CLE,,WAS,L 7-14,,,
24,1985,1985-11-03,9,23.047,CLE,@,PIT,L 9-10,,,
25,1985,1985-11-10,10,23.054,CLE,@,CIN,L 10-27,,,
26,1985,1985-11-17,11,23.061,CLE,,BUF,W 17-7,,,
27,1985,1985-11-24,12,23.068,CLE,,CIN,W 24-6,,,
28,1985,1985-12-01,13,23.075,CLE,@,NYG,W 35-33,,,
29,1985,1985-12-08,14,23.082,CLE,@,SEA,L 13-31,,,
30,1985,1985-12-15,15,23.089,CLE,,HOU,W 28-21,,,
31,1985,1985-12-22,16,23.096,CLE,@,NYJ,L 10-37,,,
