ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1998,1998-09-06,1,23.084,CAR,,ATL,L 14-19
2,1998,1998-09-13,2,23.091,CAR,@,NOR,L 14-19
3,1998,1998-10-04,4,23.112,CAR,@,ATL,L 23-51
4,1998,1998-10-11,5,23.119,CAR,@,DAL,L 20-27
5,1998,1998-10-18,6,23.126,CAR,@,TAM,L 13-16
6,1998,1998-10-25,7,23.133,CAR,,BUF,L 14-30
7,1998,1998-11-01,8,23.140,CAR,,NOR,W 31-17
8,1998,1998-11-08,9,23.147,CAR,@,SFO,L 23-25
9,1998,1998-11-15,10,23.154,CAR,,MIA,L 9-13
10,1998,1998-11-22,11,23.161,CAR,@,STL,W 24-20
11,1998,1998-11-29,12,23.168,CAR,@,NYJ,L 21-48
12,1998,1998-12-06,13,23.175,CAR,,SFO,L 28-31
13,1998,1998-12-13,14,23.182,CAR,,WAS,L 25-28
