ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2008,2008-11-23,11,25.141,NWE,@,MIA,W 48-28,,,,,,,0.0%,,,,,,
29,2008,2008-11-30,12,25.148,NWE,,PIT,L 10-33,*,1,,,,,0.0%,,,,,,
30,2008,2008-12-14,14,25.162,NWE,@,OAK,W 49-26,,,,,,,0.0%,,,,,,
31,2008,2008-12-21,15,25.169,NWE,,ARI,W 47-7,*,,,,,,0.0%,,,,,,
32,2008,2008-12-28,16,25.176,NWE,@,BUF,W 13-0,*,,,,,,0.0%,,,,,,
33,2009,2009-09-13,1,26.070,NOR,,DET,W 45-27,*,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0
34,2009,2009-09-20,2,26.077,NOR,@,PHI,W 48-22,*,3,2,19,9.50,0,66.7%,6.33,0,0,0.0,0,0
35,2009,2009-09-27,3,26.084,NOR,@,BUF,W 27-7,,,,,,,0.0%,,,,,,
36,2009,2009-10-04,4,26.091,NOR,,NYJ,W 24-10,,1,1,18,18.00,0,100.0%,18.00,0,0,0.0,0,0
37,2009,2009-10-18,5,26.105,NOR,,NYG,W 48-27,,0,,,,,0.0%,,,,,,
38,2009,2009-10-25,6,26.112,NOR,@,MIA,W 46-34,,2,1,-1,-1.00,0,50.0%,-0.50,0,0,0.0,0,0
39,2009,2009-11-02,7,26.120,NOR,,ATL,W 35-27,*,5,2,27,13.50,0,40.0%,5.40,0,0,0.0,0,0
40,2009,2009-11-08,8,26.126,NOR,,CAR,W 30-20,,,,,,,0.0%,,,,,,
41,2009,2009-11-15,9,26.133,NOR,@,STL,W 28-23,*,6,5,45,9.00,0,83.3%,7.50,0,0,0.0,1,0
42,2009,2009-11-22,10,26.140,NOR,@,TAM,W 38-7,,6,4,66,16.50,1,66.7%,11.00,1,6,0.0,0,0
43,2009,2009-11-30,11,26.148,NOR,,NWE,W 38-17,*,2,1,25,25.00,0,50.0%,12.50,0,0,0.0,0,0
44,2009,2009-12-06,12,26.154,NOR,@,WAS,W 33-30,,3,3,31,10.33,0,100.0%,10.33,0,0,0.0,0,0
45,2009,2009-12-13,13,26.161,NOR,@,ATL,W 26-23,*,3,2,9,4.50,0,66.7%,3.00,0,0,0.0,0,0
46,2009,2009-12-19,14,26.167,NOR,,DAL,L 17-24,*,10,8,77,9.63,0,80.0%,7.70,0,0,0.0,0,0
47,2009,2009-12-27,15,26.175,NOR,,TAM,L 17-20,*,6,5,25,5.00,0,83.3%,4.17,0,0,0.0,0,0
48,2010,2010-09-09,1,27.066,NOR,,MIN,W 14-9,*,4,2,3,1.50,0,50.0%,0.75,0,0,0.0,0,0
49,2010,2010-09-20,2,27.077,NOR,@,SFO,W 25-22,,4,3,10,3.33,1,75.0%,2.50,1,6,0.0,0,0
50,2010,2010-09-26,3,27.083,NOR,,ATL,L 24-27,*,3,3,24,8.00,0,100.0%,8.00,0,0,0.0,0,0
51,2010,2010-10-03,4,27.090,NOR,,CAR,W 16-14,,6,5,42,8.40,0,83.3%,7.00,0,0,0.0,0,0
52,2010,2010-10-10,5,27.097,NOR,@,ARI,L 20-30,,,,,,,0.0%,,,,,,
53,2010,2010-10-17,6,27.104,NOR,@,TAM,W 31-6,*,3,3,17,5.67,0,100.0%,5.67,0,0,0.0,0,0
54,2010,2010-10-24,7,27.111,NOR,,CLE,L 17-30,,4,3,33,11.00,1,75.0%,8.25,1,6,0.0,0,0
55,2010,2010-10-31,8,27.118,NOR,,PIT,W 20-10,*,4,4,15,3.75,0,100.0%,3.75,0,0,0.0,0,0
56,2010,2010-11-07,9,27.125,NOR,@,CAR,W 34-3,*,6,4,45,11.25,0,66.7%,7.50,0,0,0.0,0,0
57,2010,2010-11-21,10,27.139,NOR,,SEA,W 34-19,*,6,2,26,13.00,0,33.3%,4.33,0,0,0.0,1,0
58,2010,2010-11-25,11,27.143,NOR,@,DAL,W 30-27,*,4,,,,,0.0%,,,,,,
59,2010,2010-12-05,12,27.153,NOR,@,CIN,W 34-30,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
60,2010,2010-12-12,13,27.160,NOR,,STL,W 31-13,*,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,1,0
61,2011,2011-09-08,1,28.065,NOR,@,GNB,L 34-42,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
62,2011,2011-09-18,2,28.075,NOR,,CHI,W 30-13,,3,1,1,1.00,0,33.3%,0.33,0,0,0.0,0,0
63,2011,2011-09-25,3,28.082,NOR,,HOU,W 40-33,,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,0,0
64,2011,2011-11-06,9,28.124,NOR,,TAM,W 27-16,*,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
65,2011,2011-11-13,10,28.131,NOR,@,ATL,W 26-23,*,2,2,4,2.00,0,100.0%,2.00,0,0,0.0,0,0
66,2012,2012-09-09,1,29.066,NOR,,WAS,L 32-40,,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
67,2012,2012-09-16,2,29.073,NOR,@,CAR,L 27-35,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
68,2012,2012-09-23,3,29.080,NOR,,KAN,L 24-27,,,,,,,0.0%,,,,,,
69,2012,2012-09-30,4,29.087,NOR,@,GNB,L 27-28,*,2,1,6,6.00,0,50.0%,3.00,0,0,0.0,0,0
70,2012,2012-10-07,5,29.094,NOR,,SDG,W 31-24,,0,,,,,0.0%,,,,,,
71,2012,2012-10-21,6,29.108,NOR,@,TAM,W 35-28,*,4,2,27,13.50,1,50.0%,6.75,1,6,0.0,0,0
72,2012,2012-10-28,7,29.115,NOR,@,DEN,L 14-34,,,,,,,0.0%,,,,,,
73,2012,2012-11-05,8,29.123,NOR,,PHI,W 28-13,*,0,,,,,0.0%,,,,,,
74,2012,2012-11-11,9,29.129,NOR,,ATL,W 31-27,*,,,,,,0.0%,,,,,,
75,2012,2012-11-18,10,29.136,NOR,@,OAK,W 38-17,,,,,,,0.0%,,,,,,
76,2012,2012-11-25,11,29.143,NOR,,SFO,L 21-31,*,5,4,24,6.00,1,80.0%,4.80,1,6,0.0,0,0
77,2012,2012-12-09,13,29.157,NOR,@,NYG,L 27-52,,0,,,,,0.0%,,,,,,
78,2012,2012-12-16,14,29.164,NOR,,TAM,W 41-0,*,2,2,21,10.50,1,100.0%,10.50,1,6,0.0,0,0
79,2012,2012-12-23,15,29.171,NOR,@,DAL,W 34-31,*,1,1,3,3.00,1,100.0%,3.00,1,6,0.0,0,0
80,2012,2012-12-30,16,29.178,NOR,,CAR,L 38-44,,,,,,,0.0%,,,,,,
