ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-09-15,2,25.205,MIN,,BUF,L 39-45,
2,2002,2002-09-22,3,25.212,MIN,,CAR,L 14-21,
3,2002,2002-11-03,8,25.254,MIN,@,TAM,L 24-38,
4,2002,2002-12-29,16,25.310,MIN,@,DET,W 38-36,
5,2004,2004-09-12,1,27.203,MIN,,DAL,W 35-17,
6,2004,2004-09-20,2,27.211,MIN,@,PHI,L 16-27,
7,2004,2004-09-26,3,27.217,MIN,,CHI,W 27-22,*
8,2004,2004-11-28,11,27.280,MIN,,JAX,W 27-16,
9,2005,2005-09-11,1,28.201,ARI,@,NYG,L 19-42,
10,2005,2005-09-18,2,28.208,ARI,,STL,L 12-17,
11,2005,2005-09-25,3,28.215,ARI,@,SEA,L 12-37,
12,2005,2005-10-02,4,28.222,ARI,,SFO,W 31-14,
13,2005,2005-10-30,7,28.250,ARI,@,DAL,L 13-34,
14,2005,2005-11-06,8,28.257,ARI,,SEA,L 19-33,
15,2005,2005-11-13,9,28.264,ARI,@,DET,L 21-29,
16,2005,2005-11-20,10,28.271,ARI,@,STL,W 38-28,
17,2005,2005-11-27,11,28.278,ARI,,JAX,L 17-24,*
18,2005,2005-12-04,12,28.285,ARI,@,SFO,W 17-10,*
19,2005,2005-12-11,13,28.292,ARI,,WAS,L 13-17,*
20,2005,2005-12-18,14,28.299,ARI,@,HOU,L 19-30,*
