ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
22,1987,1987-11-15,9,23.290,MIA,,IND,L 21-40,2,48,24.00,0,0,0,,0,0,0,,0,0,0
23,1987,1987-11-22,10,23.297,MIA,@,DAL,W 20-14,1,2,2.00,1,0,0,,0,0,0,,0,1,6
24,1987,1987-11-29,11,23.304,MIA,@,BUF,L 0-27,3,36,12.00,0,0,0,,0,0,0,,0,0,0
25,1987,1987-12-07,12,23.312,MIA,,NYJ,W 37-28,2,27,13.50,0,0,0,,0,0,0,,0,0,0
26,1987,1987-12-13,13,23.318,MIA,@,PHI,W 28-10,1,29,29.00,0,0,0,,0,0,0,,0,0,0
27,1987,1987-12-20,14,23.325,MIA,,WAS,W 23-21,2,25,12.50,0,0,0,,0,0,0,,0,0,0
28,1987,1987-12-28,15,23.333,MIA,,NWE,L 10-24,4,48,12.00,1,0,0,,0,0,0,,0,1,6
29,1988,1988-09-04,1,24.219,MIA,@,CHI,L 7-34,0,0,,0,,,,,,,,,,
30,1988,1988-09-11,2,24.226,MIA,@,BUF,L 6-9,1,19,19.00,0,0,0,,0,0,0,,0,0,0
31,1988,1988-09-18,3,24.233,MIA,,GNB,W 24-17,1,19,19.00,0,0,0,,0,0,0,,0,0,0
32,1988,1988-09-25,4,24.240,MIA,@,IND,L 13-15,0,0,,0,,,,,,,,,,
33,1988,1988-10-02,5,24.247,MIA,,MIN,W 24-7,0,0,,0,,,,,,,,,,
34,1988,1988-10-09,6,24.254,MIA,@,RAI,W 24-14,0,0,,0,,,,,,,,,,
35,1988,1988-10-16,7,24.261,MIA,,SDG,W 31-28,0,0,,0,,,,,,,,,,
36,1988,1988-10-23,8,24.268,MIA,,NYJ,L 30-44,0,0,,0,,,,,,,,,,
37,1988,1988-10-30,9,24.275,MIA,@,TAM,W 17-14,0,0,,0,,,,,,,,,,
38,1988,1988-11-06,10,24.282,MIA,@,NWE,L 10-21,0,0,,0,,,,,,,,,,
39,1988,1988-11-14,11,24.290,MIA,,BUF,L 6-31,0,0,,0,,,,,,,,,,
40,1988,1988-12-18,16,24.324,IND,,BUF,W 17-14,,,,,,,,,,,,,,
41,1989,1989-09-10,1,25.224,IND,,SFO,L 24-30,0,0,,0,0,0,,0,,,,,,
42,1989,1989-09-17,2,25.231,IND,@,RAM,L 17-31,0,0,,0,0,0,,0,,,,,,
43,1989,1989-09-24,3,25.238,IND,,ATL,W 13-9,0,0,,0,0,0,,0,,,,,,
44,1989,1989-10-01,4,25.245,IND,@,NYJ,W 17-10,0,0,,0,0,0,,0,,,,,,
45,1989,1989-10-08,5,25.252,IND,,BUF,W 37-14,0,0,,0,1,22,22.00,0,0,0,,0,0,0
46,1989,1989-10-15,6,25.259,IND,@,DEN,L 3-14,1,8,8.00,0,0,0,,0,0,0,,0,0,0
47,1989,1989-10-22,7,25.266,IND,@,CIN,W 23-12,0,0,,0,0,0,,0,,,,,,
48,1989,1989-10-29,8,25.273,IND,,NWE,L 20-23,0,0,,0,4,117,29.25,0,0,0,,0,0,0
49,1989,1989-11-05,9,25.280,IND,@,MIA,L 13-19,0,0,,0,2,40,20.00,0,0,0,,0,0,0
50,1989,1989-11-12,10,25.287,IND,@,BUF,L 7-30,0,0,,0,4,53,13.25,0,0,0,,0,0,0
51,1989,1989-11-19,11,25.294,IND,,NYJ,W 27-10,0,0,,0,1,25,25.00,0,0,0,,0,0,0
52,1989,1989-11-26,12,25.301,IND,,SDG,W 10-6,0,0,,0,0,0,,0,,,,,,
53,1989,1989-12-03,13,25.308,IND,@,NWE,L 16-22,0,0,,0,0,0,,0,,,,,,
54,1989,1989-12-10,14,25.315,IND,,CLE,W 23-17,1,40,40.00,0,0,0,,0,0,0,,0,0,0
55,1989,1989-12-17,15,25.322,IND,,MIA,W 42-13,3,23,7.67,1,0,0,,0,0,0,,0,1,6
56,1989,1989-12-24,16,25.329,IND,@,NOR,L 6-41,0,0,,0,0,0,,0,,,,,,
57,1990,1990-11-25,11,26.300,MIA,@,CLE,W 30-13,2,59,29.50,1,0,0,,0,0,0,,0,1,6
58,1990,1990-12-02,12,26.307,MIA,@,WAS,L 20-42,3,47,15.67,1,0,0,,0,0,0,,0,1,6
59,1990,1990-12-09,13,26.314,MIA,,PHI,W 23-20,2,32,16.00,0,0,0,,0,0,0,,0,0,0
60,1990,1990-12-16,14,26.321,MIA,,SEA,W 24-17,2,20,10.00,1,0,0,,0,0,0,,0,1,6
61,1990,1990-12-23,15,26.328,MIA,@,BUF,L 14-24,3,59,19.67,0,0,0,,0,0,0,,0,0,0
62,1990,1990-12-30,16,26.335,MIA,,IND,W 23-17,1,18,18.00,0,0,0,,0,0,0,,0,0,0
63,1991,1991-09-22,4,27.236,MIA,,GNB,W 16-13,2,30,15.00,0,0,0,,0,0,0,,0,0,0
64,1991,1991-09-29,5,27.243,MIA,@,NYJ,L 23-41,0,0,,0,,,,,,,,,,
65,1991,1991-10-06,6,27.250,MIA,@,NWE,W 20-10,0,0,,0,,,,,,,,,,
66,1991,1991-10-13,7,27.257,MIA,@,KAN,L 7-42,0,0,,0,,,,,,,,,,
67,1991,1991-10-20,8,27.264,MIA,,HOU,L 13-17,0,0,,0,,,,,,,,,,
