ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
21,1968,1968-10-27,7,23.190,SFO,@,DET,W 14-7,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,9,354,39.33,0
22,1968,1968-11-03,8,23.197,SFO,,CLE,L 21-33,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,72,36.00,0
23,1968,1968-11-10,9,23.204,SFO,@,CHI,L 19-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,181,36.20,0
24,1968,1968-11-17,10,23.211,SFO,,RAM,T 20-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,190,38.00,0
25,1968,1968-11-24,11,23.218,SFO,@,PIT,W 45-28,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,197,39.40,0
26,1968,1968-12-01,12,23.225,SFO,,GNB,W 27-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,229,38.17,0
27,1968,1968-12-08,13,23.232,SFO,,MIN,L 20-30,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,151,37.75,0
28,1968,1968-12-15,14,23.239,SFO,@,ATL,W 14-12,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,159,39.75,0
29,1969,1969-10-19,5,24.182,SFO,,ATL,L 7-21,,7,11,63.64,46,0,1,34.7,0,0,4.18,0.09,1,7,7.00,0,0,0,6,228,38.00,0
30,1969,1969-10-26,6,24.189,SFO,@,BAL,W 24-21,*,18,30,60.00,205,1,0,91.7,0,0,6.83,7.50,4,42,10.50,0,0,0,0,0,,0
31,1969,1969-11-02,7,24.196,SFO,,DET,L 14-26,*,19,31,61.29,218,2,4,64.4,0,0,7.03,2.52,0,0,,0,0,0,6,240,40.00,0
32,1969,1969-12-06,12,24.230,SFO,,CHI,W 42-21,,4,9,44.44,88,1,0,116.9,0,0,9.78,12.00,0,0,,0,0,0,0,0,,0
33,1969,1969-12-14,13,24.238,SFO,@,MIN,L 7-10,*,26,48,54.17,292,1,3,53.5,0,0,6.08,3.69,0,0,,0,0,0,0,0,,0
34,1969,1969-12-21,14,24.245,SFO,,PHI,W 14-13,*,7,17,41.18,77,0,3,15.7,0,0,4.53,-3.41,0,0,,0,0,0,0,0,,0
35,1970,1970-09-20,1,25.153,SFO,,WAS,W 26-17,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,299,42.71,0
36,1970,1970-09-27,2,25.160,SFO,,CLE,W 34-31,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,227,37.83,0
37,1970,1970-10-04,3,25.167,SFO,@,ATL,L 20-21,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,213,42.60,0
38,1970,1970-10-11,4,25.174,SFO,@,RAM,W 20-6,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,231,33.00,0
39,1970,1970-10-18,5,25.181,SFO,,NOR,T 20-20,,0,0,,0,0,0,,0,0,,,1,-13,-13.00,0,0,0,5,202,40.40,0
40,1970,1970-10-25,6,25.188,SFO,,DEN,W 19-14,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,275,39.29,0
41,1970,1970-11-01,7,25.195,SFO,,GNB,W 26-10,,1,1,100.00,26,0,0,118.7,0,0,26.00,26.00,0,0,,0,0,0,7,279,39.86,0
42,1970,1970-11-08,8,25.202,SFO,@,CHI,W 37-16,,2,2,100.00,23,1,0,154.2,0,0,11.50,21.50,1,-5,-5.00,0,0,0,2,80,40.00,0
43,1970,1970-11-15,9,25.209,SFO,@,HOU,W 30-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,171,42.75,0
44,1970,1970-11-22,10,25.216,SFO,@,DET,L 7-28,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,158,39.50,0
45,1970,1970-11-29,11,25.223,SFO,,RAM,L 13-30,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,205,34.17,0
46,1970,1970-12-06,12,25.230,SFO,,ATL,W 24-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,146,36.50,0
47,1970,1970-12-13,13,25.237,SFO,@,NOR,W 38-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,141,35.25,0
48,1970,1970-12-20,14,25.244,SFO,@,OAK,W 38-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,7,250,35.71,0
49,1971,1971-09-26,2,26.159,SFO,@,NOR,W 38-20,,,,,,,,,,,,,,,,,,,,,,
50,1971,1971-10-03,3,26.166,SFO,@,PHI,W 31-3,,1,2,50.00,46,0,0,95.8,0,0,23.00,23.00,0,0,,0,0,0,0,0,,0
51,1971,1971-10-31,7,26.194,SFO,,NWE,W 27-10,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,,0
52,1971,1971-11-07,8,26.201,SFO,@,MIN,W 13-9,,,,,,,,,,,,,,,,,,,,,,
53,1971,1971-11-28,11,26.222,SFO,@,NYJ,W 24-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,2,2.00,0,0,0,0,0,,0
54,1971,1971-12-06,12,26.230,SFO,,KAN,L 17-26,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,77,38.50,0
55,1972,1972-09-17,1,27.150,SFO,,SDG,W 34-3,,2,6,33.33,32,0,1,12.5,0,0,5.33,-2.17,0,0,,0,0,0,0,0,,0
56,1972,1972-09-24,2,27.157,SFO,@,BUF,L 20-27,,10,25,40.00,171,1,2,43.9,0,0,6.84,4.04,0,0,,0,0,0,0,0,,0
57,1972,1972-10-01,3,27.164,SFO,@,NOR,W 37-2,,1,2,50.00,29,0,0,95.8,0,0,14.50,14.50,0,0,,0,0,0,0,0,,0
58,1972,1972-10-15,5,27.178,SFO,,NYG,L 17-23,,2,3,66.67,17,0,1,41.7,0,0,5.67,-9.33,0,0,,0,0,0,0,0,,0
59,1972,1972-10-22,6,27.185,SFO,,NOR,T 20-20,*,19,35,54.29,286,2,3,64.7,0,0,8.17,5.46,2,15,7.50,0,0,0,0,0,,0
60,1972,1972-10-29,7,27.192,SFO,@,ATL,W 49-14,*,8,18,44.44,159,3,1,92.4,0,0,8.83,9.67,2,14,7.00,0,0,0,0,0,,0
61,1972,1972-11-05,8,27.199,SFO,@,GNB,L 24-34,*,19,37,51.35,315,2,1,87.1,0,0,8.51,8.38,2,1,0.50,0,0,0,0,0,,0
62,1972,1972-11-12,9,27.206,SFO,,BAL,W 24-21,*,10,14,71.43,110,2,1,104.2,0,0,7.86,7.50,2,4,2.00,0,0,0,0,0,,0
63,1972,1972-11-19,10,27.213,SFO,@,CHI,W 34-21,*,17,27,62.96,275,5,0,136.6,0,0,10.19,13.89,1,8,8.00,0,0,0,0,0,,0
64,1972,1972-11-23,11,27.217,SFO,@,DAL,W 31-10,*,16,24,66.67,177,1,0,102.3,0,0,7.38,8.21,0,0,,0,0,0,0,0,,0
65,1972,1972-12-04,12,27.228,SFO,,RAM,L 16-26,*,27,46,58.70,257,2,3,61.6,0,0,5.59,3.52,1,3,3.00,0,0,0,0,0,,0
66,1972,1972-12-10,13,27.234,SFO,,ATL,W 20-0,*,9,18,50.00,79,0,0,62.0,0,0,4.39,4.39,1,6,6.00,0,0,0,0,0,,0
67,1972,1972-12-16,14,27.240,SFO,,MIN,W 20-17,*,7,14,50.00,76,0,3,26.8,0,0,5.43,-4.21,0,0,,0,0,0,0,0,,0
68,1973,1973-09-16,1,28.149,SFO,@,MIA,L 13-21,,6,18,33.33,65,0,0,44.9,0,0,3.61,3.61,0,0,,0,0,0,0,0,,0
69,1973,1973-09-23,2,28.156,SFO,@,DEN,W 36-34,,,,,,,,,,,,,,,,,,,,,,
70,1973,1973-09-30,3,28.163,SFO,,RAM,L 20-40,,4,5,80.00,62,1,0,157.9,0,0,12.40,16.40,0,0,,0,0,0,0,0,,0
71,1973,1973-10-14,5,28.177,SFO,,MIN,L 13-17,*,31,48,64.58,320,1,2,73.3,0,0,6.67,5.21,0,0,,0,0,0,0,0,,0
72,1973,1973-10-21,6,28.184,SFO,,NOR,W 40-0,*,5,13,38.46,23,0,2,7.1,0,0,1.77,-5.15,0,0,,0,0,0,0,0,,0
73,1973,1973-10-28,7,28.191,SFO,,ATL,L 3-17,*,4,11,36.36,12,0,0,44.9,0,0,1.09,1.09,2,16,8.00,0,0,0,0,0,,0
74,1973,1973-11-18,10,28.212,SFO,@,RAM,L 13-31,,2,2,100.00,15,0,0,97.9,0,0,7.50,7.50,0,0,,0,0,0,0,0,,0
75,1973,1973-11-26,11,28.220,SFO,,GNB,W 20-6,,4,5,80.00,50,1,0,147.9,0,0,10.00,14.00,1,10,10.00,0,0,0,0,0,,0
76,1973,1973-12-02,12,28.226,SFO,,PHI,W 38-28,*,15,24,62.50,233,1,1,91.1,0,0,9.71,8.67,4,0,0.00,2,2,12,0,0,,0
77,1973,1973-12-09,13,28.233,SFO,@,NOR,L 10-16,*,11,22,50.00,99,0,1,43.6,0,0,4.50,2.45,2,6,3.00,0,0,0,0,0,,0
78,1973,1973-12-15,14,28.239,SFO,,PIT,L 14-37,,1,9,11.11,3,0,1,0.0,0,0,0.33,-4.67,0,0,,0,0,0,0,0,,0
79,1974,1974-10-14,5,29.177,SFO,@,DET,L 13-17,,,,,,,,,,,,,,,,,,,,,,
80,1974,1974-11-17,10,29.211,SFO,@,CHI,W 34-0,,,,,,,,,,,,,,,,,,,,,,
81,1974,1974-11-24,11,29.218,SFO,,ATL,W 27-0,,1,3,33.33,2,0,0,42.4,0,0,0.67,0.67,0,0,,0,0,0,0,0,,0
82,1975,1975-09-21,1,30.154,SFO,@,MIN,L 17-27,,4,9,44.44,24,0,0,51.6,0,0,2.67,2.67,1,10,10.00,0,0,0,0,0,,0
83,1975,1975-10-12,4,30.175,SFO,,ATL,L 3-17,,6,13,46.15,66,0,0,61.7,0,0,5.08,5.08,1,3,3.00,0,0,0,0,0,,0
84,1975,1975-10-19,5,30.182,SFO,,NOR,W 35-21,,2,6,33.33,16,0,1,2.8,0,0,2.67,-4.83,0,0,,0,0,0,0,0,,0
85,1975,1975-11-02,7,30.196,SFO,,DET,L 17-28,,8,20,40.00,98,0,0,55.8,0,0,4.90,4.90,0,0,,0,0,0,0,0,,0
86,1975,1975-11-09,8,30.203,SFO,@,RAM,W 24-23,*,19,38,50.00,290,3,0,101.9,0,0,7.63,9.21,5,30,6.00,0,0,0,0,0,,0
87,1975,1975-11-16,9,30.210,SFO,,CHI,W 31-3,*,11,21,52.38,124,1,2,46.6,0,0,5.90,2.57,4,19,4.75,0,0,0,0,0,,0
88,1975,1975-11-23,10,30.217,SFO,@,NOR,W 16-6,*,13,22,59.09,142,1,0,93.4,0,0,6.45,7.36,2,15,7.50,0,0,0,0,0,,0
89,1975,1975-11-30,11,30.224,SFO,@,PHI,L 17-27,*,16,29,55.17,156,0,2,41.7,0,0,5.38,2.28,1,6,6.00,0,0,0,0,0,,0
90,1975,1975-12-07,12,30.231,SFO,,HOU,L 13-27,*,7,10,70.00,77,0,0,92.5,0,0,7.70,7.70,0,0,,0,0,0,0,0,,0
91,1975,1975-12-14,13,30.238,SFO,@,ATL,L 9-31,*,16,39,41.03,158,0,2,31.8,0,0,4.05,1.74,1,8,8.00,0,0,0,0,0,,0
92,1975,1975-12-21,14,30.245,SFO,,NYG,L 23-26,,,,,,,,,,,,,,,,,,,,,,
93,1976,1976-09-12,1,31.145,TAM,@,HOU,L 0-20,*,8,21,38.10,90,0,2,12.1,0,0,4.29,0.00,1,3,3.00,0,0,0,0,0,,0
94,1976,1976-09-19,2,31.152,TAM,,SDG,L 0-23,*,3,10,30.00,13,0,0,39.6,0,0,1.30,1.30,1,1,1.00,0,0,0,0,0,,0
95,1976,1976-09-26,3,31.159,TAM,,BUF,L 9-14,*,13,27,48.15,170,0,1,53.0,0,0,6.30,4.63,0,0,,0,0,0,0,0,,0
96,1976,1976-10-03,4,31.166,TAM,@,BAL,L 17-42,*,2,9,22.22,36,0,0,43.7,0,0,4.00,4.00,0,0,,0,0,0,0,0,,0
97,1976,1976-10-10,5,31.173,TAM,@,CIN,L 0-21,*,12,22,54.55,122,0,2,32.8,0,0,5.55,1.45,0,0,,0,0,0,0,0,,0
98,1976,1976-10-17,6,31.180,TAM,,SEA,L 10-13,*,18,30,60.00,170,0,0,75.7,0,0,5.67,5.67,1,4,4.00,0,0,0,0,0,,0
99,1976,1976-10-24,7,31.187,TAM,,MIA,L 20-23,,13,21,61.90,143,2,1,93.9,0,0,6.81,6.57,1,7,7.00,0,0,0,0,0,,0
100,1976,1976-10-31,8,31.194,TAM,,KAN,L 19-28,*,20,36,55.56,212,2,0,91.4,0,0,5.89,7.00,0,0,,0,0,0,0,0,,0
101,1976,1976-11-07,9,31.201,TAM,@,DEN,L 13-48,*,16,32,50.00,131,0,1,47.8,0,0,4.09,2.69,3,19,6.33,0,0,0,0,0,,0
102,1976,1976-11-14,10,31.208,TAM,@,NYJ,L 0-34,*,8,19,42.11,75,0,1,31.7,0,0,3.95,1.58,0,0,,0,0,0,0,0,,0
103,1976,1976-11-21,11,31.215,TAM,,CLE,L 7-24,*,15,28,53.57,135,1,0,78.7,0,0,4.82,5.54,1,1,1.00,0,0,0,0,0,,0
104,1976,1976-11-28,12,31.222,TAM,@,OAK,L 16-49,*,12,29,41.38,128,1,2,37.7,0,0,4.41,2.00,0,0,,0,0,0,0,0,,0
105,1976,1976-12-05,13,31.229,TAM,@,PIT,L 0-42,,4,10,40.00,58,0,1,20.0,0,0,5.80,1.30,0,0,,0,0,0,0,0,,0
106,1976,1976-12-12,14,31.236,TAM,,NWE,L 14-31,*,12,17,70.59,145,1,1,91.5,0,0,8.53,7.06,4,13,3.25,0,0,0,0,0,,0
