ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1979,1979-09-02,1,23.284,DEN,,CIN,W 10-0,,,,,,,,,,
2,1979,1979-09-06,2,23.288,DEN,,RAM,L 9-13,,,,,,,,,,
3,1979,1979-09-16,3,23.298,DEN,@,ATL,W 20-17,,,,,,,,,,
4,1979,1979-09-23,4,23.305,DEN,,SEA,W 37-34,1,2,2.00,1,0,0,,0,1,6
5,1979,1979-09-30,5,23.312,DEN,@,OAK,L 3-27,,,,,,,,,,
6,1979,1979-10-07,6,23.319,DEN,,SDG,W 7-0,,,,,,,,,,
7,1979,1979-10-14,7,23.326,DEN,@,KAN,W 24-10,,,,,,,,,,
8,1979,1979-10-22,8,23.334,DEN,@,PIT,L 7-42,,,,,,,,,,
9,1979,1979-10-28,9,23.340,DEN,,KAN,W 20-3,,,,,,,,,,
10,1979,1979-11-04,10,23.347,DEN,,NOR,W 10-3,,,,,,,,,,
11,1979,1979-11-11,11,23.354,DEN,,NWE,W 45-10,,,,,,,,,,
12,1979,1979-11-18,12,23.361,DEN,@,SFO,W 38-28,,,,,,,,,,
13,1979,1979-11-25,13,24.003,DEN,,OAK,L 10-14,,,,,,,,,,
14,1979,1979-12-02,14,24.010,DEN,@,BUF,W 19-16,,,,,,,,,,
15,1979,1979-12-08,15,24.016,DEN,@,SEA,L 23-28,,,,,,,,,,
16,1979,1979-12-17,16,24.025,DEN,@,SDG,L 7-17,,,,,,,,,,
17,1980,1980-09-07,1,24.290,DEN,@,PHI,L 6-27,,,,,,,,,,
18,1980,1980-09-14,2,24.297,DEN,,DAL,W 41-20,,,,,,,,,,
19,1980,1980-09-21,3,24.304,DEN,,SDG,L 13-30,,,,,,,,,,
20,1980,1980-09-29,4,24.312,DEN,@,NWE,L 14-23,,,,,,,,,,
21,1980,1980-10-05,5,24.318,DEN,@,CLE,W 19-16,,,,,,,,,,
22,1980,1980-10-13,6,24.326,DEN,,WAS,W 20-17,,,,,,,,,,
23,1980,1980-10-19,7,24.332,DEN,,KAN,L 17-23,,,,,,,,,,
24,1980,1980-10-26,8,24.339,DEN,@,NYG,W 14-9,,,,,,,,,,
25,1980,1980-11-02,9,24.346,DEN,,HOU,L 16-20,,,,,,,,,,
26,1980,1980-11-09,10,24.353,DEN,@,SDG,W 20-13,,,,,,,,,,
27,1980,1980-11-16,11,24.360,DEN,,NYJ,W 31-24,,,,,,,,,,
28,1980,1980-11-23,12,25.001,DEN,,SEA,W 36-20,,,,,,,,,,
29,1980,1980-12-01,13,25.009,DEN,@,OAK,L 3-9,,,,,,,,,,
30,1980,1980-12-07,14,25.015,DEN,@,KAN,L 14-31,,,,,,,,,,
31,1980,1980-12-14,15,25.022,DEN,,OAK,L 21-24,,,,,,,,,,
32,1980,1980-12-21,16,25.029,DEN,@,SEA,W 25-17,,,,,,,,,,
33,1981,1981-09-06,1,25.288,DEN,,OAK,W 9-7,0,0,,0,,,,,,
34,1981,1981-09-13,2,25.295,DEN,@,SEA,L 10-13,0,0,,0,,,,,,
35,1981,1981-09-20,3,25.302,DEN,,BAL,W 28-10,0,0,,0,,,,,,
36,1981,1981-09-27,4,25.309,DEN,,SDG,W 42-24,0,0,,0,,,,,,
37,1981,1981-10-04,5,25.316,DEN,@,OAK,W 17-0,0,0,,0,,,,,,
38,1981,1981-10-11,6,25.323,DEN,,DET,W 27-21,0,0,,0,,,,,,
39,1981,1981-10-18,7,25.330,DEN,@,KAN,L 14-28,0,0,,0,,,,,,
40,1981,1981-10-25,8,25.337,DEN,@,BUF,L 7-9,0,0,,0,,,,,,
41,1981,1981-11-02,9,25.345,DEN,,MIN,W 19-17,0,0,,0,,,,,,
42,1981,1981-11-08,10,25.351,DEN,,CLE,W 23-20,0,0,,0,,,,,,
43,1981,1981-11-15,11,25.358,DEN,@,TAM,W 24-7,0,0,,0,,,,,,
44,1981,1981-11-22,12,26.000,DEN,@,CIN,L 21-38,0,0,,0,,,,,,
45,1981,1981-11-29,13,26.007,DEN,@,SDG,L 17-34,0,0,,0,,,,,,
46,1981,1981-12-06,14,26.014,DEN,,KAN,W 16-13,1,10,10.00,0,0,0,,0,0,0
47,1981,1981-12-13,15,26.021,DEN,,SEA,W 23-13,0,0,,0,,,,,,
48,1981,1981-12-20,16,26.028,DEN,@,CHI,L 24-35,0,0,,0,,,,,,
49,1982,1982-09-12,1,26.294,DEN,,SDG,L 3-23,,,,,,,,,,
50,1982,1982-09-19,2,26.301,DEN,,SFO,W 24-21,,,,,,,,,,
51,1982,1982-11-21,3,26.364,DEN,,SEA,L 10-17,,,,,,,,,,
52,1982,1982-11-28,4,27.006,DEN,@,SDG,L 20-30,,,,,,,,,,
53,1982,1982-12-05,5,27.013,DEN,,ATL,L 27-34,,,,,,,,,,
54,1982,1982-12-12,6,27.020,DEN,@,RAM,W 27-24,,,,,,,,,,
55,1982,1982-12-19,7,27.027,DEN,,KAN,L 16-37,,,,,,,,,,
56,1982,1982-12-26,8,27.034,DEN,@,RAI,L 10-27,,,,,,,,,,
57,1982,1983-01-02,9,27.041,DEN,@,SEA,L 11-13,,,,,,,,,,
58,1983,1983-09-04,1,27.286,DEN,@,PIT,W 14-10,,,,,0,0,,0,,
59,1983,1983-09-11,2,27.293,DEN,@,BAL,W 17-10,,,,,0,0,,0,,
60,1983,1983-09-18,3,27.300,DEN,,PHI,L 10-13,,,,,0,0,,0,,
61,1983,1983-09-25,4,27.307,DEN,,RAI,L 7-22,,,,,0,0,,0,,
62,1983,1983-10-02,5,27.314,DEN,@,CHI,L 14-31,,,,,0,0,,0,,
63,1983,1983-10-09,6,27.321,DEN,@,HOU,W 26-14,,,,,0,0,,0,,
64,1983,1983-10-16,7,27.328,DEN,,CIN,W 24-17,,,,,0,0,,0,,
65,1983,1983-10-23,8,27.335,DEN,,SDG,W 14-6,,,,,0,0,,0,,
66,1983,1983-10-30,9,27.342,DEN,,KAN,W 27-24,,,,,0,0,,0,,
67,1983,1983-11-06,10,27.349,DEN,@,SEA,L 19-27,,,,,0,0,,0,,
68,1983,1983-11-13,11,27.356,DEN,@,RAI,L 20-22,0,0,,0,1,0,0.00,0,0,0
69,1983,1983-11-20,12,27.363,DEN,,SEA,W 38-27,,,,,0,0,,0,,
70,1983,1983-11-27,13,28.005,DEN,@,SDG,L 7-31,,,,,0,0,,0,,
71,1983,1983-12-04,14,28.012,DEN,,CLE,W 27-6,,,,,0,0,,0,,
72,1983,1983-12-11,15,28.019,DEN,,BAL,W 21-19,,,,,0,0,,0,,
73,1983,1983-12-18,16,28.026,DEN,@,KAN,L 17-48,0,0,,0,1,8,8.00,0,0,0
74,1984,1984-09-02,1,28.285,DEN,,CIN,W 20-17,0,0,,0,,,,,,
75,1984,1984-09-09,2,28.292,DEN,@,CHI,L 0-27,0,0,,0,,,,,,
76,1984,1984-09-16,3,28.299,DEN,@,CLE,W 24-14,0,0,,0,,,,,,
77,1984,1984-09-23,4,28.306,DEN,,KAN,W 21-0,0,0,,0,,,,,,
78,1984,1984-09-30,5,28.313,DEN,,RAI,W 16-13,0,0,,0,,,,,,
79,1984,1984-10-07,6,28.320,DEN,@,DET,W 28-7,1,-4,-4.00,0,0,0,,0,0,0
80,1984,1984-10-15,7,28.328,DEN,,GNB,W 17-14,0,0,,0,,,,,,
81,1984,1984-10-21,8,28.334,DEN,@,BUF,W 37-7,0,0,,0,,,,,,
82,1984,1984-10-28,9,28.341,DEN,@,RAI,W 22-19,0,0,,0,,,,,,
83,1984,1984-11-04,10,28.348,DEN,,NWE,W 26-19,0,0,,0,,,,,,
