ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,24.064,JAX,@,TEN,L 10-17,,,0,0,0.0,0,0,0,0,0
2,2008,2008-09-14,2,24.071,JAX,,BUF,L 16-20,,,0,0,1.0,3,0,0,0,0
3,2008,2008-09-21,3,24.078,JAX,@,IND,W 23-21,,,0,0,0.0,0,0,0,0,0
4,2008,2008-09-28,4,24.085,JAX,,HOU,W 30-27,,,,,,,,,,
5,2008,2008-10-05,5,24.092,JAX,,PIT,L 21-26,,,0,0,0.5,1,1,0,0,0
6,2008,2008-10-12,6,24.099,JAX,@,DEN,W 24-17,,,0,0,0.0,0,1,0,0,0
7,2008,2008-10-26,7,24.113,JAX,,CLE,L 17-23,,,,,,,,,,
8,2008,2008-11-02,8,24.120,JAX,@,CIN,L 19-21,,,,,,,,,,
9,2008,2008-11-09,9,24.127,JAX,@,DET,W 38-14,,,,,,,,,,
10,2008,2008-11-16,10,24.134,JAX,,TEN,L 14-24,,,,,,,,,,
11,2008,2008-11-23,11,24.141,JAX,,MIN,L 12-30,,,0,0,0.0,0,0,0,0,0
12,2008,2008-12-01,12,24.149,JAX,@,HOU,L 17-30,,,0,0,0.0,2,0,0,0,0
13,2008,2008-12-07,13,24.155,JAX,@,CHI,L 10-23,,,0,0,0.0,0,0,0,0,0
14,2008,2008-12-14,14,24.162,JAX,,GNB,W 20-16,,,0,0,1.0,2,0,0,0,0
15,2008,2008-12-18,15,24.166,JAX,,IND,L 24-31,,,0,0,0.0,0,0,0,0,0
16,2008,2008-12-28,16,24.176,JAX,@,BAL,L 7-27,,,,,,,,,,
17,2009,2009-09-13,1,25.070,JAX,@,IND,L 12-14,,,0,0,0.0,4,0,0,0,0
18,2009,2009-09-20,2,25.077,JAX,,ARI,L 17-31,*,,0,0,0.0,1,0,0,0,0
19,2009,2009-09-27,3,25.084,JAX,@,HOU,W 31-24,*,,0,0,0.0,2,2,0,0,0
20,2009,2009-10-04,4,25.091,JAX,,TEN,W 37-17,,,,,,,,,,
21,2009,2009-10-11,5,25.098,JAX,@,SEA,L 0-41,,,,,,,,,,
22,2009,2009-10-18,6,25.105,JAX,,STL,W 23-20,,,0,0,0.0,0,1,0,0,0
23,2009,2009-11-01,7,25.119,JAX,@,TEN,L 13-30,,,0,0,0.0,1,0,0,0,0
24,2009,2009-11-08,8,25.126,JAX,,KAN,W 24-21,*,,0,0,0.0,3,0,0,0,0
25,2009,2009-11-15,9,25.133,JAX,@,NYJ,W 24-22,,,0,0,0.0,1,0,1,37,0
26,2009,2009-11-22,10,25.140,JAX,,BUF,W 18-15,,,0,0,0.0,2,0,0,0,0
27,2009,2009-11-29,11,25.147,JAX,@,SFO,L 3-20,,,0,0,0.0,1,0,0,0,0
28,2009,2009-12-06,12,25.154,JAX,,HOU,W 23-18,*,,0,0,0.0,2,1,0,0,0
29,2009,2009-12-13,13,25.161,JAX,,MIA,L 10-14,*,,0,0,0.0,2,0,0,0,0
30,2009,2009-12-17,14,25.165,JAX,,IND,L 31-35,,,,,,,,,,
31,2009,2009-12-27,15,25.175,JAX,@,NWE,L 7-35,*,,0,0,0.0,2,2,0,0,0
32,2009,2010-01-03,16,25.182,JAX,@,CLE,L 17-23,*,,0,0,0.0,1,0,0,0,0
33,2010,2010-09-12,1,26.069,OAK,@,TEN,L 13-38,*,,0,0,0.0,5,1,0,0,0
34,2010,2010-09-19,2,26.076,OAK,,STL,W 16-14,*,,0,0,0.0,0,0,0,0,0
35,2010,2010-09-26,3,26.083,OAK,@,ARI,L 23-24,*,,0,0,0.0,1,2,1,-4,0
36,2010,2010-10-03,4,26.090,OAK,,HOU,L 24-31,*,,0,0,0.0,3,1,0,0,0
37,2010,2010-10-17,6,26.104,OAK,@,SFO,L 9-17,,,,,,,,,,
38,2010,2010-10-24,7,26.111,OAK,@,DEN,W 59-14,,,0,0,0.0,3,0,0,0,0
39,2010,2010-10-31,8,26.118,OAK,,SEA,W 33-3,*,,0,0,0.0,2,0,0,0,0
40,2010,2010-11-07,9,26.125,OAK,,KAN,W 23-20,*,,0,0,0.0,4,2,0,0,0
41,2010,2010-11-21,10,26.139,OAK,@,PIT,L 3-35,*,,0,0,0.0,4,0,0,0,0
42,2010,2010-11-28,11,26.146,OAK,,MIA,L 17-33,*,,0,0,0.0,0,2,0,0,0
43,2010,2010-12-05,12,26.153,OAK,@,SDG,W 28-13,*,,0,0,0.0,0,2,0,0,0
44,2010,2010-12-12,13,26.160,OAK,@,JAX,L 31-38,*,,,,,,,,,
45,2010,2010-12-19,14,26.167,OAK,,DEN,W 39-23,*,1,0,2,0.0,3,0,0,0,0
46,2010,2010-12-26,15,26.174,OAK,,IND,L 26-31,,,,,,,,,,
47,2010,2011-01-02,16,26.181,OAK,@,KAN,W 31-10,*,,0,0,0.0,3,1,0,0,0
48,2011,2011-09-12,1,27.069,OAK,@,DEN,W 23-20,,,0,0,0.0,5,0,0,0,0
49,2011,2011-09-18,2,27.075,OAK,@,BUF,L 35-38,,,0,0,0.0,3,1,0,0,0
50,2011,2011-09-25,3,27.082,OAK,,NYJ,W 34-24,*,,0,0,0.0,2,1,0,0,0
51,2011,2011-10-02,4,27.089,OAK,,NWE,L 19-31,*,,0,0,0.0,1,1,0,0,0
52,2011,2011-10-09,5,27.096,OAK,@,HOU,W 25-20,*,,0,0,0.0,4,1,0,0,0
53,2011,2011-10-16,6,27.103,OAK,,CLE,W 24-17,,,0,0,0.0,0,0,0,0,0
54,2011,2011-10-23,7,27.110,OAK,,KAN,L 0-28,,,,,,,,,,
55,2011,2011-11-06,8,27.124,OAK,,DEN,L 24-38,,,,,,,,,,
