ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1958,1958-10-19,4,21.291,CHI,,RAM,W 31-10,1,14,14.00,0,0,
2,1958,1958-10-26,5,21.298,CHI,@,SFO,W 27-14,1,17,17.00,0,0,
3,1958,1958-11-30,10,21.333,CHI,@,PIT,L 10-24,4,51,12.75,0,0,
4,1958,1958-12-07,11,21.340,CHI,,CRD,W 30-14,4,65,16.25,0,0,
5,1958,1958-12-14,12,21.347,CHI,,DET,W 21-16,1,30,30.00,1,1,
6,1960,1960-09-10,1,23.253,LAC,,DTX,W 21-20,5,103,20.60,1,1,6
7,1960,1960-09-18,2,23.261,LAC,@,HOU,L 28-38,8,50,6.25,1,1,6
8,1960,1960-09-25,3,23.268,LAC,@,DTX,L 0-17,2,11,5.50,0,0,0
9,1960,1960-10-02,4,23.275,LAC,@,BUF,W 24-10,1,9,9.00,0,0,0
10,1960,1960-10-08,5,23.281,LAC,,BOS,L 0-35,7,73,10.43,0,0,0
11,1960,1960-10-16,6,23.289,LAC,@,DEN,W 23-19,3,50,16.67,0,0,0
12,1960,1960-10-28,7,23.301,LAC,@,BOS,W 45-16,6,124,20.67,1,1,6
13,1960,1960-11-13,9,23.317,LAC,,HOU,W 24-21,5,85,17.00,2,2,12
14,1960,1960-11-20,10,23.324,LAC,,BUF,L 3-32,7,109,15.57,0,0,0
