ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-19,1,23.027,RAM,@,NOR,L 20-24,0,0,,0,0,0,,0,1,12,12.00,0,0,0
2,1971,1971-09-26,2,23.034,RAM,,ATL,T 20-20,,,,,,,,,,,,,,
3,1971,1971-10-03,3,23.041,RAM,,CHI,W 17-3,,,,,,,,,,,,,,
4,1971,1971-10-31,7,23.069,RAM,,MIA,L 14-20,,,,,,,,,,,,,,
5,1971,1971-11-08,8,23.077,RAM,@,BAL,L 17-24,,,,,,,,,,,,,,
6,1971,1971-11-14,9,23.083,RAM,@,DET,W 21-13,,,,,,,,,,,,,,
7,1972,1972-09-17,1,24.025,RAM,,NOR,W 34-14,18,144,8.00,2,4,35,8.75,0,0,0,,0,2,12
8,1972,1972-09-24,2,24.032,RAM,@,CHI,T 13-13,,,,,,,,,,,,,,
9,1972,1972-10-01,3,24.039,RAM,@,ATL,L 3-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0
10,1972,1972-10-08,4,24.046,RAM,,SFO,W 31-7,19,142,7.47,0,2,22,11.00,0,0,0,,0,0,0
11,1972,1972-10-15,5,24.053,RAM,@,PHI,W 34-3,10,45,4.50,1,2,18,9.00,0,0,0,,0,1,6
12,1972,1972-10-22,6,24.060,RAM,,CIN,W 15-12,8,8,1.00,0,1,12,12.00,0,0,0,,0,0,0
13,1972,1972-10-29,7,24.067,RAM,@,OAK,L 17-45,1,4,4.00,0,0,0,,0,0,0,,0,0,0
14,1972,1972-11-05,8,24.074,RAM,,ATL,W 20-7,2,3,1.50,0,0,0,,0,0,0,,0,0,0
15,1972,1972-11-12,9,24.081,RAM,,DEN,L 10-16,1,-2,-2.00,0,1,4,4.00,0,2,63,31.50,0,0,0
16,1972,1972-11-19,10,24.088,RAM,,MIN,L 41-45,8,49,6.13,0,0,0,,0,1,24,24.00,0,0,0
17,1972,1972-11-26,11,24.095,RAM,@,NOR,L 16-19,,,,,,,,,,,,,,
18,1972,1972-12-04,12,24.103,RAM,@,SFO,W 26-16,,,,,,,,,,,,,,
19,1972,1972-12-10,13,24.109,RAM,@,STL,L 14-24,0,0,,0,0,0,,0,2,49,24.50,0,0,0
20,1972,1972-12-17,14,24.116,RAM,,DET,L 17-34,9,25,2.78,0,1,4,4.00,0,3,76,25.33,0,0,0
21,1973,1973-09-16,1,25.024,SDG,@,WAS,L 0-38,1,0,0.00,0,1,7,7.00,0,0,0,,0,0,0
22,1973,1973-09-23,2,25.031,SDG,,BUF,W 34-7,9,17,1.89,0,1,37,37.00,0,0,0,,0,0,0
23,1973,1973-09-30,3,25.038,SDG,,CIN,L 13-20,9,31,3.44,0,4,8,2.00,1,0,0,,0,1,6
24,1973,1973-10-07,4,25.045,SDG,@,PIT,L 21-38,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
25,1973,1973-10-14,5,25.052,SDG,,OAK,L 17-27,,,,,,,,,,,,,,
26,1973,1973-10-21,6,25.059,SDG,,ATL,L 0-41,,,,,,,,,,,,,,
27,1973,1973-10-28,7,25.066,SDG,@,CLE,T 16-16,,,,,,,,,,,,,,
28,1973,1973-11-04,8,25.073,SDG,,KAN,L 0-19,,,,,,,,,,,,,,
29,1973,1973-11-11,9,25.080,SDG,@,DEN,L 19-30,,,,,,,,,,,,,,
30,1973,1973-11-18,10,25.087,SDG,,NOR,W 17-14,,,,,,,,,,,,,,
31,1973,1973-11-25,11,25.094,SDG,@,OAK,L 3-31,,,,,,,,,,,,,,
32,1973,1973-12-02,12,25.101,SDG,@,NWE,L 14-30,,,,,,,,,,,,,,
33,1973,1973-12-09,13,25.108,SDG,,DEN,L 28-42,1,-4,-4.00,0,1,-1,-1.00,0,0,0,,0,0,0
34,1973,1973-12-16,14,25.115,SDG,@,KAN,L 6-33,1,5,5.00,0,0,0,,0,0,0,,0,0,0
35,1974,1974-09-15,1,26.023,SDG,@,HOU,L 14-21,1,4,4.00,0,0,0,,0,0,0,,0,0,0
36,1974,1974-09-22,2,26.030,SDG,@,CIN,W 20-17,10,19,1.90,0,1,9,9.00,0,0,0,,0,0,0
37,1974,1974-09-29,3,26.037,SDG,,MIA,L 21-28,8,27,3.38,0,0,0,,0,0,0,,0,0,0
38,1974,1974-10-06,4,26.044,SDG,,PHI,L 7-13,2,6,3.00,0,0,0,,0,0,0,,0,0,0
39,1974,1974-10-13,5,26.051,SDG,,OAK,L 10-14,0,0,,0,0,0,,0,1,14,14.00,0,0,0
40,1974,1974-10-20,6,26.058,SDG,@,DEN,L 7-27,,,,,,,,,,,,,,
41,1974,1974-10-27,7,26.065,SDG,,KAN,L 14-24,,,,,,,,,,,,,,
42,1974,1974-11-03,8,26.072,SDG,,CLE,W 36-35,,,,,,,,,,,,,,
43,1974,1974-11-10,9,26.079,SDG,@,KAN,W 14-7,,,,,,,,,,,,,,
44,1974,1974-11-17,10,26.086,SDG,@,OAK,L 10-17,,,,,,,,,,,,,,
45,1974,1974-11-24,11,26.093,SDG,@,GNB,L 0-34,,,,,,,,,,,,,,
46,1974,1974-12-01,12,26.100,SDG,@,NYJ,L 14-27,,,,,,,,,,,,,,
47,1974,1974-12-08,13,26.107,SDG,,CHI,W 28-21,0,0,,0,0,0,,0,1,18,18.00,0,0,0
48,1974,1974-12-15,14,26.114,SDG,,DEN,W 17-0,,,,,,,,,,,,,,
