ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-09-07,1,25.076,TEN,,OAK,W 25-20,
2,2003,2003-09-14,2,25.083,TEN,@,IND,L 7-33,
3,2003,2003-09-21,3,25.090,TEN,,NOR,W 27-12,*
4,2003,2003-09-28,4,25.097,TEN,@,PIT,W 30-13,*
5,2003,2003-10-05,5,25.104,TEN,@,NWE,L 30-38,*
6,2003,2003-10-12,6,25.111,TEN,,HOU,W 38-17,*
7,2003,2003-10-19,7,25.118,TEN,@,CAR,W 37-17,
8,2003,2003-10-26,8,25.125,TEN,@,JAX,W 30-17,
9,2003,2003-11-09,9,25.139,TEN,,MIA,W 31-7,
10,2003,2003-12-01,12,25.161,TEN,@,NYJ,L 17-24,
11,2003,2003-12-07,13,25.167,TEN,,IND,L 27-29,
12,2003,2003-12-21,15,25.181,TEN,@,HOU,W 27-24,
13,2003,2003-12-28,16,25.188,TEN,,TAM,W 33-13,
14,2004,2004-09-12,1,26.081,SFO,,ATL,L 19-21,
15,2004,2004-09-19,2,26.088,SFO,@,NOR,L 27-30,
16,2004,2004-09-26,3,26.095,SFO,@,SEA,L 0-34,
