ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
13,1986,1986-11-30,13,22.313,NOR,,NWE,L 20-21,3,7,2.33,0,,1,17,17.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
14,1986,1986-12-07,14,22.320,NOR,,MIA,L 27-31,2,10,5.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
15,1986,1986-12-14,15,22.327,NOR,@,ATL,W 14-9,1,12,12.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
16,1986,1986-12-21,16,22.334,NOR,@,MIN,L 17-33,2,5,2.50,0,,2,14,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
17,1987,1987-09-13,1,23.235,NOR,,CLE,W 28-21,2,5,2.50,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
18,1987,1987-09-20,2,23.242,NOR,@,PHI,L 17-27,2,3,1.50,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,1,16,16.00,0,0,0
19,1987,1987-10-25,6,23.277,NOR,,SFO,L 22-24,6,18,3.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
20,1987,1987-11-01,7,23.284,NOR,@,ATL,W 38-0,10,63,6.30,2,,2,25,12.50,0,,,0,0,,0,0,0,,0,,,,1,13,13.00,0,2,12
21,1987,1987-11-08,8,23.291,NOR,@,RAM,W 31-14,14,92,6.57,0,,4,84,21.00,1,,,1,1,100.00,23,1,0,158.3,0,0,23.00,43.00,1,14,14.00,0,1,6
22,1987,1987-11-15,9,23.298,NOR,@,SFO,W 26-24,11,30,2.73,0,,1,15,15.00,0,,,0,0,,0,0,0,,0,,,,1,25,25.00,0,0,0
23,1987,1987-11-22,10,23.305,NOR,,NYG,W 23-14,5,9,1.80,0,,8,81,10.13,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
24,1987,1987-11-29,11,23.312,NOR,@,PIT,W 20-16,11,39,3.55,0,,1,5,5.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
25,1987,1987-12-06,12,23.319,NOR,,TAM,W 44-34,16,62,3.88,1,,1,12,12.00,0,,,0,0,,0,0,0,,0,,,,2,47,23.50,0,1,6
26,1987,1987-12-13,13,23.326,NOR,,HOU,W 24-10,19,93,4.89,0,,2,19,9.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
27,1987,1987-12-20,14,23.333,NOR,@,CIN,W 41-24,16,52,3.25,2,,2,16,8.00,0,,,0,0,,0,0,0,,0,,,,2,42,21.00,0,2,12
28,1987,1987-12-27,15,23.340,NOR,,GNB,W 33-24,11,42,3.82,1,,2,7,3.50,0,,,0,0,,0,0,0,,0,,,,2,91,45.50,0,1,6
29,1988,1988-09-04,1,24.227,NOR,,SFO,L 33-34,19,95,5.00,0,,1,5,5.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
30,1988,1988-09-11,2,24.234,NOR,@,ATL,W 29-21,16,97,6.06,1,,2,37,18.50,0,,,0,0,,0,0,0,,0,,,,1,19,19.00,0,1,6
31,1988,1988-09-18,3,24.241,NOR,@,DET,W 22-14,20,62,3.10,1,,4,51,12.75,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
32,1988,1988-09-25,4,24.248,NOR,,TAM,W 13-9,18,47,2.61,0,,2,15,7.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
33,1988,1988-10-03,5,24.256,NOR,,DAL,W 20-17,12,30,2.50,0,,1,14,14.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
34,1988,1988-10-09,6,24.262,NOR,@,SDG,W 23-17,17,56,3.29,0,,6,43,7.17,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
35,1988,1988-10-16,7,24.269,NOR,@,SEA,W 20-19,3,4,1.33,0,,3,28,9.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
36,1988,1988-10-23,8,24.276,NOR,,RAI,W 20-6,16,52,3.25,1,,1,11,11.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
37,1988,1988-10-30,9,24.283,NOR,,RAM,L 10-12,11,19,1.73,0,,1,12,12.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
38,1988,1988-11-06,10,24.290,NOR,@,WAS,L 24-27,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,
39,1988,1988-11-13,11,24.297,NOR,@,RAM,W 14-10,2,3,1.50,1,,2,27,13.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
40,1988,1988-11-20,12,24.304,NOR,,DEN,W 42-0,9,55,6.11,1,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
41,1988,1988-11-27,13,24.311,NOR,,NYG,L 12-13,21,97,4.62,0,,2,7,3.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
42,1988,1988-12-04,14,24.318,NOR,@,MIN,L 3-45,6,44,7.33,0,,1,-1,-1.00,0,,,0,0,,0,0,0,,0,,,,5,92,18.40,0,0,0
43,1988,1988-12-11,15,24.325,NOR,@,SFO,L 17-30,9,35,3.89,0,,1,9,9.00,0,,,1,1,100.00,27,1,0,158.3,0,0,27.00,47.00,0,0,,0,0,0
44,1988,1988-12-18,16,24.332,NOR,,ATL,W 10-9,25,127,5.08,0,,6,68,11.33,1,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
45,1989,1989-09-10,1,25.232,NOR,,DAL,W 28-0,22,83,3.77,1,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
46,1989,1989-09-17,2,25.239,NOR,@,GNB,L 34-35,13,43,3.31,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
47,1989,1989-09-24,3,25.246,NOR,@,TAM,L 10-20,20,80,4.00,1,,5,42,8.40,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
48,1989,1989-10-01,4,25.253,NOR,,WAS,L 14-16,19,52,2.74,1,,1,12,12.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
49,1989,1989-10-08,5,25.260,NOR,,SFO,L 20-24,10,9,0.90,0,,9,77,8.56,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
50,1989,1989-10-15,6,25.267,NOR,,NYJ,W 29-14,22,89,4.05,0,,2,14,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
51,1989,1989-10-22,7,25.274,NOR,@,RAM,W 40-21,20,87,4.35,2,,2,24,12.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,3,18
52,1989,1989-10-29,8,25.281,NOR,,ATL,W 20-13,25,93,3.72,1,,7,97,13.86,1,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
53,1989,1989-11-06,9,25.289,NOR,@,SFO,L 13-31,18,80,4.44,1,,5,31,6.20,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
54,1989,1989-11-12,10,25.295,NOR,@,NWE,W 28-24,28,106,3.79,2,,1,23,23.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
55,1989,1989-11-19,11,25.302,NOR,@,ATL,W 26-17,29,158,5.45,1,,3,22,7.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
56,1989,1989-11-26,12,25.309,NOR,,RAM,L 17-20,24,112,4.67,0,,2,12,6.00,0,,,1,1,100.00,35,1,0,158.3,0,0,35.00,55.00,1,20,20.00,0,0,0
57,1989,1989-12-03,13,25.316,NOR,@,DET,L 14-21,18,67,3.72,1,,6,31,5.17,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
58,1989,1989-12-10,14,25.323,NOR,@,BUF,W 22-19,32,97,3.03,0,,3,55,18.33,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
59,1989,1989-12-18,15,25.331,NOR,,PHI,W 30-20,24,45,1.88,0,,3,52,17.33,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
60,1989,1989-12-24,16,25.337,NOR,,IND,W 41-6,20,61,3.05,1,,2,13,6.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
61,1990,1990-09-10,1,26.232,NOR,,SFO,L 12-13,15,59,3.93,0,,2,13,6.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1990,1990-09-16,2,26.238,NOR,@,MIN,L 3-32,13,29,2.23,0,,2,13,6.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,1990,1990-09-23,3,26.245,NOR,,PHO,W 28-7,13,34,2.62,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,1990,1990-10-07,4,26.259,NOR,@,ATL,L 27-28,16,30,1.88,0,,2,16,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1990,1990-10-14,5,26.266,NOR,,CLE,W 25-20,23,84,3.65,0,,4,36,9.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
66,1990,1990-10-21,6,26.273,NOR,@,HOU,L 10-23,10,48,4.80,0,,4,47,11.75,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
67,1991,1991-09-01,1,27.223,NOR,,SEA,W 27-24,9,18,2.00,0,,2,17,8.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1991,1991-09-08,2,27.230,NOR,@,KAN,W 17-10,9,24,2.67,0,,2,15,7.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1991,1991-09-15,3,27.237,NOR,,RAM,W 24-7,7,2,0.29,1,,1,13,13.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
70,1991,1991-09-29,5,27.251,NOR,@,ATL,W 27-6,5,76,15.20,1,,2,11,5.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
71,1991,1991-10-13,6,27.265,NOR,@,PHI,W 13-6,12,44,3.67,0,,1,14,14.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
72,1991,1991-10-20,7,27.272,NOR,,TAM,W 23-7,3,4,1.33,0,,4,20,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1991,1991-10-27,8,27.279,NOR,,CHI,L 17-20,9,8,0.89,0,,3,2,0.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1991,1991-12-08,14,27.321,NOR,@,DAL,L 14-23,0,0,,0,,1,8,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1991,1991-12-16,15,27.329,NOR,,RAI,W 27-0,11,49,4.45,1,,4,17,4.25,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
76,1991,1991-12-22,16,27.335,NOR,@,PHO,W 27-3,14,27,1.93,1,,1,10,10.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
77,1992,1992-09-06,1,28.229,NOR,@,PHI,L 13-15,2,20,10.00,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,3,30,10.00,0,0,0
78,1992,1992-09-13,2,28.236,NOR,,CHI,W 28-6,7,39,5.57,0,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1992,1992-09-20,3,28.243,NOR,@,ATL,W 10-7,4,20,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1992,1992-09-27,4,28.250,NOR,,SFO,L 10-16,3,3,1.00,0,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,,,,,1,36,36.00,0,0,0
81,1992,1992-10-04,5,28.257,NOR,@,DET,W 13-7,7,29,4.14,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0
82,1992,1992-10-11,6,28.264,NOR,,RAM,W 13-10,7,44,6.29,0,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,,,,,1,48,48.00,0,0,0
83,1992,1992-10-18,7,28.271,NOR,@,PHO,W 30-21,4,8,2.00,0,3,3,60,20.00,1,100.0%,20.00,0,0,,0,0,0,,,,,,1,3,3.00,0,1,6
84,1992,1992-11-01,8,28.285,NOR,,TAM,W 23-21,14,55,3.93,1,6,5,60,12.00,1,83.3%,10.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
85,1992,1992-11-08,9,28.292,NOR,@,NWE,W 31-14,11,42,3.82,0,5,4,51,12.75,1,80.0%,10.20,0,0,,0,0,0,,,,,,0,0,,0,1,6
86,1992,1992-11-15,10,28.299,NOR,@,SFO,L 20-21,12,34,2.83,0,8,6,88,14.67,1,75.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
87,1992,1992-11-23,11,28.307,NOR,,WAS,W 20-3,13,54,4.15,1,5,5,20,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
88,1992,1992-11-29,12,28.313,NOR,,MIA,W 24-13,5,15,3.00,1,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
89,1992,1992-12-03,13,28.317,NOR,,ATL,W 22-14,8,28,3.50,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,1992,1992-12-13,14,28.327,NOR,@,RAM,W 37-14,0,0,,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,1992,1992-12-20,15,28.334,NOR,,BUF,L 16-20,4,16,4.00,0,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1992,1992-12-26,16,28.340,NOR,@,NYJ,W 20-0,14,38,2.71,0,5,5,27,5.40,0,100.0%,5.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1993,1993-09-05,1,29.227,NOR,,HOU,W 33-21,2,3,1.50,1,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,,,,,0,0,,0,1,6
94,1993,1993-09-12,2,29.234,NOR,@,ATL,W 34-31,3,6,2.00,0,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,1993,1993-09-19,3,29.241,NOR,,DET,W 14-3,4,16,4.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,1993,1993-09-26,4,29.248,NOR,,SFO,W 16-13,0,0,,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,1993,1993-10-03,5,29.255,NOR,@,RAM,W 37-6,0,0,,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,1993,1993-10-17,6,29.269,NOR,@,PIT,L 14-37,1,5,5.00,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,1993,1993-10-24,7,29.276,NOR,,ATL,L 15-26,0,0,,0,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
100,1993,1993-10-31,8,29.283,NOR,@,PHO,W 20-17,5,25,5.00,0,5,4,45,11.25,0,80.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
101,1993,1993-11-14,9,29.297,NOR,,GNB,L 17-19,2,15,7.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
102,1993,1993-11-22,10,29.305,NOR,@,SFO,L 7-42,1,0,0.00,0,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
103,1993,1993-11-28,11,29.311,NOR,@,MIN,W 17-14,3,7,2.33,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,1993,1993-12-05,12,29.318,NOR,@,CLE,L 13-17,13,47,3.62,0,8,4,22,5.50,0,50.0%,2.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,1993,1993-12-12,13,29.325,NOR,,RAM,L 20-23,5,16,3.20,1,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
106,1993,1993-12-20,14,29.333,NOR,,NYG,L 14-24,1,-1,-1.00,0,13,8,85,10.63,1,61.5%,6.54,0,0,,0,0,0,,,,,,0,0,,0,1,6
107,1993,1993-12-26,15,29.339,NOR,@,PHI,L 26-37,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
108,1993,1994-01-02,16,29.346,NOR,,CIN,W 20-13,10,26,2.60,0,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
