ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-25,3,21.244,HOU,@,NOR,L 33-40,,,,
2,2011,2011-10-02,4,21.251,HOU,,PIT,W 17-10,,0.0,0,0
3,2011,2011-10-09,5,21.258,HOU,,OAK,L 20-25,,,,
4,2011,2011-11-13,10,21.293,HOU,@,TAM,W 37-9,,,,
5,2011,2011-12-18,14,21.328,HOU,,CAR,L 13-28,,,,
6,2011,2011-12-22,15,21.332,HOU,@,IND,L 16-19,,0.0,0,1
7,2011,2012-01-01,16,21.342,HOU,,TEN,L 22-23,,0.0,1,0
8,2012,2012-10-21,7,22.271,HOU,,BAL,W 43-13,,0.0,0,0
9,2012,2012-11-11,9,22.292,HOU,@,CHI,W 13-6,,,,
10,2012,2012-11-22,11,22.303,HOU,@,DET,W 34-31,,0.0,0,0
11,2012,2012-12-02,12,22.313,HOU,@,TEN,W 24-10,,0.0,5,1
12,2012,2012-12-10,13,22.321,HOU,@,NWE,L 14-42,,0.0,1,1
13,2012,2012-12-16,14,22.327,HOU,,IND,W 29-17,,0.0,0,1
14,2012,2012-12-23,15,22.334,HOU,,MIN,L 6-23,,0.0,2,1
15,2012,2012-12-30,16,22.341,HOU,@,IND,L 16-28,,,,
16,2013,2013-09-09,1,23.228,HOU,@,SDG,W 31-28,,,,
17,2013,2013-09-15,2,23.234,HOU,,TEN,W 30-24,,,,
18,2013,2013-09-22,3,23.241,HOU,@,BAL,L 9-30,,0.0,1,0
19,2013,2013-09-29,4,23.248,HOU,,SEA,L 20-23,,0.0,1,0
20,2013,2013-10-06,5,23.255,HOU,@,SFO,L 3-34,,,,
21,2013,2013-10-13,6,23.262,HOU,,STL,L 13-38,,0.0,0,1
22,2013,2013-10-20,7,23.269,HOU,@,KAN,L 16-17,,,,
23,2013,2013-11-03,8,23.283,HOU,,IND,L 24-27,,0.0,1,0
24,2013,2013-11-10,9,23.290,HOU,@,ARI,L 24-27,,0.0,1,0
25,2013,2013-11-17,10,23.297,HOU,,OAK,L 23-28,,0.0,3,0
26,2013,2013-11-24,11,23.304,HOU,,JAX,L 6-13,,0.0,3,1
27,2013,2013-12-01,12,23.311,HOU,,NWE,L 31-34,,0.0,1,0
28,2013,2013-12-05,13,23.315,HOU,@,JAX,L 20-27,,,,
29,2013,2013-12-15,14,23.325,HOU,@,IND,L 3-25,,0.0,2,0
30,2013,2013-12-22,15,23.332,HOU,,DEN,L 13-37,,0.0,1,1
31,2013,2013-12-29,16,23.339,HOU,@,TEN,L 10-16,,0.0,2,0
32,2014,2014-09-07,1,24.226,TEN,@,KAN,W 26-10,,,,
33,2014,2014-10-05,5,24.254,TEN,,CLE,L 28-29,,0.0,2,1
34,2014,2014-10-12,6,24.261,TEN,,JAX,W 16-14,,,,
35,2014,2014-10-19,7,24.268,TEN,@,WAS,L 17-19,,,,
36,2014,2014-10-26,8,24.275,TEN,,HOU,L 16-30,,,,
37,2014,2014-11-23,11,24.303,TEN,@,PHI,L 24-43,,,,
38,2014,2014-11-30,12,24.310,TEN,@,HOU,L 21-45,,,,
39,2014,2014-12-07,13,24.317,TEN,,NYG,L 7-36,,0.0,6,0
40,2014,2014-12-14,14,24.324,TEN,,NYJ,L 11-16,,0.0,1,1
41,2014,2014-12-18,15,24.328,TEN,@,JAX,L 13-21,,,,
42,2014,2014-12-28,16,24.338,TEN,,IND,L 10-27,,0.0,0,0
