ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.006,ATL,@,DAL,W 27-13,,,,
2,2003,2003-09-14,2,22.013,ATL,,WAS,L 31-33,,,,
3,2003,2003-09-21,3,22.020,ATL,,TAM,L 10-31,,,,
4,2003,2003-09-28,4,22.027,ATL,@,CAR,L 3-23,,,,
5,2003,2003-10-05,5,22.034,ATL,,MIN,L 26-39,,,,
6,2003,2003-10-12,5,22.041,TAM,@,WAS,W 35-13,,,,
7,2003,2003-10-26,7,22.055,TAM,,DAL,W 16-0,,,,
8,2003,2003-11-02,8,22.062,TAM,,NOR,L 14-17,,,,
9,2003,2003-11-16,10,22.076,TAM,,GNB,L 13-20,,1,6,0
