ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
38,1996,1996-11-03,9,28.253,KAN,@,MIN,W 21-6,,,,,,
39,1996,1996-11-10,10,28.260,KAN,,GNB,W 27-20,,,,,,
40,1996,1996-11-17,11,28.267,KAN,,CHI,W 14-10,,,,,,
41,1996,1996-11-24,12,28.274,KAN,,SDG,L 14-28,,,,,,
42,1996,1996-11-28,13,28.278,KAN,@,DET,W 28-24,,,,,,
43,1996,1996-12-09,14,28.289,KAN,@,OAK,L 7-26,,,,,,
44,1997,1997-08-31,1,29.188,KAN,@,DEN,L 3-19,,,,,,
45,1997,1997-09-08,2,29.196,KAN,@,OAK,W 28-27,,,,,,
46,1997,1997-09-14,3,29.202,KAN,,BUF,W 22-16,,,,,,
47,1997,1997-09-21,4,29.209,KAN,@,CAR,W 35-14,,,,,,
48,1997,1997-10-05,6,29.223,KAN,@,MIA,L 14-17,,,,,,
49,1997,1997-10-16,7,29.234,KAN,,SDG,W 31-3,,0,0,,0,1.0
50,1997,1997-10-26,8,29.244,KAN,@,STL,W 28-20,,,,,,
51,1997,1997-11-03,9,29.252,KAN,,PIT,W 13-10,,,,,,
52,1997,1997-11-09,10,29.258,KAN,@,JAX,L 10-24,,,,,,
53,1997,1997-11-16,11,29.265,KAN,,DEN,W 24-22,,,,,,
54,1997,1997-11-23,12,29.272,KAN,@,SEA,W 19-14,,0,0,,0,2.0
55,1997,1997-11-30,13,29.279,KAN,,SFO,W 44-9,,,,,,
56,1997,1997-12-07,14,29.286,KAN,,OAK,W 30-0,,0,0,,0,1.0
57,1998,1998-09-06,1,30.194,GNB,,DET,W 38-19,,,,,,
58,1998,1998-09-13,2,30.201,GNB,,TAM,W 23-15,,,,,,
59,1998,1998-09-20,3,30.208,GNB,@,CIN,W 13-6,,,,,,
60,1998,1998-09-27,4,30.215,GNB,@,CAR,W 37-30,,,,,,
61,1998,1998-10-05,5,30.223,GNB,,MIN,L 24-37,,,,,,
62,1998,1998-10-15,6,30.233,GNB,@,DET,L 20-27,,,,,,
63,1998,1998-10-25,7,30.243,GNB,,BAL,W 28-10,,0,0,,0,1.0
64,1998,1998-11-01,8,30.250,GNB,,SFO,W 36-22,,0,0,,0,1.0
65,1998,1998-11-09,9,30.258,GNB,@,PIT,L 20-27,,,,,,
66,1998,1998-11-15,10,30.264,GNB,@,NYG,W 37-3,,,,,,
67,1998,1998-11-22,11,30.271,GNB,@,MIN,L 14-28,,,,,,
68,1998,1998-11-29,12,30.278,GNB,,PHI,W 24-16,,,,,,
69,1998,1998-12-07,13,30.286,GNB,@,TAM,L 22-24,,,,,,
70,1998,1998-12-13,14,30.292,GNB,,CHI,W 26-20,,,,,,
71,1998,1998-12-20,15,30.299,GNB,,TEN,W 30-22,,,,,,
72,1998,1998-12-27,16,30.306,GNB,@,CHI,W 16-13,,0,0,,0,1.0
73,1999,1999-09-12,1,31.200,GNB,,OAK,W 28-24,*,0,0,,0,1.0
74,1999,1999-09-19,2,31.207,GNB,@,DET,L 15-23,*,0,0,,0,1.0
75,1999,1999-09-26,3,31.214,GNB,,MIN,W 23-20,*,0,0,,0,1.0
76,1999,1999-10-10,4,31.228,GNB,,TAM,W 26-23,*,,,,,
77,1999,1999-10-17,5,31.235,GNB,@,DEN,L 10-31,*,,,,,
78,1999,1999-10-24,6,31.242,GNB,@,SDG,W 31-3,*,,,,,
79,1999,1999-11-01,7,31.250,GNB,,SEA,L 7-27,*,,,,,
80,1999,1999-11-07,8,31.256,GNB,,CHI,L 13-14,*,0,0,,0,0.5
81,1999,1999-11-14,9,31.263,GNB,@,DAL,L 13-27,*,,,,,
82,1999,1999-11-29,11,31.278,GNB,@,SFO,W 20-3,*,,,,,
83,1999,1999-12-05,12,31.284,GNB,@,CHI,W 35-19,*,,,,,
84,1999,1999-12-12,13,31.291,GNB,,CAR,L 31-33,*,,,,,
85,1999,1999-12-20,14,31.299,GNB,@,MIN,L 20-24,*,,,,,
86,1999,1999-12-26,15,31.305,GNB,@,TAM,L 10-29,*,,,,,
87,2000,2000-09-10,1,32.199,CIN,,CLE,L 7-24,*,,,,,
88,2000,2000-09-17,2,32.206,CIN,@,JAX,L 0-13,*,,,,,
89,2000,2000-10-22,7,32.241,CIN,,DEN,W 31-21,*,,,,,
90,2000,2000-10-29,8,32.248,CIN,@,CLE,W 12-3,*,,,,,
91,2000,2000-11-05,9,32.255,CIN,,BAL,L 7-27,*,,,,,
92,2000,2000-11-12,10,32.262,CIN,@,DAL,L 6-23,,,,,,
93,2000,2000-11-19,11,32.269,CIN,@,NWE,L 13-16,*,,,,,
94,2000,2000-11-26,12,32.276,CIN,,PIT,L 28-48,*,,,,,
95,2000,2000-12-03,13,32.283,CIN,,ARI,W 24-13,,,,,,
96,2001,2001-09-09,1,33.197,CIN,,NWE,W 23-17,*,0,0,,0,0.5
97,2001,2001-09-23,2,33.211,CIN,,BAL,W 21-10,,,,,,
98,2001,2001-09-30,3,33.218,CIN,@,SDG,L 14-28,*,,,,,
99,2001,2001-10-07,4,33.225,CIN,@,PIT,L 7-16,*,,,,,
100,2001,2001-10-14,5,33.232,CIN,,CLE,W 24-14,*,,,,,
101,2001,2001-10-28,7,33.246,CIN,@,DET,W 31-27,*,,,,,
102,2001,2001-11-11,8,33.260,CIN,@,JAX,L 13-30,*,,,,,
103,2001,2001-11-18,9,33.267,CIN,,TEN,L 7-20,*,,,,,
104,2001,2001-11-25,10,33.274,CIN,@,CLE,L 0-18,*,,,,,
105,2001,2001-12-02,11,33.281,CIN,,TAM,L 13-16,*,,,,,
106,2001,2001-12-09,12,33.288,CIN,,JAX,L 10-14,*,0,0,,0,1.0
107,2001,2001-12-16,13,33.295,CIN,@,NYJ,L 14-15,*,,,,,
108,2001,2001-12-23,14,33.302,CIN,@,BAL,L 0-16,*,,,,,
109,2001,2001-12-30,15,33.309,CIN,,PIT,W 26-23,*,,,,,
110,2002,2002-09-08,1,34.196,CIN,,SDG,L 6-34,*,,,,,
111,2002,2002-09-22,3,34.210,CIN,@,ATL,L 3-30,*,,,,,
112,2002,2002-10-06,5,34.224,CIN,@,IND,L 21-28,*,,,,,
113,2002,2002-10-13,6,34.231,CIN,,PIT,L 7-34,*,,,,,
114,2002,2002-11-17,10,34.266,CIN,,CLE,L 20-27,*,,,,,
115,2002,2002-12-22,15,34.301,CIN,,NOR,W 20-13,,,,,,
