ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1987,1987-10-04,3,23.197,TAM,@,DET,W 31-27,1,61,61.00,1,0,0,,0,1,6
2,1987,1987-10-11,4,23.204,TAM,,SDG,L 13-17,2,41,20.50,1,1,5,5.00,0,1,6
3,1987,1987-10-18,5,23.211,TAM,,MIN,W 20-10,2,15,7.50,0,0,0,,0,0,0
