ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1956,1956-10-14,3,24.043,RAM,@,DET,L 21-24,2,44,22.00,0,1,-4,-4.00,0,0,0,,0,0,,,,,,,,,,,0,
2,1956,1956-10-21,4,24.050,RAM,@,GNB,L 17-42,6,26,4.33,0,1,34,34.00,0,0,0,,0,0,,,,,,,,,,,0,
3,1956,1956-10-28,5,24.057,RAM,,DET,L 7-16,3,9,3.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
4,1956,1956-11-04,6,24.064,RAM,,CHI,L 24-35,4,25,6.25,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
5,1956,1956-11-11,7,24.071,RAM,,SFO,W 30-6,12,63,5.25,0,1,22,22.00,0,0,0,,0,0,,,,,,,,,,,0,
6,1956,1956-11-18,8,24.078,RAM,@,CHI,L 21-30,3,4,1.33,0,2,29,14.50,0,0,0,,0,0,,,,,,,,,,,0,
7,1956,1956-11-25,9,24.085,RAM,@,BAL,L 21-56,3,18,6.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
8,1956,1956-12-09,11,24.099,RAM,,BAL,W 31-7,8,58,7.25,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
9,1956,1956-12-16,12,24.106,RAM,,GNB,W 49-21,23,223,9.70,0,1,5,5.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,0,
10,1957,1957-09-29,1,25.028,RAM,,PHI,W 17-13,17,135,7.94,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
11,1957,1957-10-06,2,25.035,RAM,@,SFO,L 20-23,20,125,6.25,1,0,0,,0,0,0,,0,0,,,,,,,,,,,1,
12,1957,1957-10-13,3,25.042,RAM,@,DET,L 7-10,16,90,5.63,0,1,19,19.00,0,0,0,,0,0,,,,,,,,,,,0,
13,1957,1957-10-20,4,25.049,RAM,@,CHI,L 26-34,16,42,2.63,1,0,0,,0,0,0,,0,0,,,,,,,,,,,1,
14,1957,1957-10-27,5,25.056,RAM,,DET,W 35-17,19,58,3.05,0,1,6,6.00,0,0,0,,0,0,,,,,,,,,,,0,
15,1957,1957-11-03,6,25.063,RAM,,CHI,L 10-16,9,46,5.11,0,5,59,11.80,0,0,0,,0,0,,,,,,,,,,,0,
16,1957,1957-11-10,7,25.070,RAM,,SFO,W 37-24,2,5,2.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
