ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1983,1983-09-04,1,23.275,TAM,,DET,L 0-11,1,10,10.00,0
2,1983,1983-09-11,2,23.282,TAM,@,CHI,L 10-17,0,0,,0
3,1983,1983-09-18,3,23.289,TAM,,MIN,L 16-19,0,0,,0
4,1983,1983-09-25,4,23.296,TAM,,CIN,L 17-23,0,0,,0
5,1983,1983-10-02,5,23.303,TAM,@,GNB,L 14-55,0,0,,0
6,1983,1983-10-09,6,23.310,TAM,@,DAL,L 24-27,0,0,,0
7,1983,1983-10-16,7,23.317,TAM,,STL,L 27-34,0,0,,0
8,1983,1983-10-23,8,23.324,TAM,,NOR,L 21-24,0,0,,0
9,1983,1983-10-30,9,23.331,TAM,@,PIT,L 12-17,0,0,,0
10,1983,1983-11-06,10,23.338,TAM,@,MIN,W 17-12,0,0,,0
11,1983,1983-11-13,11,23.345,TAM,@,CLE,L 0-20,0,0,,0
12,1983,1983-11-20,12,23.352,TAM,,CHI,L 0-27,0,0,,0
13,1983,1983-11-27,13,23.359,TAM,,HOU,W 33-24,0,0,,0
14,1983,1983-12-04,14,24.001,TAM,@,SFO,L 21-35,0,0,,0
15,1983,1983-12-12,15,24.009,TAM,,GNB,L 9-12,0,0,,0
16,1983,1983-12-18,16,24.015,TAM,@,DET,L 20-23,1,5,5.00,0
17,1984,1984-09-02,1,24.274,TAM,@,CHI,L 14-34,,,,
18,1984,1984-09-09,2,24.281,TAM,@,NOR,L 13-17,,,,
19,1984,1984-09-16,3,24.288,TAM,,DET,W 21-17,,,,
20,1984,1984-09-23,4,24.295,TAM,@,NYG,L 14-17,,,,
21,1984,1984-09-30,5,24.302,TAM,,GNB,W 30-27,,,,
22,1984,1984-10-07,6,24.309,TAM,,MIN,W 35-31,,,,
23,1984,1984-10-14,7,24.316,TAM,@,DET,L 7-13,,,,
24,1984,1984-10-21,8,24.323,TAM,,CHI,L 9-44,,,,
25,1984,1984-10-28,9,24.330,TAM,@,KAN,L 20-24,,,,
26,1984,1984-11-04,10,24.337,TAM,@,MIN,L 24-27,,,,
27,1984,1984-11-11,11,24.344,TAM,,NYG,W 20-17,,,,
28,1984,1984-11-18,12,24.351,TAM,@,SFO,L 17-24,,,,
29,1984,1984-11-25,13,24.358,TAM,,RAM,L 33-34,,,,
30,1984,1984-12-02,14,24.365,TAM,@,GNB,L 14-27,,,,
31,1984,1984-12-09,15,25.006,TAM,,ATL,W 23-6,,,,
32,1984,1984-12-16,16,25.013,TAM,,NYJ,W 41-21,,,,
33,1985,1985-09-08,1,25.279,TAM,@,CHI,L 28-38,0,0,,0
34,1985,1985-09-15,2,25.286,TAM,,MIN,L 16-31,0,0,,0
35,1985,1985-09-22,3,25.293,TAM,@,NOR,L 13-20,3,28,9.33,0
36,1985,1985-09-29,4,25.300,TAM,@,DET,L 9-30,0,0,,0
37,1985,1985-10-06,5,25.307,TAM,,CHI,L 19-27,0,0,,0
38,1985,1985-10-13,6,25.314,TAM,,RAM,L 27-31,0,0,,0
39,1985,1985-10-20,7,25.321,TAM,@,MIA,L 38-41,0,0,,0
40,1985,1985-10-27,8,25.328,TAM,,NWE,L 14-32,0,0,,0
41,1985,1985-11-03,9,25.335,TAM,@,NYG,L 20-22,0,0,,0
42,1985,1985-11-10,10,25.342,TAM,,STL,W 16-0,0,0,,0
43,1985,1985-11-17,11,25.349,TAM,@,NYJ,L 28-62,0,0,,0
44,1985,1985-11-24,12,25.356,TAM,,DET,W 19-16,0,0,,0
45,1985,1985-12-01,13,25.363,TAM,@,GNB,L 0-21,0,0,,0
46,1985,1985-12-08,14,26.005,TAM,@,MIN,L 7-26,0,0,,0
47,1985,1985-12-15,15,26.012,TAM,,IND,L 23-31,0,0,,0
48,1985,1985-12-22,16,26.019,TAM,,GNB,L 17-20,0,0,,0
49,1987,1987-10-04,3,27.305,DET,,TAM,L 27-31,0,0,,0
50,1987,1987-10-11,4,27.312,DET,@,GNB,W 19-16,1,19,19.00,0
51,1987,1987-10-18,5,27.319,DET,,SEA,L 14-37,0,0,,0
