ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-19,2,23.064,OAK,,STL,W 16-14,,0.0,0,0,0,0,0
2,2010,2010-09-26,3,23.071,OAK,@,ARI,L 23-24,,0.0,1,0,0,0,0
3,2010,2010-10-03,4,23.078,OAK,,HOU,L 24-31,,0.0,0,0,0,0,0
4,2010,2010-10-10,5,23.085,OAK,,SDG,W 35-27,,0.0,0,0,0,0,0
5,2010,2010-10-17,6,23.092,OAK,@,SFO,L 9-17,,0.0,0,1,0,0,0
6,2010,2010-10-24,7,23.099,OAK,@,DEN,W 59-14,,0.0,1,0,0,0,0
7,2010,2010-10-31,8,23.106,OAK,,SEA,W 33-3,,0.0,0,1,0,0,0
8,2010,2010-11-07,9,23.113,OAK,,KAN,W 23-20,,0.0,2,0,0,0,0
9,2010,2010-11-21,10,23.127,OAK,@,PIT,L 3-35,,0.0,0,2,0,0,0
10,2010,2010-11-28,11,23.134,OAK,,MIA,L 17-33,,0.0,0,0,0,0,0
11,2010,2010-12-05,12,23.141,OAK,@,SDG,W 28-13,,0.0,4,0,0,0,0
12,2010,2010-12-12,13,23.148,OAK,@,JAX,L 31-38,,0.0,2,0,0,0,0
13,2010,2010-12-19,14,23.155,OAK,,DEN,W 39-23,,0.0,0,0,0,0,0
14,2010,2010-12-26,15,23.162,OAK,,IND,L 26-31,,0.0,0,0,0,0,0
15,2010,2011-01-02,16,23.169,OAK,@,KAN,W 31-10,*,0.0,2,1,0,0,0
16,2011,2011-09-25,3,24.070,IND,,PIT,L 20-23,,,,,,,
17,2011,2011-10-03,4,24.078,IND,@,TAM,L 17-24,,0.0,0,0,0,0,0
18,2011,2011-10-09,5,24.084,IND,,KAN,L 24-28,,0.0,0,1,0,0,0
19,2011,2011-10-16,6,24.091,IND,@,CIN,L 17-27,,0.0,0,0,0,0,0
20,2011,2011-10-23,7,24.098,IND,@,NOR,L 7-62,,,,,,,
21,2011,2011-10-30,8,24.105,IND,@,TEN,L 10-27,,,,,,,
22,2011,2011-11-06,9,24.112,IND,,ATL,L 7-31,,,,,,,
23,2011,2011-11-27,11,24.133,IND,,CAR,L 19-27,,,,,,,
24,2012,2012-09-05,1,25.050,NYG,,DAL,L 17-24,,0.0,0,0,0,0,0
25,2012,2012-09-16,2,25.061,NYG,,TAM,W 41-34,,0.0,0,0,0,0,0
26,2012,2012-09-20,3,25.065,NYG,@,CAR,W 36-7,,0.0,0,0,1,44,0
27,2012,2012-09-30,4,25.075,NYG,@,PHI,L 17-19,,0.0,6,1,0,0,0
28,2012,2012-10-07,5,25.082,NYG,,CLE,W 41-27,*,0.0,2,1,1,46,0
29,2012,2012-10-14,6,25.089,NYG,@,SFO,W 26-3,*,0.0,3,0,0,0,0
30,2012,2012-10-21,7,25.096,NYG,,WAS,W 27-23,*,0.0,6,0,1,41,0
31,2012,2012-10-28,8,25.103,NYG,@,DAL,W 29-24,*,0.0,6,0,2,37,0
32,2012,2012-11-04,9,25.110,NYG,,PIT,L 20-24,*,0.0,7,2,0,0,0
33,2012,2012-11-11,10,25.117,NYG,@,CIN,L 13-31,*,0.0,0,2,0,0,0
34,2012,2012-11-25,11,25.131,NYG,,GNB,W 38-10,*,0.0,2,1,0,0,0
35,2012,2012-12-03,12,25.139,NYG,@,WAS,L 16-17,*,0.0,4,0,0,0,0
36,2012,2012-12-09,13,25.145,NYG,,NOR,W 52-27,*,0.0,7,1,2,91,0
37,2012,2012-12-16,14,25.152,NYG,@,ATL,L 0-34,*,0.0,6,2,0,0,0
38,2012,2012-12-23,15,25.159,NYG,@,BAL,L 14-33,,0.0,1,0,0,0,0
39,2012,2012-12-30,16,25.166,NYG,,PHI,W 42-7,*,0.0,6,0,1,48,0
40,2014,2014-09-08,1,27.053,NYG,@,DET,L 14-35,*,0.0,6,3,0,0,0
41,2014,2014-09-14,2,27.059,NYG,,ARI,L 14-25,*,0.0,0,1,0,0,0
42,2014,2014-09-21,3,27.066,NYG,,HOU,W 30-17,*,0.0,1,1,0,0,0
43,2014,2014-09-25,4,27.070,NYG,@,WAS,W 45-14,,,,,,,
44,2014,2014-10-05,5,27.080,NYG,,ATL,W 30-20,,,,,,,
45,2014,2014-10-12,6,27.087,NYG,@,PHI,L 0-27,,,,,,,
46,2014,2014-10-19,7,27.094,NYG,@,DAL,L 21-31,,0.0,1,0,0,0,0
47,2014,2014-11-03,8,27.109,NYG,,IND,L 24-40,,0.0,2,0,0,0,0
48,2014,2014-11-09,9,27.115,NYG,@,SEA,L 17-38,,0.0,3,0,0,0,0
49,2014,2014-11-16,10,27.122,NYG,,SFO,L 10-16,,,,,,,
50,2014,2014-11-23,11,27.129,NYG,,DAL,L 28-31,,0.0,3,0,0,0,0
51,2014,2014-11-30,12,27.136,NYG,@,JAX,L 24-25,*,1.0,5,1,0,0,0
52,2014,2014-12-07,13,27.143,NYG,@,TEN,W 36-7,*,0.0,1,1,0,0,0
53,2014,2014-12-14,14,27.150,NYG,,WAS,W 24-13,*,0.0,3,0,0,0,0
54,2014,2014-12-21,15,27.157,NYG,@,STL,W 37-27,*,0.0,3,0,0,0,0
55,2014,2014-12-28,16,27.164,NYG,,PHI,L 26-34,*,0.0,2,1,0,0,0
