ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1996,1996-09-01,1,22.304,STL,,CIN,W 26-16,,
2,1996,1996-09-08,2,22.311,STL,@,SFO,L 0-34,,
3,1996,1996-09-29,4,22.332,STL,@,ARI,L 28-31,,
4,1996,1996-10-06,5,22.339,STL,,SFO,L 11-28,,
5,1996,1996-10-13,6,22.346,STL,@,CAR,L 13-45,,
6,1996,1996-10-20,7,22.353,STL,,JAX,W 17-14,,
7,1996,1996-10-27,8,22.360,WAS,,IND,W 31-16,,
8,1996,1996-11-03,9,23.001,STL,@,PIT,L 6-42,,
9,1996,1996-11-10,10,23.008,STL,,ATL,W 59-16,,
10,1996,1996-11-17,11,23.015,STL,,CAR,L 10-20,,1.0
11,1996,1996-11-24,12,23.022,STL,,GNB,L 9-24,,
12,1996,1996-12-01,13,23.029,STL,@,NOR,W 26-10,,
13,1996,1996-12-08,14,23.036,STL,@,CHI,L 9-35,,
14,1996,1996-12-15,15,23.043,STL,@,ATL,W 34-27,,
15,1996,1996-12-21,16,23.049,STL,,NOR,W 14-13,,
16,1998,1998-09-06,1,24.308,OAK,@,KAN,L 8-28,,
17,1998,1998-09-13,2,24.315,OAK,,NYG,W 20-17,,
18,1998,1998-09-20,3,24.322,OAK,,DEN,L 17-34,,
19,1998,1998-09-27,4,24.329,OAK,@,DAL,W 13-12,,
20,1998,1998-10-04,5,24.336,OAK,@,ARI,W 23-20,,
21,1998,1998-10-11,6,24.343,OAK,,SDG,W 7-6,,
22,1999,1999-09-12,1,25.314,OAK,@,GNB,L 24-28,,0.5
23,1999,1999-09-19,2,25.321,OAK,@,MIN,W 22-17,,0.5
24,1999,1999-09-26,3,25.328,OAK,,CHI,W 24-17,,
25,1999,1999-10-03,4,25.335,OAK,@,SEA,L 21-22,,
26,1999,1999-10-10,5,25.342,OAK,,DEN,L 13-16,,
27,1999,1999-10-17,6,25.349,OAK,@,BUF,W 20-14,,
28,1999,1999-10-24,7,25.356,OAK,,NYJ,W 24-23,,
29,1999,1999-10-31,8,25.363,OAK,,MIA,L 9-16,,
30,1999,1999-11-14,9,26.012,OAK,,SDG,W 28-9,,
31,1999,1999-11-22,10,26.020,OAK,@,DEN,L 21-27,,
32,1999,1999-11-28,11,26.026,OAK,,KAN,L 34-37,,
33,1999,1999-12-05,12,26.033,OAK,,SEA,W 30-21,,
34,1999,1999-12-09,13,26.037,OAK,@,TEN,L 14-21,,
35,1999,1999-12-19,14,26.047,OAK,,TAM,W 45-0,,
36,1999,1999-12-26,15,26.054,OAK,@,SDG,L 20-23,,
37,1999,2000-01-02,16,26.061,OAK,@,KAN,W 41-38,,
