ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1969,1969-09-21,1,22.122,CLE,@,PHI,W 27-20,2,21,10.50,0,0,0
2,1970,1970-09-21,1,23.122,CLE,,NYJ,W 31-21,1,13,13.00,0,0,0
3,1970,1970-09-27,2,23.128,CLE,@,SFO,L 31-34,4,157,39.25,1,1,6
4,1970,1970-10-03,3,23.134,CLE,,PIT,W 15-7,1,14,14.00,0,0,0
5,1970,1970-10-11,4,23.142,CLE,,CIN,W 30-27,1,13,13.00,0,0,0
6,1970,1970-10-18,5,23.149,CLE,,DET,L 24-41,4,52,13.00,1,1,6
7,1970,1970-10-25,6,23.156,CLE,@,MIA,W 28-0,5,80,16.00,0,0,0
8,1970,1970-11-01,7,23.163,CLE,,SDG,L 10-27,1,13,13.00,0,0,0
9,1970,1970-11-08,8,23.170,CLE,@,OAK,L 20-23,,,,,,
10,1970,1970-11-15,9,23.177,CLE,@,CIN,L 10-14,1,8,8.00,0,0,0
11,1970,1970-11-22,10,23.184,CLE,,HOU,W 28-14,1,20,20.00,0,0,0
12,1970,1970-11-29,11,23.191,CLE,@,PIT,L 9-28,4,50,12.50,0,0,0
13,1970,1970-12-07,12,23.199,CLE,@,HOU,W 21-10,2,28,14.00,0,0,0
14,1970,1970-12-20,14,23.212,CLE,@,DEN,W 27-13,3,42,14.00,0,0,0
15,1971,1971-09-19,1,24.120,CLE,,HOU,W 31-0,5,69,13.80,0,0,0
16,1971,1971-09-26,2,24.127,CLE,@,BAL,W 14-13,6,78,13.00,0,0,0
17,1971,1971-10-04,3,24.135,CLE,,OAK,L 20-34,,,,,,
18,1971,1971-10-10,4,24.141,CLE,,PIT,W 27-17,1,30,30.00,0,0,0
19,1971,1971-10-17,5,24.148,CLE,@,CIN,W 27-24,3,73,24.33,0,0,0
20,1971,1971-10-24,6,24.155,CLE,,DEN,L 0-27,3,24,8.00,0,0,0
21,1971,1971-10-31,7,24.162,CLE,,ATL,L 14-31,3,30,10.00,0,0,0
22,1971,1971-11-07,8,24.169,CLE,@,PIT,L 9-26,4,77,19.25,0,0,0
23,1971,1971-11-14,9,24.176,CLE,@,KAN,L 7-13,4,46,11.50,0,0,0
24,1971,1971-11-21,10,24.183,CLE,,NWE,W 27-7,2,27,13.50,0,0,0
25,1971,1971-11-28,11,24.190,CLE,@,HOU,W 37-24,3,29,9.67,0,0,0
26,1971,1971-12-05,12,24.197,CLE,,CIN,W 31-27,5,80,16.00,1,1,6
27,1971,1971-12-12,13,24.204,CLE,@,NOR,W 21-17,3,52,17.33,0,0,0
28,1971,1971-12-19,14,24.211,CLE,@,WAS,W 20-13,3,34,11.33,0,0,0
29,1972,1972-09-17,1,25.118,CLE,,GNB,L 10-26,3,28,9.33,0,0,0
30,1972,1972-09-24,2,25.125,CLE,@,PHI,W 27-17,1,7,7.00,0,0,0
31,1972,1972-10-01,3,25.132,CLE,,CIN,W 27-6,4,47,11.75,0,0,0
32,1972,1972-10-08,4,25.139,CLE,,KAN,L 7-31,3,36,12.00,1,1,6
33,1972,1972-10-15,5,25.146,CLE,,CHI,L 0-17,3,43,14.33,0,0,0
34,1972,1972-10-22,6,25.153,CLE,@,HOU,W 23-17,3,56,18.67,0,0,0
35,1972,1972-10-29,7,25.160,CLE,@,DEN,W 27-20,3,51,17.00,0,0,0
36,1972,1972-11-05,8,25.167,CLE,,HOU,W 20-0,2,39,19.50,0,0,0
37,1972,1972-11-13,9,25.175,CLE,@,SDG,W 21-17,1,5,5.00,0,0,0
38,1972,1972-11-19,10,25.181,CLE,,PIT,W 26-24,2,25,12.50,0,0,0
39,1972,1972-11-26,11,25.188,CLE,,BUF,W 27-10,,,,,,
40,1972,1972-12-03,12,25.195,CLE,@,PIT,L 0-30,3,22,7.33,0,0,0
41,1972,1972-12-09,13,25.201,CLE,@,CIN,W 27-24,3,44,14.67,1,1,6
42,1972,1972-12-17,14,25.209,CLE,@,NYJ,W 26-10,1,38,38.00,0,0,0
43,1973,1973-09-16,1,26.117,CLE,,BAL,W 24-14,5,62,12.40,0,0,0
44,1973,1973-09-23,2,26.124,CLE,@,PIT,L 6-33,1,9,9.00,0,0,0
45,1973,1973-09-30,3,26.131,CLE,,NYG,W 12-10,,,,,,
46,1973,1973-10-07,4,26.138,CLE,,CIN,W 17-10,1,8,8.00,0,0,0
47,1973,1973-10-15,5,26.146,CLE,,MIA,L 9-17,,,,,,
48,1973,1973-10-21,6,26.152,CLE,,HOU,W 42-13,3,52,17.33,1,1,6
49,1973,1973-11-04,8,26.166,CLE,@,MIN,L 3-26,,,,,,
50,1973,1973-11-11,9,26.173,CLE,@,HOU,W 23-13,,,,,,
51,1973,1973-11-18,10,26.180,CLE,@,OAK,W 7-3,1,7,7.00,1,1,6
52,1973,1973-11-25,11,26.187,CLE,,PIT,W 21-16,,,,,,
53,1973,1973-12-02,12,26.194,CLE,@,KAN,T 20-20,2,18,9.00,0,0,0
54,1973,1973-12-09,13,26.201,CLE,@,CIN,L 17-34,3,26,8.67,0,0,0
55,1973,1973-12-16,14,26.208,CLE,@,RAM,L 17-30,2,14,7.00,0,0,0
56,1974,1974-10-27,7,27.158,CLE,,DEN,W 23-21,,,,,,
57,1974,1974-11-03,8,27.165,CLE,@,SDG,L 35-36,,,,,,
58,1974,1974-11-17,10,27.179,CLE,,PIT,L 16-26,,,,,,
59,1974,1974-11-24,11,27.186,CLE,,BUF,L 10-15,2,34,17.00,0,0,0
60,1974,1974-12-01,12,27.193,CLE,,SFO,W 7-0,,,,,,
61,1974,1974-12-07,13,27.199,CLE,@,DAL,L 17-41,1,5,5.00,0,0,0
62,1974,1974-12-15,14,27.207,CLE,@,HOU,L 24-28,1,9,9.00,1,1,6
