ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1972,1972-09-25,2,25.235,NOR,,KAN,L 17-20
2,1972,1972-10-01,3,25.241,NOR,,SFO,L 2-37
3,1972,1972-10-08,4,25.248,NOR,@,NYG,L 21-45
4,1972,1972-10-15,5,25.255,NOR,,ATL,L 14-21
5,1972,1972-10-22,6,25.262,NOR,@,SFO,T 20-20
6,1972,1972-10-29,7,25.269,NOR,,PHI,W 21-3
7,1972,1972-11-05,8,25.276,NOR,@,MIN,L 6-37
8,1972,1972-11-12,9,25.283,NOR,@,ATL,L 20-36
9,1972,1972-11-19,10,25.290,NOR,@,DET,L 14-27
10,1972,1972-11-26,11,25.297,NOR,,RAM,W 19-16
11,1972,1972-12-03,12,25.304,NOR,@,NYJ,L 17-18
12,1972,1972-12-10,13,25.311,NOR,,NWE,L 10-17
13,1972,1972-12-17,14,25.318,NOR,,GNB,L 20-30
