ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-12-03,13,25.034,CAR,,IND,W 13-10,,0,0,,0,0,0,0,,0,0.0%,,1,23,23.00,0,0,0
2,1996,1996-10-13,6,25.349,CAR,,STL,W 45-13,,9,22,2.44,1,0,0,0,,0,0.0%,,0,0,,0,1,6
3,1996,1996-10-20,7,25.356,CAR,,NOR,W 19-7,,0,0,,0,,,,,,0.0%,,,,,,,
4,1996,1996-10-27,8,25.363,CAR,@,PHI,L 9-20,,0,0,,0,,,,,,0.0%,,,,,,,
5,1996,1996-11-03,9,26.004,CAR,@,ATL,L 17-20,,0,0,,0,0,,,,,0.0%,,,,,,,
6,1996,1996-11-10,10,26.011,CAR,,NYG,W 27-17,,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,1996,1996-11-17,11,26.018,CAR,@,STL,W 20-10,,0,0,,0,,,,,,0.0%,,,,,,,
8,1996,1996-11-24,12,26.025,CAR,@,HOU,W 31-6,,0,0,,0,,,,,,0.0%,,,,,,,
9,1996,1996-12-01,13,26.032,CAR,,TAM,W 24-0,,0,0,,0,,,,,,0.0%,,,,,,,
10,1996,1996-12-08,14,26.039,CAR,@,SFO,W 30-24,,0,0,,0,,,,,,0.0%,,,,,,,
11,1999,1999-09-12,1,28.317,NOR,,CAR,W 19-10,,0,0,,0,0,0,0,,0,0.0%,,2,51,25.50,0,0,0
12,1999,1999-09-19,2,28.324,NOR,@,SFO,L 21-28,,0,0,,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
13,1999,1999-10-03,3,28.338,NOR,@,CHI,L 10-14,,0,0,,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
14,1999,1999-10-10,4,28.345,NOR,,ATL,L 17-20,,,,,,,,,,,0.0%,,,,,,,
15,1999,1999-10-17,5,28.352,NOR,,TEN,L 21-24,,0,0,,0,0,0,0,,0,0.0%,,5,119,23.80,0,0,0
16,1999,1999-10-24,6,28.359,NOR,@,NYG,L 3-31,,0,0,,0,0,0,0,,0,0.0%,,3,57,19.00,0,0,0
17,1999,1999-11-21,10,29.022,NOR,@,JAX,L 23-41,,0,0,,0,0,0,0,,0,0.0%,,5,113,22.60,0,0,0
18,1999,1999-11-28,11,29.029,NOR,@,STL,L 12-43,,0,0,,0,0,0,0,,0,0.0%,,7,171,24.43,0,0,0
19,1999,1999-12-05,12,29.036,NOR,@,ATL,L 12-35,,2,20,10.00,0,0,0,0,,0,0.0%,,5,100,20.00,0,0,0
20,1999,1999-12-12,13,29.043,NOR,,STL,L 14-30,,1,0,0.00,0,0,0,0,,0,0.0%,,7,215,30.71,0,0,0
21,1999,1999-12-19,14,29.050,NOR,@,BAL,L 8-31,,1,-4,-4.00,0,5,2,23,11.50,0,40.0%,4.60,6,111,18.50,0,0,0
22,1999,1999-12-24,15,29.055,NOR,,DAL,W 31-24,,0,0,,0,0,0,0,,0,0.0%,,5,111,22.20,0,0,0
23,1999,2000-01-02,16,29.064,NOR,@,CAR,L 13-45,,0,0,,0,0,0,0,,0,0.0%,,6,89,14.83,0,0,0
