ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
12,2003,2003-12-28,16,24.177,ARI,,MIN,W 18-17,*,20,33,60.61,224,2,1,88.4,8,69,6.79,6.64,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
13,2004,2004-09-12,1,25.070,ARI,@,STL,L 10-17,*,18,29,62.07,181,0,0,79.8,2,24,6.24,6.24,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
14,2004,2004-09-19,2,25.077,ARI,,NWE,L 12-23,*,13,29,44.83,160,0,2,33.7,5,43,5.52,2.41,3,19,6.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
15,2004,2004-09-26,3,25.084,ARI,@,ATL,L 3-6,*,20,26,76.92,198,0,0,97.9,5,53,7.62,7.62,6,10,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
16,2004,2004-10-03,4,25.091,ARI,,NOR,W 34-10,*,12,18,66.67,157,0,0,94.0,2,16,8.72,8.72,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
17,2004,2004-10-10,5,25.098,ARI,@,SFO,L 28-31,*,19,34,55.88,231,3,1,94.1,2,14,6.79,7.24,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
18,2004,2004-10-24,6,25.112,ARI,,SEA,W 25-17,*,22,36,61.11,212,1,1,75.2,2,16,5.89,5.19,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
19,2004,2004-10-31,7,25.119,ARI,@,BUF,L 14-38,*,9,24,37.50,101,1,0,64.8,3,16,4.21,5.04,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
20,2004,2004-11-07,8,25.126,ARI,@,MIA,W 24-23,*,18,31,58.06,162,1,0,83.0,1,13,5.23,5.87,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
21,2004,2004-11-14,9,25.133,ARI,,NYG,W 17-14,*,12,24,50.00,90,0,0,59.4,2,16,3.75,3.75,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
22,2004,2004-11-28,11,25.147,ARI,,NYJ,L 3-13,,5,10,50.00,62,0,2,30.0,0,0,6.20,-2.80,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
23,2004,2004-12-12,13,25.161,ARI,,SFO,L 28-31,*,26,44,59.09,307,0,1,70.9,1,8,6.98,5.95,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
24,2004,2004-12-19,14,25.168,ARI,,STL,W 31-7,*,22,34,64.71,287,2,0,110.8,2,16,8.44,9.62,9,33,3.67,2,0,0,0,,0,0.0%,,,2,12,0.0,,
25,2004,2004-12-26,15,25.175,ARI,@,SEA,L 21-24,*,21,33,63.64,248,3,2,91.5,4,28,7.52,6.61,2,10,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
26,2004,2005-01-02,16,25.182,ARI,,TAM,W 12-7,*,16,36,44.44,115,0,1,40.9,0,0,3.19,1.94,2,-2,-1.00,0,1,1,-5,-5.00,0,100.0%,-5.00,,0,0,0.0,,
27,2005,2005-09-11,1,26.069,ARI,@,NYG,L 19-42,,5,10,50.00,52,0,1,25.8,0,0,5.20,0.70,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
28,2005,2005-09-25,3,26.083,ARI,@,SEA,L 12-37,,10,23,43.48,97,0,1,37.8,2,17,4.22,2.26,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
29,2005,2005-10-02,4,26.090,ARI,,SFO,W 31-14,*,32,46,69.57,385,2,0,109.4,3,19,8.37,9.24,6,32,5.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
30,2005,2005-10-09,5,26.097,ARI,,CAR,L 20-24,*,29,46,63.04,398,2,3,78.0,1,2,8.65,6.59,5,29,5.80,0,0,0,0,,0,0.0%,,,0,0,0.0,,
31,2005,2005-10-23,6,26.111,ARI,,TEN,W 20-10,*,12,28,42.86,140,1,1,55.7,4,22,5.00,4.11,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
32,2005,2005-10-30,7,26.118,ARI,@,DAL,L 13-34,*,16,33,48.48,161,1,2,47.7,3,19,4.88,2.76,4,16,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
33,2005,2005-12-18,14,26.167,ARI,@,HOU,L 19-30,,1,4,25.00,12,0,1,0.0,0,0,3.00,-8.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
34,2005,2005-12-24,15,26.173,ARI,,PHI,W 27-21,*,27,38,71.05,294,2,1,100.1,2,9,7.74,7.61,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
35,2005,2006-01-01,16,26.181,ARI,@,IND,L 13-17,*,31,42,73.81,297,1,1,91.1,3,13,7.07,6.48,8,42,5.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
36,2006,2006-09-10,1,27.068,DET,,SEA,L 6-9,,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
37,2006,2006-11-19,10,27.138,DET,@,ARI,L 10-17,,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
38,2006,2006-12-03,12,27.152,DET,@,NWE,L 21-28,,0,0,,0,0,0,,,,,,0,0,,0,2,2,15,7.50,0,100.0%,7.50,,0,0,0.0,,
39,2007,2007-09-09,1,28.067,OAK,,DET,L 21-36,*,30,40,75.00,313,2,2,93.0,3,30,7.83,6.58,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
40,2007,2007-09-16,2,28.074,OAK,@,DEN,L 20-23,*,8,16,50.00,73,1,3,44.0,4,20,4.56,-2.63,2,28,14.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
41,2007,2007-09-23,3,28.081,OAK,,CLE,W 26-24,*,6,12,50.00,108,1,0,109.0,1,5,9.00,10.67,4,15,3.75,0,0,0,0,,0,0.0%,,,0,0,0.0,,
42,2007,2007-11-04,8,28.123,OAK,,HOU,L 17-24,*,13,27,48.15,158,1,3,39.4,1,1,5.85,1.59,5,31,6.20,0,0,0,0,,0,0.0%,,,0,0,0.0,,
43,2007,2007-11-11,9,28.130,OAK,,CHI,L 6-17,*,14,27,51.85,108,0,1,46.5,3,22,4.00,2.33,5,22,4.40,0,0,0,0,,0,0.0%,,,0,0,0.0,,
44,2007,2007-12-02,12,28.151,OAK,,DEN,W 34-20,*,14,21,66.67,141,3,0,125.2,0,0,6.71,9.57,4,22,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
45,2007,2007-12-09,13,28.158,OAK,@,GNB,L 7-38,*,7,15,46.67,110,1,2,54.2,0,0,7.33,2.67,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
46,2007,2007-12-16,14,28.165,OAK,,IND,L 14-21,*,13,24,54.17,94,1,0,77.4,0,0,3.92,4.75,5,16,3.20,0,0,0,0,,0,0.0%,,,0,0,0.0,,
47,2007,2007-12-23,15,28.172,OAK,@,JAX,L 11-49,*,6,8,75.00,46,0,0,88.5,2,14,5.75,5.75,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
48,2008,2008-09-28,4,29.086,CAR,,ATL,W 24-9,,0,0,,0,0,0,,,,,,3,-2,-0.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
49,2008,2008-10-05,5,29.093,CAR,,KAN,W 34-0,,0,0,,0,0,0,,,,,,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
50,2009,2009-09-13,1,30.071,CAR,,PHI,L 10-38,,1,6,16.67,2,0,0,39.6,1,6,0.33,0.33,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
51,2011,2011-12-18,14,32.167,CHI,,SEA,L 14-38,,1,2,50.00,12,0,1,29.2,0,0,6.00,-16.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
52,2011,2011-12-25,15,32.174,CHI,@,GNB,L 21-35,*,19,28,67.86,242,1,2,76.8,0,0,8.64,6.14,8,38,4.75,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
53,2011,2012-01-01,16,32.181,CHI,@,MIN,W 17-13,*,15,25,60.00,160,1,1,75.4,7,43,6.40,5.40,4,30,7.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
54,2013,2013-10-20,7,34.108,CHI,@,WAS,L 41-45,,14,20,70.00,204,1,0,119.6,1,7,10.20,11.20,4,33,8.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
55,2013,2013-11-04,8,34.123,CHI,@,GNB,W 27-20,*,22,41,53.66,272,2,0,90.7,1,1,6.63,7.61,1,20,20.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
56,2013,2013-11-10,9,34.129,CHI,,DET,L 19-21,,6,9,66.67,62,1,0,123.4,1,3,6.89,9.11,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
57,2013,2013-11-17,10,34.136,CHI,,BAL,W 23-20,*,19,31,61.29,216,1,0,92.9,2,1,6.97,7.61,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
58,2013,2013-11-24,11,34.143,CHI,@,STL,L 21-42,*,36,47,76.60,352,2,1,102.4,1,8,7.49,7.38,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
59,2013,2013-12-01,12,34.150,CHI,@,MIN,L 20-23,*,23,36,63.89,355,2,0,114.9,4,10,9.86,10.97,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
60,2013,2013-12-09,13,34.158,CHI,,DAL,W 45-28,*,27,36,75.00,348,4,0,141.9,1,7,9.67,11.89,3,16,5.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
61,2013,2013-12-22,15,34.171,CHI,@,PHI,L 11-54,,2,4,50.00,20,0,0,64.6,0,0,5.00,5.00,1,-3,-3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
62,2014,2014-09-07,1,35.065,TAM,,CAR,L 14-20,*,22,35,62.86,183,2,2,71.5,3,21,5.23,3.80,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
63,2014,2014-09-14,2,35.072,TAM,,STL,L 17-19,*,16,21,76.19,179,0,1,81.3,1,4,8.52,6.38,2,6,3.00,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0
64,2014,2014-09-18,3,35.076,TAM,@,ATL,L 14-56,*,5,12,41.67,58,0,1,22.2,1,8,4.83,1.08,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
65,2014,2014-11-09,9,35.128,TAM,,ATL,L 17-27,*,27,43,62.79,301,2,2,79.7,4,20,7.00,5.84,5,39,7.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
66,2014,2014-11-16,10,35.135,TAM,@,WAS,W 27-7,*,15,23,65.22,288,2,0,137.5,2,7,12.52,14.26,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
67,2014,2014-11-23,11,35.142,TAM,@,CHI,L 13-21,*,25,48,52.08,341,1,2,64.7,5,40,7.10,5.65,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
68,2014,2014-11-30,12,35.149,TAM,,CIN,L 13-14,*,15,29,51.72,190,0,1,58.1,1,2,6.55,5.00,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
69,2014,2014-12-07,13,35.156,TAM,@,DET,L 17-34,*,20,39,51.28,250,2,2,67.3,6,43,6.41,5.13,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
70,2014,2014-12-14,14,35.163,TAM,@,CAR,L 17-19,*,13,28,46.43,154,1,1,60.7,3,18,5.50,4.61,2,21,10.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
71,2014,2014-12-21,15,35.170,TAM,,GNB,L 3-20,*,12,26,46.15,147,0,1,48.1,7,54,5.65,3.92,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
72,2014,2014-12-28,16,35.177,TAM,,NOR,L 20-23,*,14,23,60.87,115,1,1,70.0,3,18,5.00,3.91,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
73,2015,2015-09-13,1,36.071,CLE,@,NYJ,L 10-31,*,5,8,62.50,49,0,0,79.7,0,0,6.13,6.13,3,23,7.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
74,2015,2015-09-27,3,36.085,CLE,,OAK,L 20-27,*,28,49,57.14,341,2,1,83.8,5,25,6.96,6.86,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
75,2015,2015-10-04,4,36.092,CLE,@,SDG,L 27-30,*,32,41,78.05,356,2,0,119.1,4,24,8.68,9.66,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
76,2015,2015-10-11,5,36.099,CLE,@,BAL,W 33-30,*,36,51,70.59,457,2,0,111.3,4,35,8.96,9.75,3,12,4.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
77,2015,2015-10-18,6,36.106,CLE,,DEN,L 23-26,*,20,39,51.28,213,2,2,63.3,4,24,5.46,4.18,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
78,2015,2015-10-25,7,36.113,CLE,@,STL,L 6-24,*,26,32,81.25,270,0,0,101.8,4,15,8.44,8.44,4,21,5.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
79,2015,2015-11-01,8,36.120,CLE,,ARI,L 20-34,*,18,34,52.94,211,3,1,89.2,1,8,6.21,6.65,5,18,3.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
80,2015,2015-11-30,11,36.149,CLE,,BAL,L 27-33,*,21,38,55.26,212,1,0,80.2,1,6,5.58,6.11,2,12,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
81,2016,2016-09-18,2,37.076,CLE,,BAL,L 20-25,*,20,33,60.61,260,2,2,80.4,3,18,7.88,6.36,2,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
82,2016,2016-10-30,8,37.118,CLE,,NYJ,L 28-31,*,25,49,51.02,341,2,2,70.2,1,6,6.96,5.94,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
83,2016,2016-11-10,10,37.129,CLE,@,BAL,L 7-28,,6,13,46.15,59,0,2,19.9,3,29,4.54,-2.38,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
84,2016,2016-11-20,11,37.139,CLE,,PIT,L 9-24,,14,27,51.85,118,1,0,75.8,4,36,4.37,5.11,2,11,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
85,2016,2016-11-27,12,37.146,CLE,,NYG,L 13-27,*,25,43,58.14,322,1,0,89.5,7,37,7.49,7.95,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
86,2017,2017-09-10,1,38.068,NYJ,@,BUF,L 12-21,*,26,39,66.67,187,0,2,56.3,1,11,4.79,2.49,2,0,0.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
87,2017,2017-09-17,2,38.075,NYJ,@,OAK,L 20-45,*,16,24,66.67,166,2,0,114.2,4,21,6.92,8.58,4,31,7.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
88,2017,2017-09-24,3,38.082,NYJ,,MIA,W 20-6,*,18,23,78.26,249,1,0,126.3,2,16,10.83,11.70,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
89,2017,2017-10-01,4,38.089,NYJ,,JAX,W 23-20,*,22,31,70.97,224,0,1,77.9,5,40,7.23,5.77,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
90,2017,2017-10-08,5,38.096,NYJ,@,CLE,W 17-14,*,23,30,76.67,194,2,1,101.2,3,16,6.47,6.30,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
91,2017,2017-10-15,6,38.103,NYJ,,NWE,L 17-24,*,31,47,65.96,354,2,2,84.9,4,20,7.53,6.47,3,21,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
92,2017,2017-10-22,7,38.110,NYJ,@,MIA,L 28-31,*,17,27,62.96,209,3,1,108.4,3,29,7.74,8.30,3,1,0.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
93,2017,2017-10-29,8,38.117,NYJ,,ATL,L 20-25,*,26,33,78.79,257,2,0,119.3,3,21,7.79,9.00,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
94,2017,2017-11-02,9,38.121,NYJ,,BUF,W 34-21,*,14,20,70.00,140,1,0,106.2,1,3,7.00,8.00,5,13,2.60,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
95,2017,2017-11-12,10,38.131,NYJ,@,TAM,L 10-15,*,23,39,58.97,262,1,1,77.1,6,43,6.72,6.08,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
96,2017,2017-11-26,11,38.145,NYJ,,CAR,L 27-35,*,19,36,52.78,307,3,0,109.4,3,25,8.53,10.19,2,28,14.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
97,2017,2017-12-03,12,38.152,NYJ,,KAN,W 38-31,*,26,36,72.22,331,1,0,109.8,0,0,9.19,9.75,7,19,2.71,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0
98,2017,2017-12-10,13,38.159,NYJ,@,DEN,L 0-23,*,6,12,50.00,46,0,1,25.0,4,19,3.83,0.08,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
