ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
12,1981,1981-12-06,14,22.343,SDG,,BUF,L 27-28,3,3,1.00,0,,3,9,3.00,0,,,0,0,,0,0,0,,,,,,3,88,29.33,0,2,7,3.50,0,0,0
13,1981,1981-12-13,15,22.350,SDG,@,TAM,W 24-23,17,50,2.94,1,,7,31,4.43,0,,,0,0,,0,0,0,,,,,,4,99,24.75,0,2,29,14.50,0,1,6
14,1981,1981-12-21,16,22.358,SDG,,OAK,W 23-10,8,48,6.00,1,,0,0,,0,,,0,0,,0,0,0,,,,,,1,15,15.00,0,1,9,9.00,0,1,6
15,1982,1982-09-12,1,23.258,SDG,@,DEN,W 23-3,10,37,3.70,0,,3,16,5.33,0,,,0,0,,0,0,0,,,,,,2,38,19.00,0,1,16,16.00,0,0,0
16,1982,1982-09-19,2,23.265,SDG,@,KAN,L 12-19,1,5,5.00,0,,1,2,2.00,0,,,0,0,,0,0,0,,,,,,3,80,26.67,0,2,24,12.00,0,0,0
17,1982,1982-11-22,3,23.329,SDG,@,RAI,L 24-28,8,49,6.13,0,,0,0,,0,,,0,0,,0,0,0,,,,,,4,70,17.50,0,1,4,4.00,0,0,0
18,1982,1982-11-28,4,23.335,SDG,,DEN,W 30-20,19,56,2.95,0,,4,15,3.75,0,,,0,0,,0,0,0,,,,,,5,113,22.60,0,0,0,,0,0,0
19,1982,1982-12-05,5,23.342,SDG,@,CLE,W 30-13,22,96,4.36,2,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,3,69,23.00,0,1,24,24.00,0,2,12
20,1982,1982-12-11,6,23.348,SDG,@,SFO,W 41-37,4,33,8.25,0,,2,9,4.50,0,,,0,0,,0,0,0,,,,,,4,94,23.50,0,1,6,6.00,0,0,0
21,1982,1982-12-20,7,23.357,SDG,,CIN,W 50-34,12,105,8.75,3,,1,12,12.00,0,,,0,0,,0,0,0,,,,,,3,48,16.00,0,2,2,1.00,0,3,18
22,1982,1982-12-26,8,23.363,SDG,,BAL,W 44-26,6,30,5.00,1,,1,3,3.00,0,,,0,0,,0,0,0,,,,,,5,118,23.60,0,3,53,17.67,0,1,6
23,1982,1983-01-02,9,24.005,SDG,,RAI,L 34-41,5,19,3.80,0,,0,0,,0,,,0,0,,0,0,0,,,,,,4,119,29.75,0,1,9,9.00,0,0,0
24,1983,1983-09-04,1,24.250,SDG,,NYJ,L 29-41,7,76,10.86,0,,1,0,0.00,0,,,0,0,,0,0,0,,,,,,3,68,22.67,0,4,23,5.75,0,0,0
25,1983,1983-09-12,2,24.258,SDG,@,KAN,W 17-14,23,86,3.74,0,,2,45,22.50,0,,,0,0,,0,0,0,,,,,,1,19,19.00,0,1,1,1.00,0,0,0
26,1983,1983-09-18,3,24.264,SDG,@,SEA,L 31-34,8,34,4.25,0,,3,19,6.33,0,,,0,0,,0,0,0,,,,,,1,9,9.00,0,0,0,,0,0,0
27,1983,1983-09-25,4,24.271,SDG,,CLE,L 24-30,7,12,1.71,0,,1,7,7.00,0,,,0,0,,0,0,0,,,,,,2,42,21.00,0,2,5,2.50,0,0,0
28,1983,1983-10-02,5,24.278,SDG,@,NYG,W 41-34,3,25,8.33,0,,0,0,,0,,,0,0,,0,0,0,,,,,,7,123,17.57,0,0,0,,0,0,0
29,1983,1983-10-09,6,24.285,SDG,,SEA,W 28-21,3,18,6.00,0,,1,-3,-3.00,0,,,0,0,,0,0,0,,,,,,3,48,16.00,0,1,3,3.00,0,0,0
30,1983,1983-10-16,7,24.292,SDG,@,NWE,L 21-37,24,72,3.00,2,,6,60,10.00,0,,,0,0,,0,0,0,,,,,,4,80,20.00,0,1,5,5.00,0,2,12
31,1983,1983-10-23,8,24.299,SDG,@,DEN,L 6-14,13,49,3.77,0,,4,20,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
32,1983,1983-10-31,9,24.307,SDG,,WAS,L 24-27,1,3,3.00,0,,1,8,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,30,30.00,0,0,0
33,1983,1983-11-06,10,24.313,SDG,@,PIT,L 3-26,2,-1,-0.50,0,,1,12,12.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,1983,1983-11-13,11,24.320,SDG,,DAL,W 24-23,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,4,4.00,0,0,0
35,1983,1983-11-27,13,24.334,SDG,,DEN,W 31-7,14,43,3.07,1,,0,0,,0,,,0,0,,0,0,0,,,,,,1,18,18.00,0,2,9,4.50,0,1,6
36,1983,1983-12-01,14,24.338,SDG,,RAI,L 10-42,5,13,2.60,0,,1,4,4.00,0,,,0,0,,0,0,0,,,,,,1,18,18.00,0,2,25,12.50,0,0,0
37,1983,1983-12-11,15,24.348,SDG,,KAN,W 41-38,14,81,5.79,0,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,5,103,20.60,0,1,28,28.00,0,0,0
38,1983,1983-12-18,16,24.355,SDG,@,RAI,L 14-30,3,5,1.67,0,,3,34,11.33,0,,,0,0,,0,0,0,,,,,,4,79,19.75,0,2,4,2.00,0,0,0
39,1984,1984-09-02,1,25.249,CIN,@,DEN,L 17-20,17,45,2.65,1,,3,15,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
40,1984,1984-09-09,2,25.256,CIN,,KAN,L 22-27,5,11,2.20,0,,3,28,9.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
41,1984,1984-09-16,3,25.263,CIN,@,NYJ,L 23-43,5,-5,-1.00,0,,3,10,3.33,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
42,1984,1984-09-23,4,25.270,CIN,,RAM,L 14-24,3,-1,-0.33,0,,1,3,3.00,0,,,0,0,,0,0,0,,,,,,2,34,17.00,0,0,0,,0,0,0
43,1984,1984-10-01,5,25.278,CIN,@,PIT,L 17-38,3,5,1.67,0,,3,20,6.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,1984,1984-10-14,7,25.291,CIN,@,NWE,L 14-20,3,11,3.67,0,,1,4,4.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1984,1984-10-21,8,25.298,CIN,,CLE,W 12-9,6,24,4.00,0,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,1984,1984-10-28,9,25.305,CIN,@,HOU,W 31-13,12,76,6.33,0,,3,15,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
47,1984,1984-11-04,10,25.312,CIN,@,SFO,L 17-23,6,27,4.50,0,,3,33,11.00,0,,,0,0,,0,0,0,,,,,,4,73,18.25,0,0,0,,0,0,0
48,1984,1984-11-11,11,25.319,CIN,,PIT,W 22-20,13,54,4.15,1,,2,18,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
49,1984,1984-11-18,12,25.326,CIN,,SEA,L 6-26,6,25,4.17,0,,5,50,10.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
50,1984,1984-11-25,13,25.333,CIN,,ATL,W 35-14,7,22,3.14,0,,2,14,7.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
51,1984,1984-12-02,14,25.340,CIN,@,CLE,W 20-17,3,16,5.33,0,,1,3,3.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,1984,1984-12-09,15,25.347,CIN,@,NOR,W 24-21,7,34,4.86,0,,1,27,27.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
53,1984,1984-12-16,16,25.354,CIN,,BUF,W 52-21,7,52,7.43,0,,2,23,11.50,0,,,0,0,,0,0,0,,,,,,1,37,37.00,0,0,0,,0,0,0
54,1985,1985-09-08,1,26.254,CIN,,SEA,L 24-28,9,36,4.00,1,,1,17,17.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
55,1985,1985-09-15,2,26.261,CIN,@,STL,L 27-41,13,47,3.62,0,,4,23,5.75,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
56,1985,1985-09-22,3,26.268,CIN,,SDG,L 41-44,16,86,5.38,1,,4,29,7.25,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
57,1985,1985-09-30,4,26.276,CIN,@,PIT,W 37-24,18,133,7.39,2,,4,27,6.75,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
58,1985,1985-10-06,5,26.282,CIN,,NYJ,L 20-29,11,36,3.27,0,,3,12,4.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
59,1985,1985-10-13,6,26.289,CIN,,NYG,W 35-30,16,59,3.69,1,,5,82,16.40,1,,,0,0,,0,0,0,,0,,,,1,15,15.00,0,0,0,,0,2,12
60,1985,1985-10-20,7,26.296,CIN,@,HOU,L 27-44,8,48,6.00,0,,5,48,9.60,1,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
61,1985,1985-10-27,8,26.303,CIN,,PIT,W 26-21,15,26,1.73,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
62,1985,1985-11-03,9,26.310,CIN,@,BUF,W 23-17,13,52,4.00,0,,2,20,10.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
63,1985,1985-11-10,10,26.317,CIN,,CLE,W 27-10,15,52,3.47,0,,6,58,9.67,1,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
64,1985,1985-11-17,11,26.324,CIN,@,RAI,L 6-13,3,10,3.33,0,,4,37,9.25,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
65,1985,1985-11-24,12,26.331,CIN,@,CLE,L 6-24,12,90,7.50,0,,2,27,13.50,0,,,0,0,,0,0,0,,0,,,,1,13,13.00,0,0,0,,0,0,0
66,1985,1985-12-01,13,26.338,CIN,,HOU,W 45-27,11,81,7.36,0,,4,85,21.25,1,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
67,1985,1985-12-08,14,26.345,CIN,,DAL,W 50-24,13,109,8.38,2,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
68,1985,1985-12-15,15,26.352,CIN,@,WAS,L 24-27,6,15,2.50,0,,5,48,9.60,0,,,1,1,100.00,8,1,0,139.6,0,0,8.00,28.00,1,10,10.00,0,0,0,,0,0,0
69,1985,1985-12-22,16,26.359,CIN,@,NWE,L 23-34,13,49,3.77,0,,5,54,10.80,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
70,1986,1986-09-07,1,27.253,CIN,@,KAN,L 14-24,13,40,3.08,0,,3,22,7.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
71,1986,1986-09-14,2,27.260,CIN,,BUF,W 36-33,8,29,3.63,0,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
72,1986,1986-09-18,3,27.264,CIN,@,CLE,W 30-13,14,118,8.43,0,,3,40,13.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
73,1986,1986-09-28,4,27.274,CIN,,CHI,L 7-44,7,15,2.14,0,,3,18,6.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
74,1986,1986-10-05,5,27.281,CIN,@,GNB,W 34-28,20,94,4.70,2,,2,29,14.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
75,1986,1986-10-13,6,27.289,CIN,,PIT,W 24-22,14,69,4.93,0,,3,26,8.67,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
76,1986,1986-10-19,7,27.295,CIN,,HOU,W 31-28,18,133,7.39,2,,6,62,10.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
77,1986,1986-10-26,8,27.302,CIN,@,PIT,L 9-30,11,48,4.36,0,,6,69,11.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
78,1986,1986-11-02,9,27.309,CIN,@,DET,W 24-17,15,120,8.00,0,,2,16,8.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
79,1986,1986-11-09,10,27.316,CIN,@,HOU,L 28-32,9,26,2.89,0,,3,55,18.33,2,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
80,1986,1986-11-16,11,27.323,CIN,,SEA,W 34-7,12,42,3.50,0,,4,90,22.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
81,1986,1986-11-23,12,27.330,CIN,,MIN,W 24-20,12,41,3.42,0,,1,8,8.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
82,1986,1986-11-30,13,27.337,CIN,@,DEN,L 28-34,7,27,3.86,0,,3,55,18.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
83,1986,1986-12-07,14,27.344,CIN,@,NWE,W 31-7,18,163,9.06,1,,6,101,16.83,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
84,1986,1986-12-14,15,27.351,CIN,,CLE,L 3-34,12,43,3.58,0,,7,75,10.71,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
85,1986,1986-12-21,16,27.358,CIN,,NYJ,W 52-21,15,79,5.27,0,,1,11,11.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
86,1987,1987-09-13,1,28.259,CIN,@,IND,W 23-21,19,86,4.53,1,,2,29,14.50,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
87,1987,1987-09-20,2,28.266,CIN,,SFO,L 26-27,16,31,1.94,0,,3,28,9.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,1987,1987-10-25,6,28.301,CIN,@,PIT,L 20-23,15,53,3.53,0,,6,67,11.17,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,1987,1987-11-01,7,28.308,CIN,,HOU,L 29-31,12,28,2.33,0,,6,103,17.17,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
90,1987,1987-11-08,8,28.315,CIN,,MIA,L 14-20,1,8,8.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,1987,1987-12-06,12,28.343,CIN,,KAN,W 30-27,9,30,3.33,0,,2,32,16.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
92,1987,1987-12-13,13,28.350,CIN,@,CLE,L 24-38,9,11,1.22,0,,1,4,4.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,1987,1987-12-20,14,28.357,CIN,,NOR,L 24-41,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,,,,,0,
94,1987,1987-12-27,15,28.364,CIN,@,HOU,L 17-21,13,43,3.31,0,,2,9,4.50,0,,,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0,,0,0,0
95,1988,1988-09-04,1,29.251,CIN,,PHO,W 21-14,9,75,8.33,0,,3,43,14.33,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
96,1988,1988-09-11,2,29.258,CIN,@,PHI,W 28-24,9,42,4.67,0,,3,52,17.33,2,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
97,1988,1988-09-18,3,29.265,CIN,@,PIT,W 17-12,19,88,4.63,0,,1,-1,-1.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1988,1988-09-25,4,29.272,CIN,,CLE,W 24-17,17,83,4.88,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,1988,1988-10-02,5,29.279,CIN,@,RAI,W 45-21,3,28,9.33,0,,4,49,12.25,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1988,1988-10-16,7,29.293,CIN,@,NWE,L 21-27,6,22,3.67,0,,1,2,2.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1988,1988-10-23,8,29.300,CIN,,HOU,W 44-21,16,102,6.38,3,,2,27,13.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
102,1988,1988-10-30,9,29.307,CIN,@,CLE,L 16-23,10,65,6.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,1988,1988-11-06,10,29.314,CIN,,PIT,W 42-7,13,42,3.23,3,,2,18,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
104,1988,1988-11-13,11,29.321,CIN,@,KAN,L 28-31,10,48,4.80,0,,1,15,15.00,0,,,0,0,,0,0,0,,,,,,1,-6,-6.00,0,0,0,,0,0,0
105,1988,1988-11-20,12,29.328,CIN,@,DAL,W 38-24,16,148,9.25,1,,3,11,3.67,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
106,1988,1988-11-27,13,29.335,CIN,,BUF,W 35-21,22,93,4.23,1,,3,21,7.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
107,1988,1988-12-04,14,29.342,CIN,,SDG,W 27-10,11,39,3.55,0,,2,25,12.50,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
108,1988,1988-12-11,15,29.349,CIN,@,HOU,L 6-41,14,44,3.14,0,,2,24,12.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,1988,1988-12-17,16,29.355,CIN,,WAS,W 20-17,7,12,1.71,0,,2,1,0.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,1989,1989-09-10,1,30.256,CIN,@,CHI,L 14-17,13,88,6.77,0,,5,46,9.20,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
111,1989,1989-09-17,2,30.263,CIN,,PIT,W 41-10,20,113,5.65,1,,1,17,17.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
112,1989,1989-09-25,3,30.271,CIN,,CLE,W 21-14,13,67,5.15,0,,2,44,22.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
113,1989,1989-10-01,4,30.277,CIN,@,KAN,W 21-17,7,34,4.86,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
114,1989,1989-10-08,5,30.284,CIN,@,PIT,W 26-16,17,127,7.47,2,,2,12,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
115,1989,1989-10-15,6,30.291,CIN,,MIA,L 13-20,20,95,4.75,0,,4,45,11.25,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,1989,1989-10-22,7,30.298,CIN,,IND,L 12-23,11,37,3.36,0,,4,29,7.25,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,1989,1989-10-29,8,30.305,CIN,,TAM,W 56-23,17,131,7.71,1,,3,17,5.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
118,1989,1989-11-05,9,30.312,CIN,@,RAI,L 7-28,7,29,4.14,0,,1,6,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1989,1989-11-13,10,30.320,CIN,@,HOU,L 24-26,19,141,7.42,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
120,1989,1989-11-19,11,30.326,CIN,,DET,W 42-7,11,51,4.64,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
121,1989,1989-11-26,12,30.333,CIN,@,BUF,L 7-24,20,105,5.25,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,1989,1989-12-03,13,30.340,CIN,@,CLE,W 21-0,15,47,3.13,1,,2,12,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
123,1989,1989-12-10,14,30.347,CIN,,SEA,L 17-24,11,52,4.73,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,1989,1989-12-17,15,30.354,CIN,,HOU,W 61-7,5,29,5.80,1,,1,12,12.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
125,1989,1989-12-25,16,30.362,CIN,@,MIN,L 21-29,15,93,6.20,0,,12,66,5.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,1990,1990-09-09,1,31.255,CIN,,NYJ,W 25-20,15,67,4.47,0,,2,8,4.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
127,1990,1990-09-16,2,31.262,CIN,@,SDG,W 21-16,15,62,4.13,0,,2,16,8.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
128,1990,1990-09-23,3,31.269,CIN,,NWE,W 41-7,12,37,3.08,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
129,1990,1990-10-01,4,31.277,CIN,@,SEA,L 16-31,9,22,2.44,0,,2,19,9.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,1990,1990-10-07,5,31.283,CIN,@,RAM,W 34-31,10,44,4.40,0,,7,109,15.57,2,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
131,1990,1990-10-14,6,31.290,CIN,@,HOU,L 17-48,7,20,2.86,0,,2,2,1.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
132,1990,1990-10-22,7,31.298,CIN,@,CLE,W 34-13,6,63,10.50,1,,1,2,2.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
133,1990,1990-10-28,8,31.304,CIN,@,ATL,L 17-38,6,7,1.17,1,,1,4,4.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
134,1990,1990-11-04,9,31.311,CIN,,NOR,L 7-21,5,72,14.40,0,,1,2,2.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
135,1990,1990-11-18,10,31.325,CIN,,PIT,W 27-3,20,105,5.25,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
136,1990,1990-11-25,11,31.332,CIN,,IND,L 20-34,11,69,6.27,0,,5,74,14.80,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
137,1990,1990-12-02,12,31.339,CIN,@,PIT,W 16-12,20,81,4.05,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
138,1990,1990-12-09,13,31.346,CIN,,SFO,L 17-20,10,43,4.30,0,,1,4,4.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,1990,1990-12-16,14,31.353,CIN,@,RAI,L 7-24,12,27,2.25,0,,1,20,20.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,1990,1990-12-23,15,31.360,CIN,,HOU,W 40-20,20,201,10.05,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
141,1990,1990-12-30,16,32.002,CIN,,CLE,W 21-14,17,84,4.94,0,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
142,1991,1991-09-01,1,32.247,CIN,@,DEN,L 14-45,11,27,2.45,0,,1,6,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
143,1991,1991-09-08,2,32.254,CIN,,HOU,L 7-30,20,101,5.05,0,,4,27,6.75,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
144,1991,1991-09-15,3,32.261,CIN,@,CLE,L 13-14,18,111,6.17,0,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
145,1991,1991-09-22,4,32.268,CIN,,WAS,L 27-34,7,15,2.14,1,,2,10,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
146,1991,1991-10-06,5,32.282,CIN,,SEA,L 7-13,11,41,3.73,0,,2,43,21.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
