ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-11-26,11,24.039,PHI,@,DET,L 14-45,,0.0,1,0,0,0,0
2,2015,2015-12-06,12,24.049,PHI,@,NWE,W 35-28,,0.0,4,1,0,0,0
3,2015,2015-12-13,13,24.056,PHI,,BUF,W 23-20,,0.0,1,0,1,7,0
4,2015,2015-12-20,14,24.063,PHI,,ARI,L 17-40,*,0.0,0,1,0,0,0
5,2015,2015-12-26,15,24.069,PHI,,WAS,L 24-38,*,0.0,5,1,0,0,0
6,2015,2016-01-03,16,24.077,PHI,@,NYG,W 35-30,*,0.0,5,2,0,0,0
7,2016,2016-10-23,7,25.005,CLE,@,CIN,L 17-31,,0.0,0,0,0,0,0
8,2016,2016-10-30,8,25.012,CLE,,NYJ,L 28-31,,0.0,0,0,0,0,0
9,2016,2016-11-06,9,25.019,CLE,,DAL,L 10-35,,0.0,3,2,0,0,0
10,2016,2016-11-10,10,25.023,CLE,@,BAL,L 7-28,*,0.0,5,1,0,0,0
11,2016,2016-11-20,11,25.033,CLE,,PIT,L 9-24,*,0.0,4,1,0,0,0
12,2016,2016-11-27,12,25.040,CLE,,NYG,L 13-27,*,0.0,2,3,0,0,0
13,2016,2016-12-11,13,25.054,CLE,,CIN,L 10-23,*,0.0,1,0,0,0,0
14,2016,2016-12-18,14,25.061,CLE,@,BUF,L 13-33,*,0.0,5,2,0,0,0
15,2016,2016-12-24,15,25.067,CLE,,SDG,W 20-17,*,0.0,4,3,0,0,0
16,2016,2017-01-01,16,25.075,CLE,@,PIT,L 24-27,*,1.0,3,1,0,0,0
