ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1957,1957-09-29,1,22.162,RAM,,PHI,W 17-13,9,6,0.67,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
2,1957,1957-10-06,2,22.169,RAM,@,SFO,L 20-23,0,0,,0,4,65,16.25,0,0,0,,0,0,,,,,,,,,,,,,,,0,
3,1957,1957-10-13,3,22.176,RAM,@,DET,L 7-10,0,0,,0,1,12,12.00,1,0,0,,0,0,,,,,,,,,,,,,,,1,
4,1957,1957-10-20,4,22.183,RAM,@,CHI,L 26-34,1,5,5.00,0,4,137,34.25,1,0,0,,0,0,,,,,,,,,,,,,,,1,
5,1957,1957-10-27,5,22.190,RAM,,DET,W 35-17,0,0,,0,1,0,0.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
6,1957,1957-11-03,6,22.197,RAM,,CHI,L 10-16,0,0,,0,3,24,8.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
7,1957,1957-11-10,7,22.204,RAM,,SFO,W 37-24,15,44,2.93,1,2,21,10.50,0,0,0,,0,0,,,,,,,,,,,,,,,1,
8,1957,1957-11-17,8,22.211,RAM,@,GNB,W 31-27,17,149,8.76,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
9,1957,1957-11-24,9,22.218,RAM,@,CLE,L 31-45,11,52,4.73,0,1,3,3.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
10,1957,1957-12-08,11,22.232,RAM,,GNB,W 42-17,13,49,3.77,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
11,1957,1957-12-15,12,22.239,RAM,,BAL,W 37-21,20,42,2.10,0,2,60,30.00,1,0,0,,0,0,,,,,,,,,,,,,,,1,
12,1958,1958-09-28,1,23.161,RAM,,CLE,L 27-30,13,68,5.23,0,3,26,8.67,0,0,0,,0,0,,,,,,,,,,,,,,,0,
13,1958,1958-10-05,2,23.168,RAM,@,SFO,W 33-3,14,129,9.21,0,1,8,8.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
14,1958,1958-10-12,3,23.175,RAM,@,DET,W 42-28,12,56,4.67,3,4,32,8.00,0,0,0,,0,0,,,,,,,,,,,,,,,3,
