ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1991,1991-09-01,1,22.219,RAI,@,HOU,L 17-47,,
2,1991,1991-09-22,4,22.240,RAI,@,ATL,L 17-21,,
3,1991,1991-09-29,5,22.247,RAI,,SFO,W 12-6,,
4,1991,1991-10-06,6,22.254,RAI,,SDG,L 13-21,,
5,1991,1991-10-13,7,22.261,RAI,@,SEA,W 23-20,,
6,1991,1991-10-20,8,22.268,RAI,,RAM,W 20-17,,
7,1991,1991-10-28,9,22.276,RAI,@,KAN,L 21-24,,
8,1991,1991-11-10,10,22.289,RAI,@,DEN,W 17-16,,
9,1991,1991-11-17,11,22.296,RAI,,SEA,W 31-7,,
10,1991,1991-11-24,12,22.303,RAI,@,CIN,W 38-14,,
11,1991,1991-12-01,13,22.310,RAI,@,SDG,W 9-7,,1.0
12,1991,1991-12-08,14,22.317,RAI,,BUF,L 27-30,,
13,1991,1991-12-16,15,22.325,RAI,@,NOR,L 0-27,,
14,1991,1991-12-22,16,22.331,RAI,,KAN,L 21-27,,
15,1992,1992-09-06,1,23.225,RAI,@,DEN,L 13-17,,
16,1992,1992-09-13,2,23.232,RAI,@,CIN,L 21-24,,
17,1992,1992-10-04,5,23.253,RAI,,NYG,W 13-10,,1.5
18,1992,1992-10-11,6,23.260,RAI,,BUF,W 20-3,,
19,1992,1992-10-18,7,23.267,RAI,@,SEA,W 19-0,,
20,1992,1992-10-25,8,23.274,RAI,,DAL,L 13-28,,
21,1992,1992-11-08,9,23.288,RAI,@,PHI,L 10-31,,
22,1992,1992-11-15,10,23.295,RAI,,SEA,W 20-3,,
23,1992,1992-11-22,11,23.302,RAI,,DEN,W 24-0,,
24,1992,1992-11-29,12,23.309,RAI,@,SDG,L 3-27,,
25,1992,1992-12-06,13,23.316,RAI,,KAN,W 28-7,,1.0
26,1992,1992-12-14,14,23.324,RAI,@,MIA,L 7-20,,
27,1992,1992-12-20,15,23.330,RAI,,SDG,L 14-36,,
28,1992,1992-12-26,16,23.336,RAI,@,WAS,W 21-20,,
29,1993,1993-09-05,1,24.223,RAI,,MIN,W 24-7,,
30,1993,1993-09-12,2,24.230,RAI,@,SEA,W 17-13,,
31,1993,1993-09-19,3,24.237,RAI,,CLE,L 16-19,,
32,1993,1993-10-03,4,24.251,RAI,@,KAN,L 9-24,,
33,1993,1993-10-10,5,24.258,RAI,,NYJ,W 24-20,,
34,1993,1993-10-18,6,24.266,RAI,@,DEN,W 23-20,,1.5
35,1993,1993-10-31,7,24.279,RAI,,SDG,L 23-30,,
36,1993,1993-11-07,8,24.286,RAI,@,CHI,W 16-14,,
37,1993,1993-11-14,9,24.293,RAI,,KAN,L 20-31,,
38,1993,1993-11-21,10,24.300,RAI,@,SDG,W 12-7,,
39,1993,1993-11-28,11,24.307,RAI,@,CIN,L 10-16,,
