ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2002,2002-09-09,1,23.053,NWE,,PIT,W 30-14,,9,6,83,13.83,1,66.7%,9.22,0,0,,0,2,51,25.50,0,0,0,,0,1,6,0.0,,
2,2002,2002-09-15,2,23.059,NWE,@,NYJ,W 44-7,,5,3,65,21.67,1,60.0%,13.00,0,0,,0,1,17,17.00,0,0,0,,0,1,6,0.0,,
3,2002,2002-09-22,3,23.066,NWE,,KAN,W 41-38,*,8,6,33,5.50,0,75.0%,4.13,0,0,,0,7,201,28.71,0,0,0,,0,0,0,0.0,,
4,2002,2002-09-29,4,23.073,NWE,@,SDG,L 14-21,*,15,13,128,9.85,0,86.7%,8.53,1,4,4.00,0,1,26,26.00,0,0,0,,0,0,0,0.0,,
5,2002,2002-10-06,5,23.080,NWE,@,MIA,L 13-26,*,6,4,61,15.25,0,66.7%,10.17,0,0,,0,1,22,22.00,0,0,0,,0,0,0,0.0,,
6,2002,2002-10-13,6,23.087,NWE,,GNB,L 10-28,*,10,5,38,7.60,0,50.0%,3.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
7,2002,2002-10-27,7,23.101,NWE,,DEN,L 16-24,,2,0,0,,0,0.0%,0.00,0,0,,0,3,60,20.00,0,1,40,40.00,0,0,0,0.0,,
8,2002,2002-11-03,8,23.108,NWE,@,BUF,W 38-7,*,1,0,0,,0,0.0%,0.00,1,-4,-4.00,0,2,39,19.50,0,1,18,18.00,0,0,0,0.0,,
9,2002,2002-11-10,9,23.115,NWE,@,CHI,W 33-30,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,7,156,22.29,0,0,0,,0,0,0,0.0,,
10,2002,2002-11-17,10,23.122,NWE,@,OAK,L 20-27,*,4,3,11,3.67,0,75.0%,2.75,0,0,,0,4,78,19.50,0,0,0,,0,0,0,0.0,,
11,2002,2002-11-24,11,23.129,NWE,,MIN,W 24-17,,3,1,20,20.00,0,33.3%,6.67,0,0,,0,3,72,24.00,0,0,0,,0,0,0,0.0,,
12,2002,2002-11-28,12,23.133,NWE,@,DET,W 20-12,,2,0,0,,0,0.0%,0.00,0,0,,0,5,141,28.20,0,0,0,,0,0,0,0.0,,
13,2002,2002-12-08,13,23.143,NWE,,BUF,W 27-17,*,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
14,2003,2003-09-07,1,24.051,NWE,@,BUF,L 0-31,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,1,11,11.00,0,0,0,0.0,,
15,2003,2003-09-14,2,24.058,NWE,@,PHI,W 31-10,*,8,6,89,14.83,1,75.0%,11.13,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
