ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
24,1998,1998-10-04,5,28.259,OAK,@,ARI,W 23-20,,0,0,,0,0,0,,0,0,0,,,0,,,6,275,45.83,0
25,1998,1998-10-11,6,28.266,OAK,,SDG,W 7-6,,0,0,,0,0,0,,0,0,0,,,0,,,16,709,44.31,0
26,1998,1998-10-25,7,28.280,OAK,,CIN,W 27-10,,0,0,,0,0,0,,0,0,0,,,0,,,4,163,40.75,0
27,1998,1998-11-01,8,28.287,OAK,@,SEA,W 31-18,,0,0,,0,1,1,100.00,-1,0,0,79.2,0,0,-1.00,-1.00,3,130,43.33,0
28,1998,1998-11-08,9,28.294,OAK,@,BAL,L 10-13,,0,0,,0,0,0,,0,0,0,,,0,,,5,182,36.40,0
29,1998,1998-11-15,10,28.301,OAK,,SEA,W 20-17,,0,0,,0,0,0,,0,0,0,,,0,,,6,244,40.67,0
30,1998,1998-11-22,11,28.308,OAK,@,DEN,L 14-40,,0,0,,0,0,0,,0,0,0,,,0,,,7,333,47.57,0
31,1998,1998-11-29,12,28.315,OAK,,WAS,L 19-29,,0,0,,0,0,0,,0,0,0,,,0,,,6,248,41.33,0
32,1998,1998-12-06,13,28.322,OAK,,MIA,L 17-27,,0,0,,0,0,0,,0,0,0,,,0,,,5,234,46.80,0
33,1998,1998-12-13,14,28.329,OAK,@,BUF,L 21-44,,0,0,,0,0,0,,0,0,0,,,0,,,6,277,46.17,0
34,1998,1998-12-20,15,28.336,OAK,@,SDG,W 17-10,,0,0,,0,0,0,,0,0,0,,,0,,,7,283,40.43,0
35,1998,1998-12-26,16,28.342,OAK,,KAN,L 24-31,,0,0,,0,0,0,,0,0,0,,,0,,,5,217,43.40,0
36,1999,1999-09-12,1,29.237,OAK,@,GNB,L 24-28,,0,0,,0,0,0,,0,0,0,,,,,,5,208,41.60,0
37,1999,1999-09-19,2,29.244,OAK,@,MIN,W 22-17,,0,0,,0,0,0,,0,0,0,,,,,,6,225,37.50,0
38,1999,1999-09-26,3,29.251,OAK,,CHI,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,3,115,38.33,0
39,1999,1999-10-03,4,29.258,OAK,@,SEA,L 21-22,,0,0,,0,0,0,,0,0,0,,,,,,5,176,35.20,0
40,1999,1999-10-10,5,29.265,OAK,,DEN,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,4,183,45.75,0
41,1999,1999-10-17,6,29.272,OAK,@,BUF,W 20-14,,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
42,1999,1999-10-24,7,29.279,OAK,,NYJ,W 24-23,,0,0,,0,0,0,,0,0,0,,,,,,4,153,38.25,0
43,1999,1999-10-31,8,29.286,OAK,,MIA,L 9-16,,0,0,,0,0,0,,0,0,0,,,,,,8,353,44.13,0
44,1999,1999-11-14,9,29.300,OAK,,SDG,W 28-9,,0,0,,0,0,0,,0,0,0,,,,,,3,107,35.67,0
45,1999,1999-11-22,10,29.308,OAK,@,DEN,L 21-27,,0,0,,0,0,0,,0,0,0,,,,,,6,182,30.33,1
46,1999,1999-11-28,11,29.314,OAK,,KAN,L 34-37,,0,0,,0,0,0,,0,0,0,,,,,,5,216,43.20,0
47,1999,1999-12-05,12,29.321,OAK,,SEA,W 30-21,,,,,,,,,,,,,,,,,,,,
48,1999,1999-12-09,13,29.325,OAK,@,TEN,L 14-21,,0,0,,0,0,0,,0,0,0,,,,,,2,76,38.00,0
49,1999,1999-12-19,14,29.335,OAK,,TAM,W 45-0,,0,0,,0,0,0,,0,0,0,,,,,,6,247,41.17,0
50,1999,1999-12-26,15,29.342,OAK,@,SDG,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,4,163,40.75,0
51,1999,2000-01-02,16,29.349,OAK,@,KAN,W 41-38,,0,0,,0,0,0,,0,0,0,,,,,,9,391,43.44,0
52,2001,2001-12-02,11,31.318,DET,@,CHI,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
53,2001,2001-12-09,12,31.325,DET,@,TAM,L 12-15,,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
54,2001,2001-12-16,13,31.332,DET,,MIN,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,7,314,44.86,0
55,2003,2003-12-20,15,33.336,MIN,,KAN,W 45-20,,0,0,,0,0,0,,0,0,0,,,,,,4,153,38.25,0
56,2003,2003-12-28,16,33.344,MIN,@,ARI,L 17-18,,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
57,2005,2005-09-11,1,35.236,SEA,@,JAX,L 14-26,,0,0,,0,0,0,,0,0,0,,,,,,5,230,46.00,0
58,2005,2005-09-18,2,35.243,SEA,,ATL,W 21-18,,0,0,,0,0,0,,0,0,0,,,,,,6,249,41.50,0
59,2005,2005-09-25,3,35.250,SEA,,ARI,W 37-12,,0,0,,0,0,0,,0,0,0,,,,,,4,145,36.25,0
60,2005,2005-10-02,4,35.257,SEA,@,WAS,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,3,99,33.00,0
