ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1986,1986-10-05,5,22.230,HOU,@,DET,L 13-24,,,,,
2,1986,1986-10-12,6,22.237,HOU,,CHI,L 7-20,,,,,
3,1986,1986-10-19,7,22.244,HOU,@,CIN,L 28-31,,,,,
4,1986,1986-10-26,8,22.251,HOU,,RAI,L 17-28,,,,,
5,1986,1986-11-02,9,22.258,HOU,@,MIA,L 7-28,,,,,
6,1986,1986-11-09,10,22.265,HOU,,CIN,W 32-28,,,,,
7,1986,1986-11-16,11,22.272,HOU,@,PIT,L 10-21,,,,,
8,1986,1986-11-23,12,22.279,HOU,,IND,W 31-17,,,,,
9,1986,1986-11-30,13,22.286,HOU,@,CLE,L 10-13,,,,,
10,1986,1986-12-07,14,22.293,HOU,@,SDG,L 0-27,,,,,
11,1986,1986-12-14,15,22.300,HOU,,MIN,W 23-10,,,,,
12,1986,1986-12-21,16,22.307,HOU,,BUF,W 16-7,,,,,
13,1987,1987-09-13,1,23.208,HOU,,RAM,W 20-16,,,,,
14,1987,1987-09-20,2,23.215,HOU,@,BUF,L 30-34,,,,,
15,1987,1987-10-25,6,23.250,HOU,,ATL,W 37-33,,,,,
16,1987,1987-11-01,7,23.257,HOU,@,CIN,W 31-29,,,,,
17,1987,1987-11-08,8,23.264,HOU,@,SFO,L 20-27,,,,,
18,1987,1987-11-15,9,23.271,HOU,@,PIT,W 23-3,,,,,
19,1987,1987-11-22,10,23.278,HOU,,CLE,L 7-40,,,,,
20,1987,1987-11-29,11,23.285,HOU,@,IND,L 27-51,,,,,
21,1987,1987-12-06,12,23.292,HOU,,SDG,W 33-18,,,,,
22,1987,1987-12-13,13,23.299,HOU,@,NOR,L 10-24,,,,,
23,1987,1987-12-20,14,23.306,HOU,,PIT,W 24-16,,,,,
24,1987,1987-12-27,15,23.313,HOU,,CIN,W 21-17,,,,,
25,1988,1988-09-04,1,24.200,HOU,@,IND,W 17-14,,,,,
26,1988,1988-09-11,2,24.207,HOU,,RAI,W 38-35,,,,,
27,1988,1988-09-18,3,24.214,HOU,@,NYJ,L 3-45,,,,,
28,1988,1988-09-25,4,24.221,HOU,,NWE,W 31-6,,,,,
29,1988,1988-10-02,5,24.228,HOU,@,PHI,L 23-32,,,,,
30,1988,1988-10-09,6,24.235,HOU,,KAN,W 7-6,,,,,
31,1988,1988-10-16,7,24.242,HOU,@,PIT,W 34-14,,,,,
32,1988,1988-10-23,8,24.249,HOU,@,CIN,L 21-44,,,,,
33,1988,1988-10-30,9,24.256,HOU,,WAS,W 41-17,,,,,
34,1988,1988-11-07,10,24.264,HOU,,CLE,W 24-17,,,,,
35,1988,1988-11-13,11,24.270,HOU,@,SEA,L 24-27,,,,,
36,1988,1988-11-20,12,24.277,HOU,,PHO,W 38-20,,,,,
37,1988,1988-11-24,13,24.281,HOU,@,DAL,W 25-17,,,,,
38,1988,1988-12-04,14,24.291,HOU,,PIT,L 34-37,,,,,
39,1988,1988-12-11,15,24.298,HOU,,CIN,W 41-6,,,,,
40,1988,1988-12-18,16,24.305,HOU,@,CLE,L 23-28,,,,,
41,1989,1989-09-10,1,25.205,HOU,@,MIN,L 7-38,0,0,,0,
42,1989,1989-09-17,2,25.212,HOU,@,SDG,W 34-27,0,0,,0,1.5
43,1989,1989-09-24,3,25.219,HOU,,BUF,L 41-47,0,0,,0,
44,1989,1989-10-01,4,25.226,HOU,,MIA,W 39-7,0,0,,0,
45,1989,1989-10-08,5,25.233,HOU,@,NWE,L 13-23,0,0,,0,
46,1989,1989-10-15,6,25.240,HOU,@,CHI,W 33-28,0,0,,0,
47,1989,1989-10-22,7,25.247,HOU,,PIT,W 27-0,0,0,,0,
48,1989,1989-10-29,8,25.254,HOU,@,CLE,L 17-28,0,0,,0,
49,1989,1989-11-05,9,25.261,HOU,,DET,W 35-31,0,0,,0,
50,1989,1989-11-13,10,25.269,HOU,,CIN,W 26-24,0,0,,0,
51,1989,1989-11-19,11,25.275,HOU,,RAI,W 23-7,0,0,,0,1.0
52,1989,1989-11-26,12,25.282,HOU,@,KAN,L 0-34,0,0,,0,
53,1989,1989-12-03,13,25.289,HOU,@,PIT,W 23-16,0,0,,0,
54,1989,1989-12-10,14,25.296,HOU,,TAM,W 20-17,0,0,,0,
55,1989,1989-12-17,15,25.303,HOU,@,CIN,L 7-61,1,1,1.00,0,0.0
56,1989,1989-12-23,16,25.309,HOU,,CLE,L 20-24,0,0,,0,
57,1990,1990-09-09,1,26.204,HOU,@,ATL,L 27-47,,,,,
58,1990,1990-09-16,2,26.211,HOU,@,PIT,L 9-20,,,,,
59,1990,1990-09-23,3,26.218,HOU,,IND,W 24-10,,,,,
60,1990,1990-09-30,4,26.225,HOU,@,SDG,W 17-7,,,,,
61,1990,1990-10-07,5,26.232,HOU,,SFO,L 21-24,,,,,
62,1990,1990-10-14,6,26.239,HOU,,CIN,W 48-17,,,,,
63,1990,1990-10-21,7,26.246,HOU,,NOR,W 23-10,,,,,
64,1990,1990-10-28,8,26.253,HOU,,NYJ,L 12-17,,,,,
65,1990,1990-11-04,9,26.260,HOU,@,RAM,L 13-17,,,,,
66,1990,1990-11-18,10,26.274,HOU,@,CLE,W 35-23,,,,,
67,1990,1990-11-26,11,26.282,HOU,,BUF,W 27-24,,,,,
68,1990,1990-12-02,12,26.288,HOU,@,SEA,L 10-13,,,,,
69,1990,1990-12-09,13,26.295,HOU,,CLE,W 58-14,,,,,
70,1990,1990-12-16,14,26.302,HOU,@,KAN,W 27-10,,,,,
71,1990,1990-12-23,15,26.309,HOU,@,CIN,L 20-40,,,,,
72,1990,1990-12-30,16,26.316,HOU,,PIT,W 34-14,,,,,
73,1991,1991-09-01,1,27.196,HOU,,RAI,W 47-17,,,,,
74,1991,1991-09-08,2,27.203,HOU,@,CIN,W 30-7,,,,,
75,1991,1991-09-16,3,27.211,HOU,,KAN,W 17-7,,,,,
76,1991,1991-09-22,4,27.217,HOU,@,NWE,L 20-24,,,,,
77,1991,1991-10-06,5,27.231,HOU,,DEN,W 42-14,,,,,
78,1991,1991-10-13,6,27.238,HOU,@,NYJ,W 23-20,,,,,
79,1991,1991-10-20,7,27.245,HOU,@,MIA,W 17-13,,,,,
80,1991,1991-10-27,8,27.252,HOU,,CIN,W 35-3,,,,,
81,1991,1991-11-03,9,27.259,HOU,@,WAS,L 13-16,,,,,
82,1991,1991-11-10,10,27.266,HOU,,DAL,W 26-23,,,,,
83,1991,1991-11-17,11,27.273,HOU,,CLE,W 28-24,,,,,
84,1991,1991-11-24,12,27.280,HOU,@,PIT,L 14-26,,,,,
85,1991,1991-12-02,13,27.288,HOU,,PHI,L 6-13,,,,,
86,1991,1991-12-08,14,27.294,HOU,,PIT,W 31-6,,,,,
87,1991,1991-12-15,15,27.301,HOU,@,CLE,W 17-14,,,,,
88,1991,1991-12-21,16,27.307,HOU,@,NYG,L 20-24,,,,,
89,1992,1992-09-06,1,28.202,ATL,,NYJ,W 20-17,,,,,
90,1992,1992-09-13,2,28.209,ATL,@,WAS,L 17-24,,,,,
