ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
36,1993,1993-09-13,2,25.230,SFO,@,CLE,L 13-23,,,,,,,,,,,
37,1993,1993-09-19,3,25.236,SFO,,ATL,W 37-30,,,,,,,,,,,
38,1993,1993-09-26,4,25.243,SFO,@,NOR,L 13-16,,,,,,,,,,,
39,1993,1993-10-03,5,25.250,SFO,,MIN,W 38-19,,0,0,,0,1,6,0.0,1,41,1
40,1993,1993-10-17,6,25.264,SFO,@,DAL,L 17-26,,,,,,,,,,,
41,1993,1993-10-24,7,25.271,SFO,,PHO,W 28-14,,0,0,,0,0,0,0.0,1,2,0
42,1993,1993-10-31,8,25.278,SFO,,RAM,W 40-17,,,,,,,,,,,
43,1993,1993-11-14,9,25.292,SFO,@,TAM,W 45-21,,,,,,,,,,,
44,1993,1993-11-22,10,25.300,SFO,,NOR,W 42-7,,0,0,,0,0,0,0.0,1,2,0
45,1993,1993-11-28,11,25.306,SFO,@,RAM,W 35-10,,,,,,,,,,,
46,1993,1993-12-05,12,25.313,SFO,,CIN,W 21-8,,0,0,,0,0,0,0.0,1,0,0
47,1993,1993-12-11,13,25.319,SFO,@,ATL,L 24-27,,,,,,,,,,,
48,1993,1993-12-19,14,25.327,SFO,@,DET,W 55-17,,,,,,,,,,,
49,1993,1993-12-25,15,25.333,SFO,,HOU,L 7-10,,,,,,,,,,,
50,1993,1994-01-03,16,25.342,SFO,,PHI,L 34-37,,,,,,,,,,,
51,1994,1994-09-05,1,26.222,SFO,,RAI,W 44-14,,,,,,,,,,,
52,1994,1994-09-11,2,26.228,SFO,@,KAN,L 17-24,,,,,,,,,,,
53,1994,1994-09-18,3,26.235,SFO,@,RAM,W 34-19,,,,,,,,,,,
54,1994,1994-09-25,4,26.242,SFO,,NOR,W 24-13,,,,,,,,,,,
55,1994,1994-10-02,5,26.249,SFO,,PHI,L 8-40,,,,,,,,,,,
56,1994,1994-10-09,6,26.256,SFO,@,DET,W 27-21,,,,,,,,,,,
57,1994,1994-10-16,7,26.263,SFO,@,ATL,W 42-3,,,,,,,,,,,
58,1994,1994-10-23,8,26.270,SFO,,TAM,W 41-16,,0,0,,0,0,0,0.0,1,8,0
59,1994,1994-11-06,9,26.284,SFO,@,WAS,W 37-22,,,,,,,,,,,
60,1994,1994-11-13,10,26.291,SFO,,DAL,W 21-14,,,,,,,,,,,
61,1994,1994-11-20,11,26.298,SFO,,RAM,W 31-27,,,,,,,,,,,
62,1994,1994-11-28,12,26.306,SFO,@,NOR,W 35-14,,,,,,,,,,,
63,1994,1994-12-04,13,26.312,SFO,,ATL,W 50-14,,,,,,,,,,,
64,1994,1994-12-11,14,26.319,SFO,@,SDG,W 38-15,,,,,,,,,,,
65,1994,1994-12-17,15,26.325,SFO,,DEN,W 42-19,,,,,,,,,,,
66,1994,1994-12-26,16,26.334,SFO,@,MIN,L 14-21,,,,,,,,,,,
67,1995,1995-09-03,1,27.220,SFO,@,NOR,W 24-22,,,,,,,,,,,
68,1995,1995-09-10,2,27.227,SFO,,ATL,W 41-10,,,,,,,,,,,
69,1995,1995-09-17,3,27.234,SFO,,NWE,W 28-3,,0,0,,0,0,0,1.0,0,0,0
70,1995,1995-09-25,4,27.242,SFO,@,DET,L 24-27,,,,,,,,,,,
71,1995,1995-10-15,6,27.262,SFO,@,IND,L 17-18,,,,,,,,,,,
72,1995,1995-10-22,7,27.269,SFO,@,STL,W 44-10,,,,,,,,,,,
73,1995,1995-10-29,8,27.276,SFO,,NOR,L 7-11,,,,,,,,,,,
74,1995,1995-11-05,9,27.283,SFO,,CAR,L 7-13,,,,,,,,,,,
75,1995,1995-11-12,10,27.290,SFO,@,DAL,W 38-20,,,,,,,,,,,
76,1995,1995-11-20,11,27.298,SFO,@,MIA,W 44-20,,,,,,,,,,,
77,1995,1995-11-26,12,27.304,SFO,,STL,W 41-13,,0,0,,0,1,6,0.0,1,86,1
78,1995,1995-12-03,13,27.311,SFO,,BUF,W 27-17,,0,0,,0,0,0,0.0,2,-2,0
79,1995,1995-12-10,14,27.318,SFO,@,CAR,W 31-10,,,,,,,,,,,
80,1995,1995-12-18,15,27.326,SFO,,MIN,W 37-30,,,,,,,,,,,
81,1995,1995-12-24,16,27.332,SFO,@,ATL,L 27-28,,,,,,,,,,,
82,1996,1996-09-01,1,28.219,CAR,,ATL,W 29-6,,,,,,,,,,,
83,1996,1996-09-08,2,28.226,CAR,@,NOR,W 22-20,,,,,,,,,,,
84,1996,1996-09-22,3,28.240,CAR,,SFO,W 23-7,,,,,,,,,,,
85,1996,1996-09-29,4,28.247,CAR,@,JAX,L 14-24,,,,,,,,,,,
86,1996,1996-10-06,5,28.254,CAR,@,MIN,L 12-14,,,,,,,,,,,
87,1996,1996-10-13,6,28.261,CAR,,STL,W 45-13,,,,,,,,,,,
88,1996,1996-10-20,7,28.268,CAR,,NOR,W 19-7,,,,,,,,,,,
89,1996,1996-10-27,8,28.275,CAR,@,PHI,L 9-20,,0,0,,0,0,0,0.0,1,10,0
90,1996,1996-11-03,9,28.282,CAR,@,ATL,L 17-20,,0,0,,0,0,0,0.0,1,0,0
91,1996,1996-11-10,10,28.289,CAR,,NYG,W 27-17,,,,,,,,,,,
92,1996,1996-11-17,11,28.296,CAR,@,STL,W 20-10,,,,,,,,,,,
93,1996,1996-11-24,12,28.303,CAR,@,HOU,W 31-6,,0,0,,0,0,0,0.0,1,11,0
94,1996,1996-12-01,13,28.310,CAR,,TAM,W 24-0,,0,0,,0,0,0,0.0,1,36,0
95,1996,1996-12-08,14,28.317,CAR,@,SFO,W 30-24,,0,0,,0,0,0,0.0,1,0,0
96,1996,1996-12-15,15,28.324,KAN,,IND,L 19-24,,,,,,,,,,,
97,1996,1996-12-22,16,28.331,CAR,,PIT,W 18-14,,,,,,,,,,,
98,1997,1997-08-31,1,29.217,CAR,,WAS,L 10-24,,,,,,,,,,,
99,1997,1997-09-07,2,29.224,CAR,@,ATL,W 9-6,,,,,,,,,,,
100,1997,1997-09-14,3,29.231,CAR,@,SDG,W 26-7,,,,,,,,,,,
101,1997,1997-09-21,4,29.238,CAR,,KAN,L 14-35,,,,,,,,,,,
102,1997,1997-09-29,5,29.246,CAR,,SFO,L 21-34,,,,,,,,,,,
103,1997,1997-10-12,6,29.259,CAR,@,MIN,L 14-21,,,,,,,,,,,
104,1997,1997-10-19,7,29.266,CAR,@,NOR,W 13-0,,0,0,,0,0,0,0.0,2,10,0
105,1997,1997-10-26,8,29.273,CAR,,ATL,W 21-12,,0,0,,0,0,0,0.0,1,17,0
106,1997,1997-11-02,9,29.280,CAR,,OAK,W 38-14,,,,,,,,,,,
107,1997,1997-11-09,10,29.287,CAR,@,DEN,L 0-34,,,,,,,,,,,
108,1997,1997-11-16,11,29.294,CAR,@,SFO,L 19-27,,,,,,,,,,,
109,1997,1997-11-23,12,29.301,CAR,@,STL,W 16-10,,0,0,,0,0,0,0.0,1,-2,0
110,1997,1997-11-30,13,29.308,CAR,,NOR,L 13-16,,0,0,,0,0,0,0.0,1,0,0
111,1997,1997-12-08,14,29.316,CAR,@,DAL,W 23-13,,,,,,,,,,,
112,1998,1998-09-13,2,30.230,CAR,@,NOR,L 14-19,,0,0,,0,0,0,1.0,0,0,0
113,1998,1998-09-27,3,30.244,CAR,,GNB,L 30-37,,0,0,,0,1,6,0.0,1,16,1
114,1998,1998-11-01,8,30.279,CAR,,NOR,W 31-17,,0,0,,0,1,6,0.0,1,56,1
115,1998,1998-11-08,9,30.286,CAR,@,SFO,L 23-25,,0,0,,0,0,0,0.0,1,7,0
116,1998,1998-12-20,15,30.328,CAR,,STL,W 20-13,,0,0,,0,0,0,0.0,1,2,0
117,1998,1998-12-27,16,30.335,CAR,@,IND,W 27-19,,0,0,,0,0,0,0.0,1,0,0
118,1999,1999-09-12,1,31.229,CAR,@,NOR,L 10-19,*,,,,,,,,,,
119,1999,1999-09-19,2,31.236,CAR,,JAX,L 20-22,*,,,,,,,,,,
120,1999,1999-09-26,3,31.243,CAR,,CIN,W 27-3,*,,,,,,,,,,
121,1999,1999-10-03,4,31.250,CAR,@,WAS,L 36-38,*,,,,,,,,,,
122,1999,1999-10-17,5,31.264,CAR,@,SFO,W 31-29,*,,,,,,,,,,
123,1999,1999-10-24,6,31.271,CAR,,DET,L 9-24,*,,,,,,,,,,
124,1999,1999-10-31,7,31.278,CAR,@,ATL,L 20-27,*,,,,,,,,,,
125,1999,1999-11-07,8,31.285,CAR,,PHI,W 33-7,*,,,,,,,,,,
126,1999,1999-11-14,9,31.292,CAR,@,STL,L 10-35,*,0,0,,0,0,0,0.0,1,2,0
127,1999,1999-11-21,10,31.299,CAR,@,CLE,W 31-17,*,0,0,,0,0,0,0.0,1,16,0
128,1999,1999-11-28,11,31.306,CAR,,ATL,W 34-28,*,,,,,,,,,,
129,1999,1999-12-05,12,31.313,CAR,,STL,L 21-34,*,0,0,,0,0,0,0.0,1,10,0
130,1999,1999-12-12,13,31.320,CAR,@,GNB,W 33-31,*,0,0,,0,0,0,0.0,1,16,0
131,1999,1999-12-18,14,31.326,CAR,,SFO,W 41-24,*,0,0,,0,0,0,0.0,1,5,0
132,1999,1999-12-26,15,31.334,CAR,@,PIT,L 20-30,*,,,,,,,,,,
133,1999,2000-01-02,16,31.341,CAR,,NOR,W 45-13,*,,,,,,,,,,
134,2000,2000-09-03,1,32.221,CAR,@,WAS,L 17-20,*,,,,,,,,,,
135,2000,2000-09-10,2,32.228,CAR,@,SFO,W 38-22,*,1,20,20.00,0,0,0,0.0,1,3,0
136,2000,2000-09-17,3,32.235,CAR,,ATL,L 10-15,*,,,,,,,,,,
137,2000,2000-10-01,4,32.249,CAR,,DAL,L 13-16,,1,4,4.00,0,0,0,0.0,1,0,0
138,2000,2000-10-08,5,32.256,CAR,,SEA,W 26-3,,,,,,,,,,,
139,2000,2000-10-15,6,32.263,CAR,@,NOR,L 6-24,,,,,,,,,,,
140,2000,2000-10-22,7,32.270,CAR,,SFO,W 34-16,*,,,,,,,,,,
141,2000,2000-10-29,8,32.277,CAR,@,ATL,L 12-13,*,,,,,,,,,,
142,2000,2000-11-05,9,32.284,CAR,@,STL,W 27-24,*,,,,,,,,,,
143,2000,2000-11-12,10,32.291,CAR,,NOR,L 10-20,*,0,0,,0,0,0,0.0,1,0,0
144,2000,2000-11-19,11,32.298,CAR,@,MIN,L 17-31,,,,,,,,,,,
145,2000,2000-11-27,12,32.306,CAR,,GNB,W 31-14,*,0,0,,0,0,0,0.0,1,8,0
146,2000,2000-12-03,13,32.312,CAR,,STL,W 16-3,,0,0,,0,0,0,0.0,1,3,0
147,2000,2000-12-10,14,32.319,CAR,@,KAN,L 14-15,*,,,,,,,,,,
148,2000,2000-12-17,15,32.326,CAR,,SDG,W 30-22,*,,,,,,,,,,
149,2000,2000-12-24,16,32.333,CAR,@,OAK,L 9-52,*,,,,,,,,,,
150,2001,2001-09-10,1,33.227,DEN,,NYG,W 31-20,,,,,,,,,,,
151,2001,2001-09-23,2,33.240,DEN,@,ARI,W 38-17,,,,,,,,,,,
152,2001,2001-09-30,3,33.247,DEN,,BAL,L 13-20,,,,,,,,,,,
153,2001,2001-10-07,4,33.254,DEN,,KAN,W 20-6,,,,,,,,,,,
154,2001,2001-10-14,5,33.261,DEN,@,SEA,L 21-34,,,,,,,,,,,
155,2001,2001-10-21,6,33.268,DEN,@,SDG,L 10-27,,,,,,,,,,,
156,2001,2001-10-28,7,33.275,DEN,,NWE,W 31-20,,,,,,,,,,,
157,2001,2001-11-05,8,33.283,DEN,@,OAK,L 28-38,,,,,,,,,,,
158,2001,2001-11-11,9,33.289,DEN,,SDG,W 26-16,,,,,,,,,,,
159,2001,2001-11-18,10,33.296,DEN,,WAS,L 10-17,,,,,,,,,,,
160,2001,2001-11-22,11,33.300,DEN,@,DAL,W 26-24,,,,,,,,,,,
161,2001,2001-12-02,12,33.310,DEN,@,MIA,L 10-21,,,,,,,,,,,
162,2001,2001-12-09,13,33.317,DEN,,SEA,W 20-7,,,,,,,,,,,
163,2001,2001-12-16,14,33.324,DEN,@,KAN,L 23-26,,,,,,,,,,,
164,2001,2001-12-30,15,33.338,DEN,,OAK,W 23-17,,,,,,,,,,,
165,2001,2002-01-06,16,33.345,DEN,@,IND,L 10-29,,,,,,,,,,,
166,2002,2002-09-08,1,34.225,DET,@,MIA,L 21-49,*,,,,,,,,,,
167,2002,2002-09-15,2,34.232,DET,@,CAR,L 7-31,*,,,,,,,,,,
168,2002,2002-10-20,6,34.267,DET,,CHI,W 23-20,,0,0,,0,0,0,0.0,1,14,0
169,2002,2002-10-27,7,34.274,DET,@,BUF,L 17-24,,,,,,,,,,,
170,2002,2002-11-03,8,34.281,DET,,DAL,W 9-7,,,,,,,,,,,
171,2002,2002-11-10,9,34.288,DET,@,GNB,L 14-40,*,,,,,,,,,,
172,2002,2002-11-17,10,34.295,DET,,NYJ,L 14-31,*,,,,,,,,,,
173,2002,2002-11-24,11,34.302,DET,@,CHI,L 17-20,*,,,,,,,,,,
174,2002,2002-11-28,12,34.306,DET,,NWE,L 12-20,*,,,,,,,,,,
175,2002,2002-12-08,13,34.316,DET,@,ARI,L 20-23,,,,,,,,,,,
176,2002,2002-12-15,14,34.323,DET,,TAM,L 20-23,*,,,,,,,,,,
177,2002,2002-12-22,15,34.330,DET,@,ATL,L 15-36,,,,,,,,,,,
178,2002,2002-12-29,16,34.337,DET,,MIN,L 36-38,,,,,,,,,,,
