ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1980,1980-09-07,1,23.143,BUF,,MIA,W 17-7,0,0,,0,1,1,100.00,15,0,0,118.7,0,0,15.00,15.00,2,34,17.00,0
2,1980,1980-09-14,2,23.150,BUF,,NYJ,W 20-10,0,0,,0,0,0,,0,0,0,,0,0,,,4,159,39.75,0
3,1980,1980-09-21,3,23.157,BUF,@,NOR,W 35-26,0,0,,0,0,0,,0,0,0,,0,0,,,3,131,43.67,0
4,1980,1980-09-28,4,23.164,BUF,,OAK,W 24-7,0,0,,0,0,0,,0,0,0,,0,0,,,4,134,33.50,0
5,1980,1980-10-05,5,23.171,BUF,@,SDG,W 26-24,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,5,199,39.80,1
6,1980,1980-10-12,6,23.178,BUF,,BAL,L 12-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,200,33.33,0
7,1980,1980-10-19,7,23.185,BUF,@,MIA,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,259,43.17,0
8,1980,1980-10-26,8,23.192,BUF,,NWE,W 31-13,0,0,,0,0,0,,0,0,0,,0,0,,,7,253,36.14,0
9,1980,1980-11-02,9,23.199,BUF,,ATL,L 14-30,0,0,,0,0,0,,0,0,0,,0,0,,,4,135,33.75,0
10,1980,1980-11-09,10,23.206,BUF,@,NYJ,W 31-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,243,40.50,0
11,1980,1980-11-16,11,23.213,BUF,@,CIN,W 14-0,0,0,,0,0,0,,0,0,0,,0,0,,,3,125,41.67,0
12,1980,1980-11-23,12,23.220,BUF,,PIT,W 28-13,0,0,,0,0,0,,0,0,0,,0,0,,,5,226,45.20,0
13,1980,1980-11-30,13,23.227,BUF,@,BAL,L 24-28,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,4,155,38.75,0
14,1980,1980-12-07,14,23.234,BUF,,RAM,W 10-7,0,0,,0,0,0,,0,0,0,,0,0,,,5,212,42.40,0
15,1980,1980-12-14,15,23.241,BUF,@,NWE,L 2-24,0,0,,0,0,0,,0,0,0,,0,0,,,5,200,40.00,0
16,1980,1980-12-21,16,23.248,BUF,@,SFO,W 18-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,163,40.75,0
17,1981,1981-09-06,1,24.142,BUF,,NYJ,W 31-0,0,0,,0,0,0,,0,0,0,,,,,,5,238,47.60,0
18,1981,1981-09-13,2,24.149,BUF,@,BAL,W 35-3,0,0,,0,0,0,,0,0,0,,,,,,3,143,47.67,0
19,1981,1981-09-17,3,24.153,BUF,,PHI,L 14-20,0,0,,0,0,0,,0,0,0,,,,,,4,164,41.00,0
20,1981,1981-09-27,4,24.163,BUF,@,CIN,L 24-27,0,0,,0,0,0,,0,0,0,,,,,,4,175,43.75,0
21,1981,1981-10-04,5,24.170,BUF,,BAL,W 23-17,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
22,1981,1981-10-12,6,24.178,BUF,,MIA,W 31-21,0,0,,0,0,0,,0,0,0,,,,,,4,140,35.00,0
23,1981,1981-10-18,7,24.184,BUF,@,NYJ,L 14-33,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
24,1981,1981-10-25,8,24.191,BUF,,DEN,W 9-7,0,0,,0,0,0,,0,0,0,,,,,,9,422,46.89,0
25,1981,1981-11-01,9,24.198,BUF,,CLE,W 22-13,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
26,1981,1981-11-09,10,24.206,BUF,@,DAL,L 14-27,0,0,,0,0,0,,0,0,0,,,,,,7,246,35.14,0
27,1981,1981-11-15,11,24.212,BUF,@,STL,L 0-24,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
28,1981,1981-11-22,12,24.219,BUF,,NWE,W 20-17,0,0,,0,0,0,,0,0,0,,,,,,5,173,34.60,0
29,1981,1981-11-29,13,24.226,BUF,,WAS,W 21-14,0,0,,0,0,0,,0,0,0,,,,,,5,177,35.40,0
30,1981,1981-12-06,14,24.233,BUF,@,SDG,W 28-27,0,0,,0,0,0,,0,0,0,,,,,,7,259,37.00,0
31,1981,1981-12-13,15,24.240,BUF,@,NWE,W 19-10,0,0,,0,0,0,,0,0,0,,,,,,6,187,31.17,0
32,1981,1981-12-19,16,24.246,BUF,@,MIA,L 6-16,0,0,,0,0,0,,0,0,0,,,,,,5,187,37.40,0
33,1982,1982-09-12,1,25.148,BUF,,KAN,W 14-9,0,0,,0,0,0,,0,0,0,,,,,,6,246,41.00,0
34,1982,1982-09-16,2,25.152,BUF,,MIN,W 23-22,0,0,,0,0,0,,0,0,0,,,,,,5,173,34.60,0
35,1982,1982-11-21,3,25.218,BUF,,MIA,L 7-9,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
36,1982,1982-11-28,4,25.225,BUF,,BAL,W 20-0,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
37,1982,1982-12-05,5,25.232,BUF,@,GNB,L 21-33,0,0,,0,0,0,,0,0,0,,,,,,1,42,42.00,0
38,1982,1982-12-12,6,25.239,BUF,,PIT,W 13-0,0,0,,0,0,0,,0,0,0,,,,,,5,148,29.60,0
39,1982,1982-12-19,7,25.246,BUF,@,TAM,L 23-24,0,0,,0,0,0,,0,0,0,,,,,,2,81,40.50,0
40,1982,1982-12-27,8,25.254,BUF,@,MIA,L 10-27,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
41,1982,1983-01-02,9,25.260,BUF,@,NWE,L 19-30,0,0,,0,0,0,,0,0,0,,,,,,5,189,37.80,0
42,1983,1983-09-04,1,26.140,BUF,,MIA,L 0-12,0,0,,0,0,0,,0,0,0,,,,,,8,297,37.13,0
43,1983,1983-09-11,2,26.147,BUF,@,CIN,W 10-6,0,0,,0,0,0,,0,0,0,,,,,,3,112,37.33,0
44,1983,1983-09-18,3,26.154,BUF,,BAL,W 28-23,0,0,,0,0,0,,0,0,0,,,,,,5,211,42.20,0
45,1983,1983-09-25,4,26.161,BUF,,HOU,W 30-13,0,0,,0,0,0,,0,0,0,,,,,,4,117,29.25,0
46,1983,1983-10-03,5,26.169,BUF,,NYJ,L 10-34,0,0,,0,0,0,,0,0,0,,,,,,6,253,42.17,0
47,1983,1983-10-09,6,26.175,BUF,@,MIA,W 38-35,0,0,,0,0,0,,0,0,0,,,,,,5,193,38.60,0
48,1983,1983-10-16,7,26.182,BUF,@,BAL,W 30-7,0,0,,0,0,0,,0,0,0,,,,,,4,181,45.25,0
49,1983,1983-10-23,8,26.189,BUF,,NWE,L 0-31,0,0,,0,0,0,,0,0,0,,,,,,8,324,40.50,0
50,1983,1983-10-30,9,26.196,BUF,,NOR,W 27-21,0,0,,0,0,0,,0,0,0,,,,,,7,257,36.71,0
51,1983,1983-11-06,10,26.203,BUF,@,NWE,L 7-21,0,0,,0,0,0,,0,0,0,,,,,,7,315,45.00,0
52,1983,1983-11-13,11,26.210,BUF,@,NYJ,W 24-17,0,0,,0,0,0,,0,0,0,,,,,,7,269,38.43,0
53,1983,1983-11-20,12,26.217,BUF,,RAI,L 24-27,0,0,,0,0,0,,0,0,0,,,,,,5,185,37.00,0
54,1983,1983-11-27,13,26.224,BUF,@,RAM,L 17-41,0,0,,0,0,0,,0,0,0,,,,,,5,183,36.60,0
55,1983,1983-12-04,14,26.231,BUF,@,KAN,W 14-9,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
56,1983,1983-12-11,15,26.238,BUF,,SFO,L 10-23,0,0,,0,0,0,,0,0,0,,,,,,4,165,41.25,0
57,1983,1983-12-18,16,26.245,BUF,@,ATL,L 14-31,0,0,,0,0,0,,0,0,0,,,,,,6,254,42.33,0
58,1986,1986-10-12,6,29.178,STL,@,TAM,W 30-19,0,0,,0,0,0,,0,0,0,,,,,,3,124,41.33,0
59,1986,1986-10-19,7,29.185,STL,@,WAS,L 21-28,0,0,,0,0,0,,0,0,0,,,,,,6,240,40.00,0
