ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,21.343,PIT,@,BUF,W 28-17,3,49,16.33,0,0,0,,0,0,0,0,0,0
2,1978,1978-09-10,2,21.350,PIT,,SEA,W 21-10,,,,,,,,,,,,,
3,1978,1978-09-17,3,21.357,PIT,@,CIN,W 28-3,2,55,27.50,0,0,0,,0,0,0,0,0,0
4,1978,1978-09-24,4,21.364,PIT,,CLE,W 15-9,5,116,23.20,0,0,0,,0,0,0,0,0,0
5,1978,1978-10-01,5,22.006,PIT,@,NYJ,W 28-17,3,73,24.33,0,0,0,,0,0,0,0,0,0
6,1978,1978-10-08,6,22.013,PIT,,ATL,W 31-7,1,12,12.00,0,0,0,,0,0,0,0,0,0
7,1978,1978-10-15,7,22.020,PIT,@,CLE,W 34-14,3,115,38.33,1,0,0,,0,1,6,0,0,0
8,1978,1978-10-23,8,22.028,PIT,,HOU,L 17-24,3,81,27.00,0,0,0,,0,0,0,0,0,0
9,1978,1978-10-29,9,22.034,PIT,,KAN,W 27-24,3,52,17.33,0,0,0,,0,0,0,0,0,0
10,1978,1978-11-05,10,22.041,PIT,,NOR,W 20-14,3,97,32.33,0,0,0,,0,0,0,0,0,0
11,1978,1978-11-12,11,22.048,PIT,@,RAM,L 7-10,2,41,20.50,0,0,0,,0,0,0,0,0,0
12,1978,1978-11-19,12,22.055,PIT,,CIN,W 7-6,2,52,26.00,0,0,0,,0,0,0,0,0,0
13,1978,1978-11-27,13,22.063,PIT,@,SFO,W 24-7,2,38,19.00,0,0,0,,0,0,0,0,0,0
14,1978,1978-12-03,14,22.069,PIT,@,HOU,W 13-3,1,20,20.00,0,0,0,,0,0,0,0,0,0
15,1978,1978-12-09,15,22.075,PIT,,BAL,W 35-13,2,81,40.50,0,0,0,,0,0,0,0,0,0
16,1978,1978-12-16,16,22.082,PIT,@,DEN,W 21-17,2,48,24.00,0,0,0,,0,0,0,0,0,0
17,1979,1979-09-03,1,22.343,PIT,@,NWE,W 16-13,3,85,28.33,0,0,0,,0,0,0,0,0,0
18,1979,1979-09-09,2,22.349,PIT,,HOU,W 38-7,1,27,27.00,0,0,0,,0,0,0,0,0,0
19,1979,1979-09-16,3,22.356,PIT,@,STL,W 24-21,3,90,30.00,0,0,0,,0,0,0,0,0,0
20,1979,1979-09-23,4,22.363,PIT,,BAL,W 17-13,3,35,11.67,0,0,0,,0,0,0,0,0,0
21,1979,1979-09-30,5,23.005,PIT,@,PHI,L 14-17,3,65,21.67,0,0,0,,0,0,0,0,0,0
22,1979,1979-10-07,6,23.012,PIT,@,CLE,W 51-35,3,65,21.67,0,0,0,,0,0,0,0,0,0
23,1979,1979-10-14,7,23.019,PIT,@,CIN,L 10-34,4,84,21.00,0,0,0,,0,0,0,0,0,0
24,1979,1979-10-22,8,23.027,PIT,,DEN,W 42-7,2,31,15.50,0,0,0,,0,0,0,0,0,0
25,1979,1979-10-28,9,23.033,PIT,,DAL,W 14-3,2,44,22.00,0,0,0,,0,0,0,0,0,0
26,1979,1979-11-04,10,23.040,PIT,,WAS,W 38-7,1,20,20.00,0,0,0,,0,0,0,0,0,0
27,1979,1979-11-11,11,23.047,PIT,@,KAN,W 30-3,1,19,19.00,0,0,0,,0,0,0,0,0,0
28,1979,1979-11-18,12,23.054,PIT,@,SDG,L 7-35,3,55,18.33,0,0,0,,0,0,0,0,0,0
