ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
80,1965,1965-12-12,13,28.290,OAK,,NYJ,W 24-14,4,116,29.00,1,0,0,,0,1,6
81,1965,1965-12-19,14,28.297,OAK,@,SDG,L 14-24,2,17,8.50,1,0,0,,0,1,6
82,1966,1966-09-02,1,29.189,OAK,@,MIA,W 23-14,8,104,13.00,1,0,0,,0,1,6
83,1966,1966-09-10,2,29.197,OAK,@,HOU,L 0-31,5,74,14.80,0,0,0,,0,0,0
84,1966,1966-09-18,3,29.205,OAK,,KAN,L 10-32,9,133,14.78,0,0,0,,0,0,0
85,1966,1966-09-25,4,29.212,OAK,,SDG,L 20-29,3,51,17.00,0,0,0,,0,0,0
86,1966,1966-10-09,5,29.226,OAK,,MIA,W 21-10,2,48,24.00,1,0,0,,0,1,6
87,1966,1966-10-23,7,29.240,OAK,@,NYJ,W 24-21,5,109,21.80,1,0,0,,0,1,6
88,1966,1966-10-30,8,29.247,OAK,@,BOS,L 21-24,2,35,17.50,0,0,0,,0,0,0
89,1966,1966-11-06,9,29.254,OAK,,HOU,W 38-23,2,59,29.50,1,0,0,,0,1,6
90,1966,1966-11-13,10,29.261,OAK,@,SDG,W 41-19,4,86,21.50,2,0,0,,0,2,12
91,1966,1966-11-20,11,29.268,OAK,@,DEN,W 17-3,1,18,18.00,1,0,0,,0,1,6
92,1966,1966-11-24,12,29.272,OAK,,BUF,L 10-31,4,116,29.00,0,0,0,,0,0,0
93,1966,1966-12-03,13,29.281,OAK,,NYJ,T 28-28,4,84,21.00,2,0,0,,0,2,12
94,1966,1966-12-11,14,29.289,OAK,,DEN,W 28-10,4,109,27.25,2,0,0,,0,2,12
95,1967,1967-09-10,1,30.197,BUF,,NYJ,W 20-17,5,91,18.20,2,0,0,,0,2,12
96,1967,1967-09-24,3,30.211,BUF,,BOS,L 0-23,4,76,19.00,0,0,0,,0,0,0
97,1967,1967-10-01,4,30.218,BUF,,SDG,L 17-37,4,68,17.00,0,0,0,,0,0,0
98,1967,1967-10-08,5,30.225,BUF,@,DEN,W 17-16,4,42,10.50,1,0,0,,0,1,6
99,1967,1967-10-15,6,30.232,BUF,,OAK,L 20-24,3,69,23.00,1,0,0,,0,1,6
100,1968,1968-09-14,1,31.202,MIN,,ATL,W 47-7,1,31,31.00,0,0,0,,0,0,0
