ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
24,1997,1997-10-19,8,24.136,NOR,,CAR,L 0-13,,,,,,,,,
25,1997,1997-10-26,9,24.143,NOR,,SFO,L 0-23,,0,0,,0,1.0,0,0,0
26,1997,1997-11-09,10,24.157,NOR,@,OAK,W 13-10,,,,,,,,,
27,1997,1997-11-16,11,24.164,NOR,,SEA,W 20-17,,,,,,,,,
28,1997,1997-11-23,12,24.171,NOR,@,ATL,L 3-20,,0,0,,0,1.5,0,0,0
29,1997,1997-11-30,13,24.178,NOR,@,CAR,W 16-13,,,,,,,,,
30,1997,1997-12-07,14,24.185,NOR,,STL,L 27-34,,,,,,,,,
31,1997,1997-12-14,15,24.192,NOR,,ARI,W 27-10,,0,0,,0,1.5,0,0,0
32,1997,1997-12-21,16,24.199,NOR,@,KAN,L 13-25,,,,,,,,,
33,1998,1998-09-06,1,25.093,NOR,@,STL,W 24-17,,,,,,,,,
34,1998,1998-09-13,2,25.100,NOR,,CAR,W 19-14,,,,,,,,,
35,1998,1998-09-27,3,25.114,NOR,@,IND,W 19-13,,,,,,,,,
36,1998,1998-10-04,4,25.121,NOR,,NWE,L 27-30,,,,,,,,,
37,1998,1998-10-11,5,25.128,NOR,,SFO,L 0-31,,,,,,,,,
38,1998,1998-10-25,7,25.142,NOR,,TAM,W 9-3,,,,,,,,,
39,1998,1998-11-08,9,25.156,NOR,@,MIN,L 24-31,,,,,,,,,
40,1998,1998-11-15,10,25.163,NOR,,STL,W 24-3,,,,,,,,,
41,1998,1998-11-22,11,25.170,NOR,@,SFO,L 20-31,,,,,,,,,
42,1998,1998-11-29,12,25.177,NOR,@,MIA,L 10-30,,,,,,,,,
43,1998,1998-12-06,13,25.184,NOR,,DAL,W 22-3,,,,,,,,,
44,1998,1998-12-13,14,25.191,NOR,,ATL,L 17-27,,,,,,,,,
45,1998,1998-12-20,15,25.198,NOR,@,ARI,L 17-19,,,,,,,,,
46,1998,1998-12-27,16,25.205,NOR,,BUF,L 33-45,,,,,,,,,
47,1999,1999-09-12,1,26.099,NOR,,CAR,W 19-10,*,0,0,,0,2.5,0,0,0
48,1999,1999-09-19,2,26.106,NOR,@,SFO,L 21-28,*,,,,,,,,
49,1999,1999-10-03,3,26.120,NOR,@,CHI,L 10-14,*,,,,,,,,
50,1999,1999-10-10,4,26.127,NOR,,ATL,L 17-20,*,0,0,,0,2.0,0,0,0
51,1999,1999-10-17,5,26.134,NOR,,TEN,L 21-24,*,,,,,,,,
52,1999,1999-10-24,6,26.141,NOR,@,NYG,L 3-31,*,0,0,,0,0.5,0,0,0
53,1999,1999-10-31,7,26.148,NOR,,CLE,L 16-21,*,,,,,,,,
54,1999,1999-11-07,8,26.155,NOR,,TAM,L 16-31,*,,,,,,,,
55,1999,1999-11-14,9,26.162,NOR,,SFO,W 24-6,*,,,,,,,,
56,1999,1999-11-21,10,26.169,NOR,@,JAX,L 23-41,*,,,,,,,,
57,1999,1999-11-28,11,26.176,NOR,@,STL,L 12-43,*,,,,,,,,
58,1999,1999-12-05,12,26.183,NOR,@,ATL,L 12-35,*,,,,,,,,
59,1999,1999-12-12,13,26.190,NOR,,STL,L 14-30,*,,,,,,,,
60,1999,1999-12-19,14,26.197,NOR,@,BAL,L 8-31,*,,,,,,,,
61,1999,1999-12-24,15,26.202,NOR,,DAL,W 31-24,*,,,,,,,,
62,1999,2000-01-02,16,26.211,NOR,@,CAR,L 13-45,*,0,0,,0,1.0,0,0,0
63,2000,2000-09-10,2,27.097,ATL,@,DEN,L 14-42,,,,,,,,,
64,2000,2000-09-17,3,27.104,ATL,@,CAR,W 15-10,*,,,,,,,,
65,2000,2000-09-24,4,27.111,ATL,,STL,L 20-41,*,,,,,,,,
66,2000,2000-10-01,5,27.118,ATL,@,PHI,L 10-38,*,,,,,,,,
67,2000,2000-10-08,6,27.125,ATL,,NYG,L 6-13,*,,,,,,,,
68,2000,2000-10-15,7,27.132,ATL,@,STL,L 29-45,*,,,,,,,,
69,2000,2000-10-22,8,27.139,ATL,,NOR,L 19-21,*,,,,,,,,
70,2000,2000-10-29,9,27.146,ATL,,CAR,W 13-12,*,0,0,,0,1.5,0,0,0
71,2000,2000-11-05,10,27.153,ATL,,TAM,L 14-27,*,,,,,,,,
72,2000,2000-11-12,11,27.160,ATL,@,DET,L 10-13,,0,0,,0,1.0,0,0,0
73,2000,2000-11-19,12,27.167,ATL,@,SFO,L 6-16,,,,,,,,,
74,2000,2000-11-26,13,27.174,ATL,@,OAK,L 14-41,*,,,,,,,,
75,2000,2000-12-03,14,27.181,ATL,,SEA,L 10-30,,,,,,,,,
76,2000,2000-12-17,15,27.195,ATL,@,NOR,L 7-23,*,,,,,,,,
77,2000,2000-12-24,16,27.202,ATL,,KAN,W 29-13,*,0,0,,0,2.0,0,0,0
78,2001,2001-09-09,1,28.096,ATL,@,SFO,L 13-16,,,,,,,,,
79,2001,2001-09-23,2,28.110,ATL,,CAR,W 24-16,*,0,0,,0,0.5,0,0,0
80,2001,2001-09-30,3,28.117,ATL,@,ARI,W 34-14,*,0,0,,0,1.0,0,0,0
81,2001,2001-10-07,4,28.124,ATL,,CHI,L 3-31,*,0,0,,0,1.0,0,0,0
82,2001,2001-10-14,5,28.131,ATL,,SFO,L 31-37,*,,,,,,,,
83,2001,2001-10-21,6,28.138,ATL,@,NOR,W 20-13,*,0,0,,0,1.0,0,0,0
84,2001,2001-11-04,7,28.152,ATL,,NWE,L 10-24,*,0,0,,0,0.5,0,0,0
85,2001,2001-11-11,8,28.159,ATL,,DAL,W 20-13,*,,,,,,,,
86,2001,2001-11-18,9,28.166,ATL,@,GNB,W 23-20,*,0,0,,0,1.0,0,0,0
87,2001,2001-11-25,10,28.173,ATL,@,CAR,W 10-7,*,0,0,,0,1.0,0,0,0
88,2001,2001-12-02,11,28.180,ATL,,STL,L 6-35,*,,,,,,,,
89,2001,2001-12-09,12,28.187,ATL,,NOR,L 10-28,*,0,0,,0,0.5,0,0,0
90,2001,2001-12-16,13,28.194,ATL,@,IND,L 27-41,*,,,,,,,,
91,2001,2001-12-30,15,28.208,ATL,@,MIA,L 14-21,*,0,0,,0,1.0,0,0,0
92,2001,2002-01-06,16,28.215,ATL,@,STL,L 13-31,*,0,0,,0,0.5,0,0,0
93,2002,2002-09-08,1,29.095,ATL,@,GNB,L 34-37,*,,,,,,,,
94,2002,2002-09-15,2,29.102,ATL,,CHI,L 13-14,*,,,,,,,,
95,2002,2002-09-22,3,29.109,ATL,,CIN,W 30-3,*,0,0,,0,1.0,0,0,0
96,2002,2002-10-06,4,29.123,ATL,,TAM,L 6-20,*,,,,,,,,
97,2002,2002-10-13,5,29.130,ATL,@,NYG,W 17-10,*,,,,,,,,
98,2002,2002-10-20,6,29.137,ATL,,CAR,W 30-0,*,,,,,,,,
99,2002,2002-10-27,7,29.144,ATL,@,NOR,W 37-35,*,,,,,,,,
100,2002,2002-11-10,9,29.158,ATL,@,PIT,T 34-34,*,0,0,,0,0.5,0,0,0
101,2002,2002-11-24,11,29.172,ATL,@,CAR,W 41-0,*,0,0,,0,3.0,0,0,0
102,2002,2002-12-01,12,29.179,ATL,@,MIN,W 30-24,*,0,0,,0,2.0,0,0,0
103,2002,2002-12-08,13,29.186,ATL,@,TAM,L 10-34,*,,,,,,,,
104,2002,2002-12-15,14,29.193,ATL,,SEA,L 24-30,*,,,,,,,,
105,2002,2002-12-22,15,29.200,ATL,,DET,W 36-15,*,,,,,,,,
106,2002,2002-12-29,16,29.207,ATL,@,CLE,L 16-24,*,,,,,,,,
107,2003,2003-09-07,1,30.094,ATL,@,DAL,W 27-13,*,,,,,,,,
108,2003,2003-09-14,2,30.101,ATL,,WAS,L 31-33,*,0,0,,0,1.0,0,0,0
109,2003,2003-09-21,3,30.108,ATL,,TAM,L 10-31,*,,,,,,,,
110,2003,2003-09-28,4,30.115,ATL,@,CAR,L 3-23,*,,,,,,,,
111,2003,2003-10-05,5,30.122,ATL,,MIN,L 26-39,*,,,,,,,,
112,2003,2003-10-13,6,30.130,ATL,@,STL,L 0-36,*,,,,,,,,
113,2003,2003-10-19,7,30.136,ATL,,NOR,L 17-45,*,,,,,,,,
114,2003,2003-11-02,8,30.150,ATL,,PHI,L 16-23,*,0,0,,0,1.0,0,0,0
115,2003,2003-11-09,9,30.157,ATL,@,NYG,W 27-7,*,0,0,,0,1.0,0,0,0
116,2003,2003-11-16,10,30.164,ATL,@,NOR,L 20-23,*,0,0,,0,1.0,0,0,0
117,2003,2003-11-23,11,30.171,ATL,,TEN,L 31-38,*,,,,,,,,
118,2003,2003-11-30,12,30.178,ATL,@,HOU,L 13-17,*,,,,,,,,
119,2003,2003-12-07,13,30.185,ATL,,CAR,W 20-14,*,,,,,,,,
120,2003,2003-12-14,14,30.192,ATL,@,IND,L 7-38,*,,,,,,,,
121,2003,2003-12-20,15,30.198,ATL,@,TAM,W 30-28,,,,,,,,,
122,2003,2003-12-28,16,30.206,ATL,,JAX,W 21-14,,,,,,,,,
123,2004,2004-09-12,1,31.099,ATL,@,SFO,W 21-19,*,0,0,,0,1.0,0,0,0
124,2004,2004-09-19,2,31.106,ATL,,STL,W 34-17,*,0,0,,0,1.0,0,0,0
125,2004,2004-09-26,3,31.113,ATL,,ARI,W 6-3,*,0,0,,0,1.0,0,0,0
126,2004,2004-10-03,4,31.120,ATL,@,CAR,W 27-10,*,,,,,,,,
127,2004,2004-10-10,5,31.127,ATL,,DET,L 10-17,*,0,0,,0,1.0,0,0,0
128,2004,2004-10-17,6,31.134,ATL,,SDG,W 21-20,*,,,,,,,,
129,2004,2004-10-24,7,31.141,ATL,@,KAN,L 10-56,*,,,,,,,,
130,2004,2004-10-31,8,31.148,ATL,@,DEN,W 41-28,*,,,,,,,,
131,2004,2004-11-14,9,31.162,ATL,,TAM,W 24-14,*,,,,,,,,
132,2004,2004-11-21,10,31.169,ATL,@,NYG,W 14-10,*,0,0,,0,0.0,1,1,0
133,2004,2004-11-28,11,31.176,ATL,,NOR,W 24-21,*,0,0,,0,1.0,0,0,0
134,2004,2004-12-05,12,31.183,ATL,@,TAM,L 0-27,*,,,,,,,,
135,2004,2004-12-12,13,31.190,ATL,,OAK,W 35-10,*,,,,,,,,
136,2004,2004-12-18,14,31.196,ATL,,CAR,W 34-31,*,0,0,,0,1.0,0,0,0
137,2004,2004-12-26,15,31.204,ATL,@,NOR,L 13-26,*,,,,,,,,
138,2004,2005-01-02,16,31.211,ATL,@,SEA,L 26-28,*,,,,,,,,
139,2005,2005-09-12,1,32.099,ATL,,PHI,W 14-10,*,,,,,,,,
140,2005,2005-10-02,4,32.119,ATL,,MIN,W 30-10,*,0,0,,0,2.0,0,0,0
141,2005,2005-10-09,5,32.126,ATL,,NWE,L 28-31,*,0,0,,0,1.0,0,0,0
142,2005,2005-10-16,6,32.133,ATL,@,NOR,W 34-31,*,,,,,,,,
143,2005,2005-10-24,7,32.141,ATL,,NYJ,W 27-14,*,,,,,,,,
