ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,22.308,KAN,,MIN,W 24-21,1.0,0,0,0
2,1990,1990-09-17,2,22.316,KAN,@,DEN,L 23-24,,,,
3,1990,1990-09-23,3,22.322,KAN,@,GNB,W 17-3,,,,
4,1990,1990-09-30,4,22.329,KAN,,CLE,W 34-0,,,,
5,1990,1990-10-07,5,22.336,KAN,@,IND,L 19-23,0.0,1,0,0
6,1990,1990-10-14,6,22.343,KAN,,DET,W 43-24,,,,
7,1990,1990-10-21,7,22.350,KAN,@,SEA,L 7-19,,,,
8,1990,1990-11-04,8,22.364,KAN,,RAI,W 9-7,,,,
9,1990,1990-11-11,9,23.006,KAN,,SEA,L 16-17,,,,
10,1990,1990-11-18,10,23.013,KAN,,SDG,W 27-10,,,,
11,1990,1990-11-25,11,23.020,KAN,@,RAI,W 27-24,1.0,0,0,0
12,1990,1990-12-02,12,23.027,KAN,@,NWE,W 37-7,,,,
13,1990,1990-12-09,13,23.034,KAN,,DEN,W 31-20,,,,
14,1990,1990-12-16,14,23.041,KAN,,HOU,L 10-27,,,,
15,1990,1990-12-23,15,23.048,KAN,@,SDG,W 24-21,,,,
16,1992,1992-09-06,1,24.306,KAN,@,SDG,W 24-10,,,,
17,1992,1992-09-13,2,24.313,KAN,,SEA,W 26-7,,,,
18,1992,1992-09-20,3,24.320,KAN,@,HOU,L 20-23,,,,
19,1992,1992-09-28,4,24.328,KAN,,RAI,W 27-7,,,,
20,1992,1992-10-04,5,24.334,KAN,@,DEN,L 19-20,,,,
21,1992,1992-10-11,6,24.341,KAN,,PHI,W 24-17,,,,
22,1992,1992-10-18,7,24.348,KAN,@,DAL,L 10-17,,,,
23,1992,1992-10-25,8,24.355,KAN,,PIT,L 3-27,,,,
24,1992,1992-11-08,9,25.003,KAN,,SDG,W 16-14,,,,
25,1992,1992-11-22,11,25.017,KAN,@,SEA,W 24-14,,,,
26,1992,1992-11-29,12,25.024,KAN,@,NYJ,W 23-7,,,,
27,1992,1992-12-06,13,25.031,KAN,@,RAI,L 7-28,,,,
28,1992,1992-12-13,14,25.038,KAN,,NWE,W 27-20,,,,
29,1992,1992-12-19,15,25.044,KAN,@,NYG,L 21-35,,,,
30,1992,1992-12-27,16,25.052,KAN,,DEN,W 42-20,,,,
31,1993,1993-10-10,5,25.339,CHI,@,PHI,W 17-6,,,,
32,1993,1993-10-25,6,25.354,CHI,,MIN,L 12-19,,,,
33,1993,1993-10-31,7,25.360,CHI,@,GNB,L 3-17,,,,
34,1993,1993-11-07,8,26.002,CHI,,RAI,L 14-16,,,,
35,1993,1993-11-14,9,26.009,CHI,@,SDG,W 16-13,,,,
36,1993,1993-11-21,10,26.016,CHI,@,KAN,W 19-17,,,,
37,1993,1993-11-25,11,26.020,CHI,@,DET,W 10-6,,,,
38,1993,1993-12-05,12,26.030,CHI,,GNB,W 30-17,,,,
39,1993,1993-12-18,14,26.043,CHI,,DEN,L 3-13,,,,
40,1993,1994-01-02,16,26.058,CHI,@,RAM,L 6-20,,,,
