ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-12-17,13,25.054,NOR,,STL,L 21-34,,,,,,0,,,,,0.0%,,,,,,,
2,2001,2001-12-23,14,25.060,NOR,@,TAM,L 21-48,,,,,,0,,,,,0.0%,,,,,,,
3,2001,2001-12-30,15,25.067,NOR,,WAS,L 10-40,,,,,,,,,,,0.0%,,,,,,,
4,2001,2002-01-06,16,25.074,NOR,,SFO,L 0-38,,,,,,,,,,,0.0%,,,,,,,
5,2002,2002-09-08,1,25.319,NOR,@,TAM,W 26-20,,,,,,,,,,,0.0%,,,,,,,
6,2002,2002-09-15,2,25.326,NOR,,GNB,W 35-20,,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2002,2002-09-22,3,25.333,NOR,@,CHI,W 29-23,,,,,,0,,,,,0.0%,,,,,,,
8,2002,2002-09-29,4,25.340,NOR,@,DET,L 21-26,,,,,,,,,,,0.0%,,,,,,,
9,2002,2002-10-06,5,25.347,NOR,,PIT,W 32-29,,1,-4,-4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2002,2002-10-13,6,25.354,NOR,@,WAS,W 43-27,,,,,,,,,,,0.0%,,,,,,,
11,2002,2002-10-20,7,25.361,NOR,,SFO,W 35-27,,0,0,,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0
12,2002,2002-10-27,8,26.003,NOR,,ATL,L 35-37,,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2002,2002-11-10,9,26.017,NOR,@,CAR,W 34-24,,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
14,2002,2002-11-17,10,26.024,NOR,@,ATL,L 17-24,,2,13,6.50,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
15,2002,2002-11-24,11,26.031,NOR,,CLE,L 15-24,*,7,35,5.00,1,7,5,33,6.60,0,71.4%,4.71,0,0,,0,1,6
16,2002,2002-12-01,12,26.038,NOR,,TAM,W 23-20,,,,,,1,,,,,0.0%,,,,,,,
17,2002,2002-12-08,13,26.045,NOR,@,BAL,W 37-25,,,,,,,,,,,0.0%,,,,,,,
18,2002,2002-12-15,14,26.052,NOR,,MIN,L 31-32,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,2002,2002-12-22,15,26.059,NOR,@,CIN,L 13-20,,,,,,,,,,,0.0%,,,,,,,
20,2002,2002-12-29,16,26.066,NOR,,CAR,L 6-10,,,,,,,,,,,0.0%,,,,,,,
21,2003,2003-09-07,1,26.318,NOR,@,SEA,L 10-27,,,,,,0,,,,,0.0%,,,,,,,
22,2003,2003-09-14,2,26.325,NOR,,HOU,W 31-10,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2003,2003-09-21,3,26.332,NOR,@,TEN,L 12-27,,,,,,,,,,,0.0%,,,,,,,
24,2003,2003-09-28,4,26.339,NOR,,IND,L 21-55,,1,6,6.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
25,2003,2003-10-05,5,26.346,NOR,@,CAR,L 13-19,,,,,,,,,,,0.0%,,,,,,,
26,2003,2003-10-12,6,26.353,NOR,,CHI,W 20-13,,,,,,,,,,,0.0%,,,,,,,
27,2003,2003-10-19,7,26.360,NOR,@,ATL,W 45-17,,,,,,0,,,,,0.0%,,,,,,,
28,2003,2003-10-26,8,27.002,NOR,,CAR,L 20-23,,,,,,,,,,,0.0%,,,,,,,
29,2003,2003-11-30,12,27.037,NOR,@,WAS,W 24-20,,,,,,0,,,,,0.0%,,,,,,,
