ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1971,1971-09-19,1,22.196,CLE,,HOU,W 31-0,1,-4,-4.00,0,0,0,,0,0,0,,0
2,1971,1971-09-26,2,22.203,CLE,@,BAL,W 14-13,,,,,,,,,,,,
3,1971,1971-10-04,3,22.211,CLE,,OAK,L 20-34,,,,,,,,,,,,
4,1971,1971-10-10,4,22.217,CLE,,PIT,W 27-17,,,,,,,,,,,,
5,1971,1971-10-17,5,22.224,CLE,@,CIN,W 27-24,1,-2,-2.00,0,0,0,,0,0,0,,0
6,1971,1971-10-24,6,22.231,CLE,,DEN,L 0-27,1,6,6.00,0,0,0,,0,0,0,,0
7,1971,1971-10-31,7,22.238,CLE,,ATL,L 14-31,,,,,,,,,,,,
8,1971,1971-11-07,8,22.245,CLE,@,PIT,L 9-26,0,0,,0,0,0,,0,1,19,19.00,0
9,1971,1971-11-14,9,22.252,CLE,@,KAN,L 7-13,0,0,,0,1,18,18.00,0,0,0,,0
10,1971,1971-11-21,10,22.259,CLE,,NWE,W 27-7,,,,,,,,,,,,
11,1971,1971-11-28,11,22.266,CLE,@,HOU,W 37-24,5,14,2.80,0,0,0,,0,0,0,,0
12,1971,1971-12-05,12,22.273,CLE,,CIN,W 31-27,,,,,,,,,,,,
13,1971,1971-12-12,13,22.280,CLE,@,NOR,W 21-17,3,-2,-0.67,0,0,0,,0,0,0,,0
14,1971,1971-12-19,14,22.287,CLE,@,WAS,W 20-13,,,,,,,,,,,,
15,1972,1972-09-17,1,23.194,CLE,,GNB,L 10-26,,,,,,,,,,,,
16,1972,1972-09-24,2,23.201,CLE,@,PHI,W 27-17,,,,,,,,,,,,
17,1972,1972-10-01,3,23.208,CLE,,CIN,W 27-6,,,,,,,,,,,,
18,1972,1972-10-08,4,23.215,CLE,,KAN,L 7-31,3,-4,-1.33,0,2,7,3.50,0,0,0,,0
19,1972,1972-10-15,5,23.222,CLE,,CHI,L 0-17,,,,,,,,,,,,
20,1972,1972-10-22,6,23.229,CLE,@,HOU,W 23-17,,,,,,,,,,,,
21,1972,1972-10-29,7,23.236,CLE,@,DEN,W 27-20,,,,,,,,,,,,
22,1972,1972-11-05,8,23.243,CLE,,HOU,W 20-0,,,,,,,,,,,,
23,1972,1972-11-13,9,23.251,CLE,@,SDG,W 21-17,,,,,,,,,,,,
24,1972,1972-11-19,10,23.257,CLE,,PIT,W 26-24,,,,,,,,,,,,
25,1972,1972-11-26,11,23.264,CLE,,BUF,W 27-10,2,5,2.50,0,0,0,,0,0,0,,0
26,1972,1972-12-03,12,23.271,CLE,@,PIT,L 0-30,,,,,,,,,,,,
27,1972,1972-12-09,13,23.277,CLE,@,CIN,W 27-24,,,,,,,,,,,,
28,1972,1972-12-17,14,23.285,CLE,@,NYJ,W 26-10,2,7,3.50,0,0,0,,0,0,0,,0
29,1973,1973-09-16,1,24.193,BUF,@,NWE,W 31-13,,,,,,,,,,,,
30,1973,1973-09-23,2,24.200,BUF,@,SDG,L 7-34,,,,,,,,,,,,
31,1973,1973-09-30,3,24.207,BUF,,NYJ,W 9-7,2,4,2.00,0,0,0,,0,0,0,,0
32,1973,1973-10-07,4,24.214,BUF,,PHI,W 27-26,,,,,,,,,,,,
33,1973,1973-10-14,5,24.221,BUF,,BAL,W 31-13,2,9,4.50,0,0,0,,0,0,0,,0
34,1973,1973-10-21,6,24.228,BUF,@,MIA,L 6-27,,,,,,,,,,,,
35,1973,1973-10-29,7,24.236,BUF,,KAN,W 23-14,,,,,,,,,,,,
36,1973,1973-11-04,8,24.242,BUF,@,NOR,L 0-13,,,,,,,,,,,,
37,1973,1973-11-11,9,24.249,BUF,,CIN,L 13-16,0,0,,0,0,0,,0,1,2,2.00,0
38,1973,1973-11-18,10,24.256,BUF,,MIA,L 0-17,,,,,,,,,,,,
39,1973,1973-11-25,11,24.263,BUF,@,BAL,W 24-17,,,,,,,,,,,,
40,1973,1973-12-02,12,24.270,BUF,@,ATL,W 17-6,,,,,,,,,,,,
41,1973,1973-12-09,13,24.277,BUF,,NWE,W 37-13,,,,,,,,,,,,
42,1973,1973-12-16,14,24.284,BUF,@,NYJ,W 34-14,,,,,,,,,,,,
43,1974,1974-09-16,1,25.193,BUF,,OAK,W 21-20,,,,,,,,,,,,
44,1974,1974-09-22,2,25.199,BUF,,MIA,L 16-24,,,,,,,,,,,,
45,1974,1974-09-29,3,25.206,BUF,,NYJ,W 16-12,,,,,,,,,,,,
46,1974,1974-10-06,4,25.213,BUF,@,GNB,W 27-7,,,,,,,,,,,,
47,1974,1974-10-13,5,25.220,BUF,@,BAL,W 27-14,0,0,,0,0,0,,0,1,12,12.00,0
48,1974,1974-10-20,6,25.227,BUF,,NWE,W 30-28,,,,,,,,,,,,
49,1974,1974-10-27,7,25.234,BUF,,CHI,W 16-6,,,,,,,,,,,,
50,1974,1974-11-03,8,25.241,BUF,@,NWE,W 29-28,,,,,,,,,,,,
51,1974,1974-11-10,9,25.248,BUF,,HOU,L 9-21,,,,,,,,,,,,
52,1974,1974-11-17,10,25.255,BUF,@,MIA,L 28-35,,,,,,,,,,,,
53,1974,1974-11-24,11,25.262,BUF,@,CLE,W 15-10,,,,,,,,,,,,
54,1974,1974-12-01,12,25.269,BUF,,BAL,W 6-0,,,,,,,,,,,,
55,1974,1974-12-08,13,25.276,BUF,@,NYJ,L 10-20,0,0,,0,0,0,,0,1,13,13.00,0
56,1974,1974-12-15,14,25.283,BUF,@,RAM,L 14-19,0,0,,0,0,0,,0,1,20,20.00,0
57,1975,1975-09-21,1,26.198,BUF,,NYJ,W 42-14,,,,,,,,,,,,
58,1975,1975-09-28,2,26.205,BUF,@,PIT,W 30-21,,,,,,,,,,,,
59,1975,1975-10-05,3,26.212,BUF,,DEN,W 38-14,,,,,,,,,,,,
60,1975,1975-10-12,4,26.219,BUF,@,BAL,W 38-31,0,0,,0,0,0,,0,1,9,9.00,0
61,1975,1975-10-20,5,26.227,BUF,,NYG,L 14-17,0,0,,0,0,0,,0,1,13,13.00,0
62,1975,1975-10-26,6,26.233,BUF,,MIA,L 30-35,,,,,,,,,,,,
63,1975,1975-11-02,7,26.240,BUF,@,NYJ,W 24-23,,,,,,,,,,,,
64,1975,1975-11-09,8,26.247,BUF,,BAL,L 35-42,,,,,,,,,,,,
65,1975,1975-11-17,9,26.255,BUF,@,CIN,L 24-33,0,0,,0,0,0,,0,1,16,16.00,0
66,1975,1975-11-23,10,26.261,BUF,,NWE,W 45-31,,,,,,,,,,,,
67,1975,1975-11-27,11,26.265,BUF,@,STL,W 32-14,,,,,,,,,,,,
68,1975,1975-12-07,12,26.275,BUF,@,MIA,L 21-31,,,,,,,,,,,,
69,1975,1975-12-14,13,26.282,BUF,@,NWE,W 34-14,,,,,,,,,,,,
70,1975,1975-12-20,14,26.288,BUF,,MIN,L 13-35,,,,,,,,,,,,
71,1976,1976-09-13,1,27.190,BUF,,MIA,L 21-30,,,,,,,,,,,,
72,1976,1976-09-19,2,27.196,BUF,,HOU,L 3-13,,,,,,,,,,,,
73,1976,1976-09-26,3,27.203,BUF,@,TAM,W 14-9,,,,,,,,,,,,
74,1976,1976-10-03,4,27.210,BUF,,KAN,W 50-17,,,,,,,,,,,,
75,1976,1976-10-10,5,27.217,BUF,@,NYJ,L 14-17,,,,,,,,,,,,
76,1976,1976-10-17,6,27.224,BUF,,BAL,L 13-31,,,,,,,,,,,,
77,1976,1976-10-24,7,27.231,BUF,,NWE,L 22-26,,,,,,,,,,,,
78,1976,1976-10-31,8,27.238,BUF,,NYJ,L 14-19,,,,,,,,,,,,
79,1976,1976-11-07,9,27.245,BUF,@,NWE,L 10-20,0,0,,0,0,0,,0,1,18,18.00,0
80,1976,1976-11-15,10,27.253,BUF,@,DAL,L 10-17,,,,,,,,,,,,
81,1976,1976-11-21,11,27.259,BUF,,SDG,L 13-34,,,,,,,,,,,,
82,1976,1976-11-25,12,27.263,BUF,@,DET,L 14-27,,,,,,,,,,,,
83,1976,1976-12-05,13,27.273,BUF,@,MIA,L 27-45,0,0,,0,0,0,,0,1,14,14.00,0
84,1976,1976-12-12,14,27.280,BUF,@,BAL,L 20-58,,,,,,,,,,,,
85,1977,1977-09-18,1,28.195,BUF,,MIA,L 0-13,,,,,,,,,,,,
86,1977,1977-09-25,2,28.202,BUF,@,DEN,L 6-26,,,,,,,,,,,,
87,1977,1977-10-02,3,28.209,BUF,@,BAL,L 14-17,,,,,,,,,,,,
88,1977,1977-10-09,4,28.216,BUF,,NYJ,L 19-24,,,,,,,,,,,,
89,1977,1977-10-16,5,28.223,BUF,,ATL,W 3-0,,,,,,,,,,,,
90,1977,1977-10-23,6,28.230,BUF,,CLE,L 16-27,,,,,,,,,,,,
91,1977,1977-10-30,7,28.237,BUF,@,SEA,L 17-56,,,,,,,,,,,,
92,1977,1977-11-20,10,28.258,BUF,,NWE,L 7-20,,,,,,,,,,,,
93,1977,1977-11-28,11,28.266,BUF,@,OAK,L 13-34,,,,,,,,,,,,
94,1977,1977-12-04,12,28.272,BUF,,WAS,L 0-10,,,,,,,,,,,,
95,1977,1977-12-11,13,28.279,BUF,@,NYJ,W 14-10,,,,,,,,,,,,
96,1977,1977-12-17,14,28.285,BUF,@,MIA,L 14-31,,,,,,,,,,,,
