ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2006,2006-09-10,1,25.066,NOR,@,CLE,W 19-14,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,0.0,,
34,2006,2006-09-25,3,25.081,NOR,,ATL,W 23-3,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
35,2006,2006-10-01,4,25.087,NOR,@,CAR,L 18-21,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
36,2006,2006-10-08,5,25.094,NOR,,TAM,W 24-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
37,2006,2006-10-15,6,25.101,NOR,,PHI,W 27-24,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,,
38,2006,2006-10-29,7,25.115,NOR,,BAL,L 22-35,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,,
39,2006,2006-11-05,8,25.122,NOR,@,TAM,W 31-14,*,0,0,0,,0,0.0%,,2,5,2.50,0,0,0,,0,0,0,0.0,,
40,2006,2006-11-12,9,25.129,NOR,@,PIT,L 31-38,*,2,2,8,4.00,0,100.0%,4.00,1,1,1.00,0,1,10,10.00,0,0,0,0.0,,
41,2006,2006-11-19,10,25.136,NOR,,CIN,L 16-31,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
42,2006,2006-11-26,11,25.143,NOR,@,ATL,W 31-13,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,0.0,,
43,2006,2006-12-03,12,25.150,NOR,,SFO,W 34-10,,1,1,5,5.00,0,100.0%,5.00,2,3,1.50,0,0,0,,0,0,0,0.0,,
44,2006,2006-12-10,13,25.157,NOR,@,DAL,W 42-17,,5,5,39,7.80,2,100.0%,7.80,3,14,4.67,1,0,0,,0,3,18,0.0,,
45,2006,2006-12-17,14,25.164,NOR,,WAS,L 10-16,*,1,0,0,,0,0.0%,0.00,1,6,6.00,0,0,0,,0,0,0,0.0,,
46,2006,2006-12-24,15,25.171,NOR,@,NYG,W 30-7,,1,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,0,0,0.0,,
47,2006,2006-12-31,16,25.178,NOR,,CAR,L 21-31,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,0.0,,
48,2007,2007-09-06,1,26.062,NOR,@,IND,L 10-41,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
49,2007,2007-09-16,2,26.072,NOR,@,TAM,L 14-31,,1,1,0,0.00,0,100.0%,0.00,3,13,4.33,1,0,0,,0,1,6,0.0,,
50,2007,2007-09-24,3,26.080,NOR,,TEN,L 14-31,*,1,1,5,5.00,0,100.0%,5.00,1,-1,-1.00,0,0,0,,0,0,0,0.0,,
51,2007,2007-10-07,4,26.093,NOR,,CAR,L 13-16,*,2,1,9,9.00,0,50.0%,4.50,1,2,2.00,1,0,0,,0,1,6,0.0,,
52,2007,2007-10-14,5,26.100,NOR,@,SEA,W 28-17,*,1,1,4,4.00,0,100.0%,4.00,1,0,0.00,0,0,0,,0,0,0,0.0,,
53,2007,2007-10-21,6,26.107,NOR,,ATL,W 22-16,,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,0,0,0.0,,
54,2007,2007-10-28,7,26.114,NOR,@,SFO,W 31-10,,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,,0,0,0,0.0,,
55,2007,2007-11-04,8,26.121,NOR,,JAX,W 41-24,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,,
56,2007,2007-11-11,9,26.128,NOR,,STL,L 29-37,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
57,2007,2007-11-18,10,26.135,NOR,@,HOU,L 10-23,*,1,1,11,11.00,0,100.0%,11.00,1,1,1.00,0,0,0,,0,0,0,0.0,,
58,2007,2007-11-25,11,26.142,NOR,@,CAR,W 31-6,*,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0,0.0,,
59,2007,2007-12-02,12,26.149,NOR,,TAM,L 23-27,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,,
60,2007,2007-12-10,13,26.157,NOR,@,ATL,W 34-14,*,2,1,8,8.00,0,50.0%,4.00,1,0,0.00,0,0,0,,0,0,0,0.0,,
61,2007,2007-12-16,14,26.163,NOR,,ARI,W 31-24,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,,
62,2007,2007-12-23,15,26.170,NOR,,PHI,L 23-38,*,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0,0.0,,
63,2007,2007-12-30,16,26.177,NOR,@,CHI,L 25-33,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,,
64,2008,2008-09-07,1,27.063,NOR,,TAM,W 24-20,,,,,,,0.0%,,,,,,,,,,,,,,
65,2008,2008-09-14,2,27.070,NOR,@,WAS,L 24-29,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2008,2008-09-21,3,27.077,NOR,@,DEN,L 32-34,,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2008,2008-10-06,5,27.092,NOR,,MIN,L 27-30,*,0,,,,,0.0%,,,,,,,,,,,,,,
68,2008,2008-10-12,6,27.098,NOR,,OAK,W 34-3,*,3,3,3,1.00,0,100.0%,1.00,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
69,2008,2008-10-19,7,27.105,NOR,@,CAR,L 7-30,*,2,1,2,2.00,0,50.0%,1.00,1,1,1.00,1,0,0,,0,1,6,0.0,0,0
70,2008,2008-10-26,8,27.112,NOR,,SDG,W 37-32,*,1,0,0,,0,0.0%,0.00,2,4,2.00,1,0,0,,0,1,6,0.0,0,0
71,2008,2008-11-09,9,27.126,NOR,@,ATL,L 20-34,,,,,,,0.0%,,,,,,,,,,,,,,
72,2008,2008-12-07,13,27.154,NOR,,ATL,W 29-25,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
73,2008,2008-12-11,14,27.158,NOR,@,CHI,L 24-27,*,1,0,0,,0,0.0%,0.00,3,1,0.33,0,0,0,,0,0,0,0.0,0,0
74,2008,2008-12-21,15,27.168,NOR,@,DET,W 42-7,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2008,2008-12-28,16,27.175,NOR,,CAR,L 31-33,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2009,2009-09-13,1,28.069,STL,@,SEA,L 0-28,*,1,,,,,0.0%,,,,,,,,,,,,,,
77,2009,2009-09-20,2,28.076,STL,@,WAS,L 7-9,,,,,,,0.0%,,,,,,,,,,,,,,
78,2009,2009-09-27,3,28.083,STL,,GNB,L 17-36,*,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2009,2009-10-04,4,28.090,STL,@,SFO,L 0-35,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2009,2009-10-11,5,28.097,STL,,MIN,L 10-38,*,1,0,0,,0,0.0%,0.00,2,8,4.00,0,0,0,,0,0,0,0.0,0,0
81,2009,2009-10-18,6,28.104,STL,@,JAX,L 20-23,,,,,,,0.0%,,,,,,,,,,,,,,
82,2009,2009-10-25,7,28.111,STL,,IND,L 6-42,*,1,,,,,0.0%,,,,,,,,,,,,,,
83,2009,2009-11-01,8,28.118,STL,@,DET,W 17-10,*,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2009,2009-11-15,9,28.132,STL,,NOR,L 23-28,,,,,,,0.0%,,,,,,,,,,,,,,
85,2009,2009-11-22,10,28.139,STL,,ARI,L 13-21,,,,,,,0.0%,,,,,,,,,,,,,,
86,2009,2009-12-13,13,28.160,STL,@,TEN,L 7-47,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
87,2009,2009-12-20,14,28.167,STL,,HOU,L 13-16,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2009,2009-12-27,15,28.174,STL,@,ARI,L 10-31,*,0,0,0,,0,0.0%,,0,0,,0,1,10,10.00,0,0,0,0.0,0,0
89,2009,2010-01-03,16,28.181,STL,,SFO,L 6-28,,0,,,,,0.0%,,,,,,,,,,,,,,
90,2010,2010-09-12,1,29.068,STL,,ARI,L 13-17,,1,1,2,2.00,0,100.0%,2.00,1,2,2.00,0,1,17,17.00,0,0,0,0.0,0,0
91,2010,2010-09-19,2,29.075,STL,@,OAK,L 14-16,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2010,2010-09-26,3,29.082,STL,,WAS,W 30-16,*,1,1,3,3.00,0,100.0%,3.00,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
93,2010,2010-10-03,4,29.089,STL,,SEA,W 20-3,*,,,,,,0.0%,,,,,,,,,,,,,,
94,2010,2010-10-10,5,29.096,STL,@,DET,L 6-44,,,,,,,0.0%,,,,,,,,,,,,,,
95,2010,2010-10-17,6,29.103,STL,,SDG,W 20-17,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
96,2010,2010-10-24,7,29.110,STL,@,TAM,L 17-18,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
97,2010,2010-10-31,8,29.117,STL,,CAR,W 20-10,,,,,,,0.0%,,,,,,,,,,,,,,
98,2010,2010-11-14,9,29.131,STL,@,SFO,L 20-23,,,,,,,0.0%,,,,,,,,,,,,,,
99,2010,2010-11-21,10,29.138,STL,,ATL,L 17-34,,,,,,,0.0%,,,,,,,,,,,,,,
100,2010,2010-12-26,15,29.173,STL,,SFO,W 25-17,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
101,2010,2011-01-02,16,29.180,STL,@,SEA,L 6-16,*,1,1,4,4.00,0,100.0%,4.00,2,4,2.00,0,0,0,,0,0,0,0.0,0,0
