ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
29,1981,1981-11-29,13,28.058,HOU,,ATL,L 27-31,0,0,,0,1,2,2.00,0,2,3,1.50,0,0,0
30,1981,1981-12-03,14,28.062,HOU,,CLE,W 17-13,0,0,,0,1,24,24.00,0,1,13,13.00,0,0,0
31,1981,1981-12-13,15,28.072,HOU,@,SFO,L 6-28,0,0,,0,2,32,16.00,0,5,61,12.20,0,0,0
32,1981,1981-12-20,16,28.079,HOU,,PIT,W 21-20,0,0,,0,2,77,38.50,0,5,62,12.40,0,0,0
33,1982,1982-09-12,1,28.345,HOU,@,CIN,L 6-27,0,0,,0,1,11,11.00,0,0,0,,0,0,0
34,1982,1982-09-19,2,28.352,HOU,,SEA,W 23-21,0,0,,0,2,44,22.00,0,5,12,2.40,0,0,0
35,1982,1982-11-21,3,29.050,HOU,,PIT,L 10-24,0,0,,0,3,55,18.33,0,3,20,6.67,0,0,0
36,1982,1982-11-28,4,29.057,HOU,@,NWE,L 21-29,0,0,,0,1,28,28.00,0,1,0,0.00,0,0,0
37,1982,1982-12-05,5,29.064,HOU,@,NYG,L 14-17,0,0,,0,2,28,14.00,0,1,25,25.00,0,0,0
38,1982,1982-12-13,6,29.072,HOU,,DAL,L 7-37,0,0,,0,3,87,29.00,0,2,22,11.00,0,0,0
39,1982,1982-12-19,7,29.078,HOU,@,PHI,L 14-35,0,0,,0,5,105,21.00,0,2,15,7.50,0,0,0
40,1982,1982-12-26,8,29.085,HOU,,CLE,L 14-20,0,0,,0,0,0,,0,4,10,2.50,0,0,0
41,1982,1983-01-02,9,29.092,HOU,,CIN,L 27-35,0,0,,0,4,83,20.75,0,1,0,0.00,0,0,0
42,1983,1983-09-04,1,29.337,HOU,,GNB,L 38-41,0,0,,0,2,30,15.00,0,1,12,12.00,0,0,0
43,1983,1983-09-11,2,29.344,HOU,@,RAI,L 6-20,0,0,,0,0,0,,0,1,4,4.00,0,0,0
44,1983,1983-09-18,3,29.351,HOU,,PIT,L 28-40,0,0,,0,3,151,50.33,1,1,3,3.00,0,1,6
45,1983,1983-09-25,4,29.358,HOU,@,BUF,L 13-30,,,,,0,0,,0,0,0,,0,,
46,1983,1983-10-02,5,30.000,HOU,@,PIT,L 10-17,0,0,,0,0,0,,0,2,15,7.50,0,0,0
47,1983,1983-10-09,6,30.007,HOU,,DEN,L 14-26,0,0,,0,4,63,15.75,0,2,20,10.00,0,0,0
48,1983,1983-10-16,7,30.014,HOU,@,MIN,L 14-34,0,0,,0,1,17,17.00,0,3,30,10.00,0,0,0
49,1983,1983-10-23,8,30.021,HOU,,KAN,L 10-13,0,0,,0,2,25,12.50,0,3,14,4.67,0,0,0
50,1983,1983-10-30,9,30.028,HOU,@,CLE,L 19-25,0,0,,0,3,52,17.33,0,1,23,23.00,0,0,0
51,1983,1983-11-06,10,30.035,HOU,,CIN,L 14-55,0,0,,0,4,56,14.00,0,0,0,,0,0,0
52,1983,1983-11-13,11,30.042,HOU,,DET,W 27-17,0,0,,0,2,31,15.50,0,0,0,,0,0,0
53,1983,1983-11-20,12,30.049,HOU,@,CIN,L 10-38,0,0,,0,4,77,19.25,0,1,16,16.00,0,0,0
54,1983,1983-11-27,13,30.056,HOU,@,TAM,L 24-33,0,0,,0,2,26,13.00,0,2,5,2.50,0,0,0
55,1983,1983-12-04,14,30.063,HOU,,MIA,L 17-24,0,0,,0,3,42,14.00,0,0,0,,0,0,0
56,1983,1983-12-11,15,30.070,HOU,,CLE,W 34-27,0,0,,0,1,16,16.00,0,1,4,4.00,0,0,0
57,1983,1983-12-18,16,30.077,HOU,@,BAL,L 10-20,0,0,,0,3,55,18.33,0,2,13,6.50,0,0,0
58,1984,1984-09-02,1,30.336,HOU,,RAI,L 14-24,0,0,,0,0,0,,0,0,0,,0,,
59,1984,1984-09-09,2,30.343,HOU,,IND,L 21-35,0,0,,0,1,25,25.00,0,2,7,3.50,0,0,0
60,1984,1984-09-16,3,30.350,HOU,@,SDG,L 14-31,0,0,,0,2,41,20.50,0,4,22,5.50,0,0,0
61,1984,1984-09-23,4,30.357,HOU,@,ATL,L 10-42,0,0,,0,3,39,13.00,0,1,2,2.00,0,0,0
62,1984,1984-09-30,5,30.364,HOU,,NOR,L 10-27,0,0,,0,2,34,17.00,0,2,4,2.00,0,0,0
63,1984,1984-10-07,6,31.005,HOU,@,CIN,L 3-13,0,0,,0,1,49,49.00,0,3,13,4.33,0,0,0
64,1984,1984-10-14,7,31.012,HOU,@,MIA,L 10-28,1,12,12.00,0,0,0,,0,0,0,,0,0,0
65,1984,1984-10-21,8,31.019,HOU,,SFO,L 21-34,1,12,12.00,0,1,7,7.00,0,2,23,11.50,0,0,0
66,1984,1984-10-28,9,31.026,HOU,,CIN,L 13-31,0,0,,0,5,122,24.40,0,0,0,,0,0,0
67,1984,1984-11-04,10,31.033,HOU,@,PIT,L 7-35,1,24,24.00,0,5,134,26.80,0,1,0,0.00,0,0,0
68,1984,1984-11-11,11,31.040,HOU,@,KAN,W 17-16,0,0,,0,3,68,22.67,0,3,31,10.33,0,0,0
69,1984,1984-11-18,12,31.047,HOU,,NYJ,W 31-20,0,0,,0,1,21,21.00,0,2,4,2.00,0,0,0
70,1984,1984-11-25,13,31.054,HOU,@,CLE,L 10-27,0,0,,0,1,25,25.00,0,1,0,0.00,0,0,0
71,1984,1984-12-02,14,31.061,HOU,,PIT,W 23-20,0,0,,0,1,24,24.00,0,2,26,13.00,0,0,0
72,1984,1984-12-09,15,31.068,HOU,@,RAM,L 16-27,1,21,21.00,0,1,12,12.00,0,1,0,0.00,0,0,0
73,1984,1984-12-16,16,31.075,HOU,,CLE,L 20-27,0,0,,0,3,78,26.00,0,2,20,10.00,0,0,0
74,1985,1985-10-20,7,32.018,NOR,@,ATL,L 24-31,0,0,,0,2,39,19.50,0,2,18,9.00,0,0,0
75,1985,1985-10-27,8,32.025,NOR,,NYG,L 13-21,0,0,,0,1,22,22.00,0,1,0,0.00,0,0,0
76,1985,1985-11-03,9,32.032,NOR,@,RAM,L 10-28,0,0,,0,1,15,15.00,0,1,3,3.00,0,0,0
