ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1980,1980-09-07,1,22.252,GNB,,CHI,W 12-6,,,,,,,,,,,,,,
2,1980,1980-09-14,2,22.259,GNB,,DET,L 7-29,1,9,9.00,0,2,9,4.50,0,0,0,,0,0,0
3,1980,1980-09-21,3,22.266,GNB,@,RAM,L 21-51,5,2,0.40,1,1,2,2.00,0,0,0,,0,1,6
4,1980,1980-09-28,4,22.273,GNB,,DAL,L 7-28,0,0,,0,0,0,,0,2,41,20.50,0,0,0
5,1980,1980-10-05,5,22.280,GNB,,CIN,W 14-9,,,,,,,,,,,,,,
6,1980,1980-10-12,6,22.287,GNB,@,TAM,T 14-14,,,,,,,,,,,,,,
7,1980,1980-10-19,7,22.294,GNB,@,CLE,L 21-26,,,,,,,,,,,,,,
8,1980,1980-10-26,8,22.301,GNB,,MIN,W 16-3,,,,,,,,,,,,,,
9,1980,1980-11-02,9,22.308,GNB,@,PIT,L 20-22,,,,,,,,,,,,,,
10,1980,1980-11-09,10,22.315,GNB,,SFO,W 23-16,,,,,,,,,,,,,,
11,1980,1980-11-16,11,22.322,GNB,@,NYG,L 21-27,,,,,,,,,,,,,,
12,1980,1980-11-23,12,22.329,GNB,@,MIN,W 25-13,,,,,,,,,0,18,,0,,
13,1980,1980-11-30,13,22.336,GNB,,TAM,L 17-20,,,,,,,,,,,,,,
14,1980,1980-12-07,14,22.343,GNB,@,CHI,L 7-61,,,,,,,,,,,,,,
15,1980,1980-12-14,15,22.350,GNB,,HOU,L 3-22,0,0,,0,0,0,,0,1,0,0.00,0,0,0
16,1980,1980-12-21,16,22.357,GNB,@,DET,L 3-24,,,,,,,,,,,,,,
17,1981,1981-09-06,1,23.250,GNB,@,CHI,W 16-9,0,0,,0,0,0,,0,0,0,,0,0,
18,1981,1981-09-13,2,23.257,GNB,,ATL,L 17-31,0,0,,0,0,0,,0,0,0,,0,0,
19,1981,1981-09-20,3,23.264,GNB,@,RAM,L 23-35,0,0,,0,1,3,3.00,0,2,52,26.00,0,0,0
20,1981,1981-09-27,4,23.271,GNB,,MIN,L 13-30,4,13,3.25,0,0,0,,0,1,25,25.00,0,0,0
21,1981,1981-10-04,5,23.278,GNB,@,NYG,W 27-14,30,88,2.93,1,2,17,8.50,0,0,0,,0,1,6
