ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,22.107,DEN,,CIN,W 10-0,,,,,,,,
2,1979,1979-09-06,2,22.111,DEN,,RAM,L 9-13,,,,,,,,
3,1979,1979-09-16,3,22.121,DEN,@,ATL,W 20-17,,,,,,,,
4,1979,1979-09-23,4,22.128,DEN,,SEA,W 37-34,,,,,,,,
5,1979,1979-09-30,5,22.135,DEN,@,OAK,L 3-27,,,,,,,,
6,1979,1979-10-07,6,22.142,DEN,,SDG,W 7-0,,,,,,,,
7,1979,1979-10-14,7,22.149,DEN,@,KAN,W 24-10,,,,,,,,
8,1979,1979-10-22,8,22.157,DEN,@,PIT,L 7-42,,,,,,,,
9,1979,1979-10-28,9,22.163,DEN,,KAN,W 20-3,,,,,,,,
10,1979,1979-11-04,10,22.170,DEN,,NOR,W 10-3,,,,,,,,
11,1979,1979-11-11,11,22.177,DEN,,NWE,W 45-10,,,,,,,,
12,1979,1979-11-18,12,22.184,DEN,@,SFO,W 38-28,,,,,,,,
13,1979,1979-11-25,13,22.191,DEN,,OAK,L 10-14,,,,,,,,
14,1979,1979-12-02,14,22.198,DEN,@,BUF,W 19-16,,,,,,,,
15,1979,1979-12-08,15,22.204,DEN,@,SEA,L 23-28,,,,,,,,
16,1979,1979-12-17,16,22.213,DEN,@,SDG,L 7-17,,,,,,,,
17,1980,1980-09-07,1,23.112,DEN,@,PHI,L 6-27,,,,,,,,
18,1980,1980-09-14,2,23.119,DEN,,DAL,W 41-20,,,,,,,,
19,1980,1980-09-21,3,23.126,DEN,,SDG,L 13-30,,,,,,,,
20,1980,1980-09-29,4,23.134,DEN,@,NWE,L 14-23,0,0,,0,0.0,1,21,0
21,1980,1980-10-05,5,23.140,DEN,@,CLE,W 19-16,,,,,,,,
22,1980,1980-10-13,6,23.148,DEN,,WAS,W 20-17,,,,,,,,
23,1980,1980-10-19,7,23.154,DEN,,KAN,L 17-23,,,,,,,,
24,1980,1980-10-26,8,23.161,DEN,@,NYG,W 14-9,,,,,,,,
25,1980,1980-11-02,9,23.168,DEN,,HOU,L 16-20,,,,,,,,
26,1980,1980-11-09,10,23.175,DEN,@,SDG,W 20-13,,,,,,,,
27,1980,1980-11-16,11,23.182,DEN,,NYJ,W 31-24,,,,,,,,
28,1980,1980-11-23,12,23.189,DEN,,SEA,W 36-20,,,,,,,,
29,1980,1980-12-01,13,23.197,DEN,@,OAK,L 3-9,,,,,,,,
30,1980,1980-12-07,14,23.203,DEN,@,KAN,L 14-31,,,,,,,,
31,1980,1980-12-14,15,23.210,DEN,,OAK,L 21-24,,,,,,,,
32,1980,1980-12-21,16,23.217,DEN,@,SEA,W 25-17,1,0,0.00,0,0.0,0,0,0
33,1981,1981-09-06,1,24.111,DEN,,OAK,W 9-7,0,0,,0,,,,
34,1981,1981-09-13,2,24.118,DEN,@,SEA,L 10-13,0,0,,0,,,,
35,1981,1981-09-20,3,24.125,DEN,,BAL,W 28-10,0,0,,0,,,,
36,1981,1981-09-27,4,24.132,DEN,,SDG,W 42-24,0,0,,0,,,,
37,1981,1981-10-04,5,24.139,DEN,@,OAK,W 17-0,0,0,,0,,,,
38,1981,1981-10-11,6,24.146,DEN,,DET,W 27-21,0,0,,0,,,,
39,1981,1981-10-18,7,24.153,DEN,@,KAN,L 14-28,0,0,,0,,,,
40,1981,1981-10-25,8,24.160,DEN,@,BUF,L 7-9,1,2,2.00,0,0.0,0,0,0
41,1981,1981-11-02,9,24.168,DEN,,MIN,W 19-17,0,0,,0,,,,
42,1981,1981-11-08,10,24.174,DEN,,CLE,W 23-20,0,0,,0,,,,
43,1981,1981-11-15,11,24.181,DEN,@,TAM,W 24-7,0,0,,0,,,,
44,1981,1981-11-22,12,24.188,DEN,@,CIN,L 21-38,0,0,,0,,,,
45,1981,1981-11-29,13,24.195,DEN,@,SDG,L 17-34,0,0,,0,,,,
46,1981,1981-12-06,14,24.202,DEN,,KAN,W 16-13,0,0,,0,,,,
47,1981,1981-12-13,15,24.209,DEN,,SEA,W 23-13,0,0,,0,,,,
48,1981,1981-12-20,16,24.216,DEN,@,CHI,L 24-35,0,0,,0,,,,
49,1982,1982-09-12,1,25.117,DEN,,SDG,L 3-23,,,,,,,,
50,1982,1982-09-19,2,25.124,DEN,,SFO,W 24-21,,,,,,,,
51,1982,1982-11-21,3,25.187,DEN,,SEA,L 10-17,,,,,,,,
52,1982,1982-11-28,4,25.194,DEN,@,SDG,L 20-30,,,,,,,,
53,1982,1982-12-05,5,25.201,DEN,,ATL,L 27-34,,,,,,,,
54,1982,1982-12-12,6,25.208,DEN,@,RAM,W 27-24,,,,,,,,
55,1982,1982-12-19,7,25.215,DEN,,KAN,L 16-37,,,,,,,,
56,1982,1982-12-26,8,25.222,DEN,@,RAI,L 10-27,,,,,,,,
57,1982,1983-01-02,9,25.229,DEN,@,SEA,L 11-13,,,,,,,,
58,1983,1983-09-04,1,26.109,DEN,@,PIT,W 14-10,,,,,,,,
59,1983,1983-09-11,2,26.116,DEN,@,BAL,W 17-10,,,,,,,,
60,1983,1983-09-18,3,26.123,DEN,,PHI,L 10-13,,,,,,,,
61,1983,1983-09-25,4,26.130,DEN,,RAI,L 7-22,,,,,,,,
62,1983,1983-10-02,5,26.137,DEN,@,CHI,L 14-31,,,,,,,,
63,1983,1983-10-09,6,26.144,DEN,@,HOU,W 26-14,,,,,,,,
64,1983,1983-10-16,7,26.151,DEN,,CIN,W 24-17,,,,,,,,
65,1983,1983-10-23,8,26.158,DEN,,SDG,W 14-6,,,,,,,,
66,1983,1983-10-30,9,26.165,DEN,,KAN,W 27-24,,,,,,,,
67,1983,1983-11-13,11,26.179,DEN,@,RAI,L 20-22,,,,,,,,
68,1983,1983-11-20,12,26.186,DEN,,SEA,W 38-27,,,,,,,,
69,1983,1983-11-27,13,26.193,DEN,@,SDG,L 7-31,,,,,,,,
70,1983,1983-12-04,14,26.200,DEN,,CLE,W 27-6,,,,,,,,
71,1983,1983-12-11,15,26.207,DEN,,BAL,W 21-19,,,,,,,,
72,1983,1983-12-18,16,26.214,DEN,@,KAN,L 17-48,,,,,,,,
73,1984,1984-09-02,1,27.107,DEN,,CIN,W 20-17,,,,,,,,
74,1984,1984-09-09,2,27.114,DEN,@,CHI,L 0-27,0,0,,0,1.0,0,0,0
75,1984,1984-09-16,3,27.121,DEN,@,CLE,W 24-14,,,,,,,,
76,1984,1984-09-23,4,27.128,DEN,,KAN,W 21-0,,,,,,,,
77,1984,1984-09-30,5,27.135,DEN,,RAI,W 16-13,,,,,,,,
78,1984,1984-10-07,6,27.142,DEN,@,DET,W 28-7,,,,,,,,
79,1984,1984-10-15,7,27.150,DEN,,GNB,W 17-14,,,,,,,,
80,1984,1984-10-21,8,27.156,DEN,@,BUF,W 37-7,0,0,,0,1.0,0,0,0
81,1984,1984-10-28,9,27.163,DEN,@,RAI,W 22-19,,,,,,,,
82,1984,1984-11-04,10,27.170,DEN,,NWE,W 26-19,0,0,,0,0.5,0,0,0
83,1984,1984-11-11,11,27.177,DEN,@,SDG,W 16-13,,,,,,,,
84,1984,1984-11-18,12,27.184,DEN,,MIN,W 42-21,0,0,,0,0.0,1,13,0
85,1984,1984-11-25,13,27.191,DEN,,SEA,L 24-27,,,,,,,,
86,1984,1984-12-02,14,27.198,DEN,@,KAN,L 13-16,0,0,,0,0.5,0,0,0
87,1984,1984-12-09,15,27.205,DEN,,SDG,W 16-13,,,,,,,,
88,1984,1984-12-15,16,27.211,DEN,@,SEA,W 31-14,,,,,,,,
