ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
30,1999,1999-12-19,14,24.300,DAL,,NYJ,L 21-22,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
31,1999,1999-12-24,15,24.305,DAL,@,NOR,L 24-31,,2,,,,,0.0%,,,,,,,,,,,,,,,
32,1999,2000-01-02,16,24.314,DAL,,NYG,W 26-18,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0
33,2000,2000-09-03,1,25.194,MIA,,SEA,W 23-0,,,,,,,0.0%,,,,,,,,,,,,,,,
34,2000,2000-09-10,2,25.201,MIA,@,MIN,L 7-13,,0,,,,,0.0%,,,,,,,,,,,,,,,
35,2000,2000-09-17,3,25.208,MIA,,BAL,W 19-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,31,31.00,0,0,0
36,2000,2000-09-24,4,25.215,MIA,,NWE,W 10-3,,1,,,,,0.0%,,,,,,,,,,,,,,,
37,2000,2000-10-01,5,25.222,MIA,@,CIN,W 31-16,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0
38,2000,2000-10-08,6,25.229,MIA,,BUF,W 22-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,10,10.00,0,0,0
39,2000,2000-10-23,7,25.244,MIA,@,NYJ,L 37-40,,,,,,,0.0%,,,,,,,,,,,,,,,
40,2000,2000-10-29,8,25.250,MIA,,GNB,W 28-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,81,81.00,1,1,6
41,2000,2000-11-05,9,25.257,MIA,@,DET,W 23-8,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,45,15.00,0,0,0
42,2000,2000-11-12,10,25.264,MIA,@,SDG,W 17-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,20,20.00,0,0,0
43,2000,2000-11-19,11,25.271,MIA,,NYJ,L 3-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,14,4.67,0,0,0
44,2000,2000-11-26,12,25.278,MIA,@,IND,W 17-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,37,18.50,0,0,0
45,2000,2000-12-03,13,25.285,MIA,@,BUF,W 33-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,7,7.00,0,0,0
46,2000,2000-12-10,14,25.292,MIA,,TAM,L 13-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,9,4.50,0,0,0
47,2000,2000-12-17,15,25.299,MIA,,IND,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,2,1.00,0,0,0
48,2000,2000-12-24,16,25.306,MIA,@,NWE,W 27-24,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,2,67,33.50,0,0,0
49,2001,2001-09-09,1,26.199,MIA,@,TEN,W 31-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,5,5.00,0,0,0
50,2001,2001-09-23,2,26.213,MIA,,OAK,W 18-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,55,13.75,0,0,0
51,2001,2001-09-30,3,26.220,MIA,@,STL,L 10-42,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,11,11.00,0,0,0
52,2001,2001-10-07,4,26.227,MIA,,NWE,W 30-10,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,3,27,9.00,0,0,0
53,2001,2001-10-14,5,26.234,MIA,@,NYJ,L 17-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,23,11.50,0,0,0
54,2001,2001-10-28,6,26.248,MIA,@,SEA,W 24-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,11,5.50,0,0,0
55,2001,2001-11-04,7,26.255,MIA,,CAR,W 23-6,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,3,40,13.33,0,0,0
56,2001,2001-11-11,8,26.262,MIA,@,IND,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,33,8.25,0,0,0
57,2001,2001-11-18,9,26.269,MIA,,NYJ,L 0-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,16,16.00,0,0,0
58,2001,2001-11-25,10,26.276,MIA,@,BUF,W 34-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,21,10.50,0,0,0
59,2001,2001-12-02,11,26.283,MIA,,DEN,W 21-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,19,19.00,0,0,0
60,2001,2001-12-10,12,26.291,MIA,,IND,W 41-6,,,,,,,0.0%,,,,,,,,,,,,,,,
61,2001,2001-12-16,13,26.297,MIA,@,SFO,L 0-21,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,2,3,1.50,0,0,0
62,2001,2001-12-22,14,26.303,MIA,@,NWE,L 13-20,,3,2,28,14.00,1,66.7%,9.33,0,0,,0,0,0,,0,1,11,11.00,0,1,6
63,2001,2001-12-30,15,26.311,MIA,,ATL,W 21-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,30,30.00,0,0,0
64,2001,2002-01-06,16,26.318,MIA,,BUF,W 34-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,72,18.00,0,0,0
65,2002,2002-09-15,2,27.205,BAL,,TAM,L 0-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,21,10.50,0,0,0
66,2002,2002-10-13,5,27.233,BAL,@,IND,L 20-22,,,,,,,0.0%,,,,,,,,,,,,,,,
67,2002,2002-11-24,11,27.275,BAL,,TEN,W 13-12,,,,,,,0.0%,,,,,,,,,,,,,,,
