ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-10-06,5,24.246,NOR,,PHI,W 23-21,0,0,,0
2,1985,1985-10-13,6,24.253,NOR,@,RAI,L 13-23,0,0,,0
3,1985,1985-10-20,7,24.260,NOR,@,ATL,L 24-31,0,0,,0
4,1985,1985-10-27,8,24.267,NOR,,NYG,L 13-21,0,0,,0
5,1985,1985-11-03,9,24.274,NOR,@,RAM,L 10-28,0,0,,0
6,1985,1985-11-10,10,24.281,NOR,,SEA,L 3-27,0,0,,0
7,1985,1985-11-17,11,24.288,NOR,@,GNB,L 14-38,1,63,63.00,0
