ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1960,1960-09-10,1,23.114,DTX,@,LAC,L 20-21,1,9,9.00,0
2,1960,1960-09-16,2,23.120,DTX,@,OAK,W 34-16,1,17,17.00,0
3,1960,1960-11-06,8,23.171,DTX,@,BUF,W 45-28,3,17,5.67,0
