ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-11-29,11,25.004,MIA,@,BUF,L 14-31,,0.5,1,1
2,2009,2009-12-06,12,25.011,MIA,,NWE,W 22-21,,,,
3,2009,2009-12-13,13,25.018,MIA,@,JAX,W 14-10,,,,
4,2009,2009-12-20,14,25.025,MIA,@,TEN,L 24-27,,,,
5,2009,2009-12-27,15,25.032,MIA,,HOU,L 20-27,,,,
6,2010,2010-09-19,2,25.298,MIA,@,MIN,W 14-10,,0.0,0,1
7,2010,2010-09-26,3,25.305,MIA,,NYJ,L 23-31,,0.0,1,0
8,2010,2010-10-04,4,25.313,MIA,,NWE,L 14-41,,,,
9,2010,2010-10-17,5,25.326,MIA,@,GNB,W 23-20,,,,
10,2010,2010-10-24,6,25.333,MIA,,PIT,L 22-23,,,,
11,2010,2010-10-31,7,25.340,MIA,@,CIN,W 22-14,,,,
12,2010,2010-11-07,8,25.347,MIA,@,BAL,L 10-26,,0.0,1,0
13,2010,2010-11-14,9,25.354,MIA,,TEN,W 29-17,,,,
14,2010,2010-11-18,10,25.358,MIA,,CHI,L 0-16,,0.0,1,0
15,2011,2011-09-18,2,26.297,MIA,,HOU,L 13-23,,0.0,1,0
16,2011,2011-09-25,3,26.304,MIA,@,CLE,L 16-17,,,,
17,2012,2012-09-16,2,27.296,MIA,,OAK,W 35-13,,,,
