ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1987,1987-10-05,3,23.101,NYG,,SFO,L 21-41
2,1987,1987-10-11,4,23.107,NYG,,WAS,L 12-38
3,1987,1987-10-18,5,23.114,NYG,@,BUF,L 3-6
