ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1970,1970-09-20,1,25.013,DET,@,GNB,W 40-0,,,,
2,1970,1970-09-27,2,25.020,DET,,CIN,W 38-3,,,,
3,1970,1970-10-05,3,25.028,DET,,CHI,W 28-14,,,,
4,1970,1970-10-11,4,25.034,DET,@,WAS,L 10-31,,,,
5,1970,1970-10-18,5,25.041,DET,@,CLE,W 41-24,1,-8,-8.00,0
6,1970,1970-10-25,6,25.048,DET,@,CHI,W 16-10,,,,
7,1970,1970-11-01,7,25.055,DET,,MIN,L 17-30,,,,
8,1970,1970-11-08,8,25.062,DET,@,NOR,L 17-19,,,,
9,1970,1970-11-15,9,25.069,DET,@,MIN,L 20-24,,,,
10,1970,1970-11-22,10,25.076,DET,,SFO,W 28-7,,,,
11,1970,1970-11-26,11,25.080,DET,,OAK,W 28-14,,,,
12,1970,1970-12-06,12,25.090,DET,,STL,W 16-3,,,,
13,1970,1970-12-14,13,25.098,DET,@,RAM,W 28-23,,,,
14,1970,1970-12-20,14,25.104,DET,,GNB,W 20-0,,,,
15,1971,1971-09-20,1,26.013,DET,,MIN,L 13-16,,,,
16,1971,1971-09-26,2,26.019,DET,@,NWE,W 34-7,,,,
17,1971,1971-10-03,3,26.026,DET,,ATL,W 41-38,,,,
18,1971,1971-10-10,4,26.033,DET,,GNB,W 31-28,,,,
19,1971,1971-10-17,5,26.040,DET,@,HOU,W 31-7,,,,
20,1971,1971-10-24,6,26.047,DET,,CHI,L 23-28,,,,
21,1971,1971-11-01,7,26.055,DET,@,GNB,T 14-14,,,,
22,1971,1971-11-07,8,26.061,DET,@,DEN,W 24-20,,,,
23,1971,1971-11-14,9,26.068,DET,,RAM,L 13-21,,,,
24,1971,1971-11-21,10,26.075,DET,@,CHI,W 28-3,,,,
25,1971,1971-11-25,11,26.079,DET,,KAN,W 32-21,,,,
26,1971,1971-12-05,12,26.089,DET,,PHI,L 20-23,,,,
27,1971,1971-12-11,13,26.095,DET,@,MIN,L 10-29,,,,
28,1971,1971-12-19,14,26.103,DET,@,SFO,L 27-31,,,,
29,1972,1972-09-17,1,27.010,DET,,NYG,W 30-16,,,,
30,1972,1972-09-24,2,27.017,DET,,MIN,L 10-34,,,,
31,1972,1972-10-01,3,27.024,DET,@,CHI,W 38-24,,,,
32,1972,1972-10-08,4,27.031,DET,@,ATL,W 26-23,,,,
33,1972,1972-10-16,5,27.039,DET,,GNB,L 23-24,,,,
34,1972,1972-10-22,6,27.045,DET,,SDG,W 34-20,,,,
35,1972,1972-10-30,7,27.053,DET,@,DAL,L 24-28,,,,
36,1972,1972-11-05,8,27.059,DET,,CHI,W 14-0,,,,
37,1972,1972-11-12,9,27.066,DET,@,MIN,L 14-16,,,,
