ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,24.158,NOR,,ATL,L 34-40,,,
2,1979,1979-09-09,2,24.165,NOR,@,GNB,L 19-28,,,
3,1979,1979-09-16,3,24.172,NOR,,PHI,L 14-26,,,
4,1979,1979-09-23,4,24.179,NOR,@,SFO,W 30-21,,,
5,1979,1979-09-30,5,24.186,NOR,,NYG,W 24-14,,,
6,1979,1979-10-07,6,24.193,NOR,,RAM,L 17-35,,,
7,1979,1979-10-14,7,24.200,NOR,@,TAM,W 42-14,1,32,0
8,1979,1979-10-21,8,24.207,NOR,,DET,W 17-7,,,
9,1979,1979-10-28,9,24.214,NOR,@,WAS,W 14-10,,,
10,1979,1979-11-04,10,24.221,NOR,@,DEN,L 3-10,,,
11,1979,1979-11-11,11,24.228,NOR,,SFO,W 31-20,,,
12,1979,1979-11-18,12,24.235,NOR,@,SEA,L 24-38,,,
13,1979,1979-11-25,13,24.242,NOR,@,ATL,W 37-6,,,
14,1979,1979-12-03,14,24.250,NOR,,OAK,L 35-42,,,
15,1979,1979-12-09,15,24.256,NOR,,SDG,L 0-35,,,
16,1979,1979-12-16,16,24.263,NOR,@,RAM,W 29-14,,,
