ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,23.063,DAL,@,NYJ,W 38-24,1,25,25.00,0,2,49,24.50,0
2,1987,1987-10-11,4,23.070,DAL,,PHI,W 41-22,1,9,9.00,0,0,0,,0
