ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
49,1988,1988-10-23,8,27.055,BUF,,NWE,W 23-20,,,,,,,,,,,
50,1988,1988-10-30,9,27.062,BUF,,GNB,W 28-0,,,,,,,,,,,
51,1988,1988-11-06,10,27.069,BUF,@,SEA,W 13-3,,,,,,,,,,,
52,1988,1988-11-14,11,27.077,BUF,@,MIA,W 31-6,,,,,,,,,,,
53,1988,1988-11-20,12,27.083,BUF,,NYJ,W 9-6,,,,,,,,,,,
54,1988,1988-11-27,13,27.090,BUF,@,CIN,L 21-35,,,,,,,,,,,
55,1988,1988-12-04,14,27.097,BUF,@,TAM,L 5-10,,,,,,,,,,,
56,1988,1988-12-11,15,27.104,BUF,,RAI,W 37-21,,,,,,,,,,,
57,1988,1988-12-18,16,27.111,BUF,@,IND,L 14-17,,,,,,,,,,,
58,1989,1989-10-22,7,28.054,TAM,@,WAS,L 28-32,,,,,,,,,,,
59,1989,1989-10-29,8,28.061,TAM,@,CIN,L 23-56,,,,,,,,,,,
60,1989,1989-11-05,9,28.068,TAM,,CLE,L 31-42,,,,,,,,,,,
61,1989,1989-11-12,10,28.075,TAM,,MIN,L 10-24,,,,,,,,,,,
62,1989,1989-11-19,11,28.082,TAM,@,CHI,W 32-31,,,,,,,,,,,
63,1989,1989-11-26,12,28.089,TAM,@,PHO,W 14-13,,,,,,,,,,,
64,1989,1989-12-03,13,28.096,TAM,,GNB,L 16-17,,,,,,,,,,,
65,1989,1989-12-10,14,28.103,TAM,@,HOU,L 17-20,,,,,,,,,,,
66,1989,1989-12-17,15,28.110,TAM,@,DET,L 7-33,,,,,,,,,,,
67,1989,1989-12-24,16,28.117,TAM,,PIT,L 22-31,,,,,,,,,,,
