ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2004,2004-09-12,1,23.151,NOR,,SEA,L 7-21,,
2,2004,2004-09-19,2,23.158,NOR,,SFO,W 30-27,,
3,2004,2004-09-26,3,23.165,NOR,@,STL,W 28-25,,
4,2004,2004-10-03,4,23.172,NOR,@,ARI,L 10-34,,
5,2004,2004-10-10,5,23.179,NOR,,TAM,L 17-20,,
6,2004,2004-10-17,6,23.186,NOR,,MIN,L 31-38,,
7,2004,2004-10-24,7,23.193,NOR,@,OAK,W 31-26,,
8,2004,2004-11-07,8,23.207,NOR,@,SDG,L 17-43,,
9,2004,2004-11-14,9,23.214,NOR,,KAN,W 27-20,,
10,2004,2004-11-21,10,23.221,NOR,,DEN,L 13-34,*,
11,2004,2004-11-28,11,23.228,NOR,@,ATL,L 21-24,*,1.0
12,2004,2004-12-05,12,23.235,NOR,,CAR,L 21-32,*,
13,2004,2004-12-12,13,23.242,NOR,@,DAL,W 27-13,*,
14,2004,2004-12-19,14,23.249,NOR,@,TAM,W 21-17,*,
15,2004,2004-12-26,15,23.256,NOR,,ATL,W 26-13,*,
16,2004,2005-01-02,16,23.263,NOR,@,CAR,W 21-18,*,
17,2005,2005-09-11,1,24.150,NOR,@,CAR,W 23-20,*,
18,2005,2005-09-19,2,24.158,NOR,,NYG,L 10-27,*,
19,2005,2005-09-25,3,24.164,NOR,@,MIN,L 16-33,*,
20,2005,2005-10-02,4,24.171,NOR,,BUF,W 19-7,*,
21,2005,2005-10-09,5,24.178,NOR,@,GNB,L 3-52,*,
22,2005,2005-10-16,6,24.185,NOR,,ATL,L 31-34,*,
23,2005,2005-10-23,7,24.192,NOR,@,STL,L 17-28,*,
24,2005,2005-10-30,8,24.199,NOR,,MIA,L 6-21,*,
25,2005,2005-11-06,9,24.206,NOR,,CHI,L 17-20,*,
26,2005,2005-11-20,10,24.220,NOR,@,NWE,L 17-24,*,
27,2005,2005-11-27,11,24.227,NOR,@,NYJ,W 21-19,*,
28,2005,2005-12-04,12,24.234,NOR,,TAM,L 3-10,*,
29,2005,2005-12-12,13,24.242,NOR,@,ATL,L 17-36,*,
30,2005,2005-12-18,14,24.248,NOR,,CAR,L 10-27,*,
31,2005,2005-12-24,15,24.254,NOR,,DET,L 12-13,*,
32,2005,2006-01-01,16,24.262,NOR,@,TAM,L 13-27,*,
33,2006,2006-09-10,1,25.149,TEN,,NYJ,L 16-23,,
34,2006,2006-09-17,2,25.156,TEN,@,SDG,L 7-40,,
35,2006,2006-09-24,3,25.163,TEN,@,MIA,L 10-13,,
36,2006,2006-10-01,4,25.170,TEN,,DAL,L 14-45,,
37,2006,2006-10-08,5,25.177,TEN,@,IND,L 13-14,,
38,2006,2006-10-15,6,25.184,TEN,@,WAS,W 25-22,,
39,2006,2006-10-29,7,25.198,TEN,,HOU,W 28-22,,
40,2006,2006-11-05,8,25.205,TEN,@,JAX,L 7-37,,
41,2006,2006-11-12,9,25.212,TEN,,BAL,L 26-27,*,
42,2006,2006-11-19,10,25.219,TEN,@,PHI,W 31-13,,
43,2006,2006-11-26,11,25.226,TEN,,NYG,W 24-21,,
44,2006,2006-12-03,12,25.233,TEN,,IND,W 20-17,,
45,2006,2006-12-10,13,25.240,TEN,@,HOU,W 26-20,,
46,2006,2006-12-17,14,25.247,TEN,,JAX,W 24-17,,1.0
47,2006,2006-12-24,15,25.254,TEN,@,BUF,W 30-29,,
48,2006,2006-12-31,16,25.261,TEN,,NWE,L 23-40,,
49,2007,2007-12-09,13,26.239,CLE,@,NYJ,W 24-18,,
